id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,correct,correctLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01J042NE7RKBBBXSQZ7MQK622X,01J040P9Z65A6GDAXM8Q9Y76XR,2024-06-11T16:38:55.992633601Z,"[{""text"":""triangles on top of a block"",""sender"":{""id"":""01J042JB8A2DCYDBAZ3HV9S10D"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-06-11T16:45:48.874772016Z,true,2024-06-11T16:45:57.026772378Z,true,2024-06-11T16:45:57.018463125Z,01J040PA014XGMYAEPKN4SPZBD,2024-06-11T16:38:55.992633601Z,11,2024-06-11T16:38:55.992633601Z,33,2024-06-11T16:38:55.992633601Z,0,2024-06-11T16:38:55.992633601Z,2,2024-06-11T16:38:55.992633601Z,/tangrams/3_19.png,2024-06-11T16:45:57.026772378Z,1,2024-06-11T16:38:56.145397777Z,true,2024-06-11T16:45:18.840987369Z,"[""/tangrams/3_19.png"",""/tangrams/0_17.png"",""/tangrams/2_16.png"",""/tangrams/1_18.png""]",2024-06-11T16:38:55.992633601Z,/tangrams/3_19.png,2024-06-11T16:38:55.992633601Z,12,2024-06-11T16:38:55.992633601Z,11,2024-06-11T16:38:55.992633601Z
01J03X5AEM3C24BTD75327AEBH,01J03X4YXYK0TYRA79BHHZWAX1,2024-06-11T15:02:44.948294258Z,,,false,2024-06-11T15:05:42.865136211Z,true,2024-06-11T15:05:42.858404085Z,01J03X4YYSKP64RZB0GYTKGY80,2024-06-11T15:02:44.948294258Z,11,2024-06-11T15:02:44.948294258Z,65,2024-06-11T15:02:44.948294258Z,0,2024-06-11T15:02:44.948294258Z,,,,2024-06-11T15:05:42.865136211Z,1,2024-06-11T15:02:45.168153313Z,true,2024-06-11T15:05:22.774761333Z,"[""/tangrams/2_18.png"",""/tangrams/3_19.png"",""/tangrams/1_17.png"",""/tangrams/0_16.png""]",2024-06-11T15:02:44.948294258Z,/tangrams/0_16.png,2024-06-11T15:02:44.948294258Z,12,2024-06-11T15:02:44.948294258Z,11,2024-06-11T15:02:44.948294258Z
01J042RGYVF00NBWRPPCAV61PM,01J040P9Z65A6GDAXM8Q9Y76XR,2024-06-11T16:40:37.083605302Z,,,false,2024-06-11T16:57:41.996713857Z,true,2024-06-11T16:57:41.981496555Z,01J040PA04TYSXY3APSH6W68K0,2024-06-11T16:40:37.083605302Z,16,2024-06-11T16:40:37.083605302Z,33,2024-06-11T16:40:37.083605302Z,1,2024-06-11T16:40:37.083605302Z,2,2024-06-11T16:40:37.083605302Z,,2024-06-11T16:57:41.996713857Z,1,2024-06-11T16:40:37.540624937Z,true,2024-06-11T16:56:41.84903807Z,"[""/tangrams/4_20.png"",""/tangrams/8_24.png"",""/tangrams/6_22.png"",""/tangrams/14_30.png""]",2024-06-11T16:40:37.083605302Z,/tangrams/8_24.png,2024-06-11T16:40:37.083605302Z,1,2024-06-11T16:40:37.083605302Z,16,2024-06-11T16:40:37.083605302Z
01J03Y61X5SARSPGT6TWEG0F6X,01J03Y5GM473RKT307CHVF30BC,2024-06-11T15:20:37.541377204Z,,,,,false,2024-06-11T15:20:37.541377204Z,01J03Y5GN11CJ3N7W8K5WQG2Y0,2024-06-11T15:20:37.541377204Z,8,2024-06-11T15:20:37.541377204Z,33,2024-06-11T15:20:37.541377204Z,0,2024-06-11T15:20:37.541377204Z,2,2024-06-11T15:20:37.541377204Z,,,1,2024-06-11T15:20:37.695515637Z,false,2024-06-11T15:20:37.541377204Z,"[""/tangrams/1_18.png"",""/tangrams/1_19.png"",""/tangrams/3_19.png"",""/tangrams/3_18.png""]",2024-06-11T15:20:37.541377204Z,/tangrams/1_18.png,2024-06-11T15:20:37.541377204Z,9,2024-06-11T15:20:37.541377204Z,8,2024-06-11T15:20:37.541377204Z
01J03Y61X7RS5HM559W33HYNQK,01J03Y5GM473RKT307CHVF30BC,2024-06-11T15:20:37.543568253Z,,,,,false,2024-06-11T15:20:37.543568253Z,01J03Y5GN11CJ3N7W8K5WQG2Y0,2024-06-11T15:20:37.543568253Z,2,2024-06-11T15:20:37.543568253Z,33,2024-06-11T15:20:37.543568253Z,0,2024-06-11T15:20:37.543568253Z,2,2024-06-11T15:20:37.543568253Z,,,1,2024-06-11T15:20:37.626015518Z,false,2024-06-11T15:20:37.543568253Z,"[""/tangrams/0_19.png"",""/tangrams/0_18.png"",""/tangrams/2_19.png"",""/tangrams/2_18.png""]",2024-06-11T15:20:37.543568253Z,/tangrams/2_19.png,2024-06-11T15:20:37.543568253Z,3,2024-06-11T15:20:37.543568253Z,2,2024-06-11T15:20:37.543568253Z
01J03X5ADQHCXTBKET47FDPHWQ,01J03X4YXYK0TYRA79BHHZWAX1,2024-06-11T15:02:44.919923489Z,,,false,2024-06-11T15:04:22.410805608Z,true,2024-06-11T15:04:22.404793308Z,01J03X4YYSKP64RZB0GYTKGY80,2024-06-11T15:02:44.919923489Z,7,2024-06-11T15:02:44.919923489Z,65,2024-06-11T15:02:44.919923489Z,0,2024-06-11T15:02:44.919923489Z,,,,2024-06-11T15:04:22.410805608Z,1,2024-06-11T15:02:45.105463194Z,true,2024-06-11T15:04:02.306496446Z,"[""/tangrams/0_18.png"",""/tangrams/2_19.png"",""/tangrams/3_17.png"",""/tangrams/1_16.png""]",2024-06-11T15:02:44.919923489Z,/tangrams/0_18.png,2024-06-11T15:02:44.919923489Z,8,2024-06-11T15:02:44.919923489Z,7,2024-06-11T15:02:44.919923489Z
01J03XVMPG3WXVYS0NTEPWADD2,01J03XTTARHPSJN4QH9P6F8KRV,2024-06-11T15:14:56.336641679Z,"[{""text"":""vbxvb"",""sender"":{""id"":""01J03XV2NNHGH68E2ERMN3RTHS"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-06-11T15:15:20.297485466Z,true,2024-06-11T15:15:22.769163934Z,true,2024-06-11T15:15:22.763465411Z,01J03XTTBKJ1XC0TE0DXQBY0SG,2024-06-11T15:14:56.336641679Z,2,2024-06-11T15:14:56.336641679Z,65,2024-06-11T15:14:56.336641679Z,0,2024-06-11T15:14:56.336641679Z,,,/tangrams/0_18.png,2024-06-11T15:15:22.769163934Z,1,2024-06-11T15:14:56.523654987Z,true,2024-06-11T15:15:15.827912923Z,"[""/tangrams/0_18.png"",""/tangrams/1_16.png"",""/tangrams/3_17.png"",""/tangrams/2_19.png""]",2024-06-11T15:14:56.336641679Z,/tangrams/0_18.png,2024-06-11T15:14:56.336641679Z,3,2024-06-11T15:14:56.336641679Z,2,2024-06-11T15:14:56.336641679Z
01J03Y61XJKXS5QQN3TVF0YBFV,01J03Y5GM473RKT307CHVF30BC,2024-06-11T15:20:37.554233016Z,,,,,false,2024-06-11T15:20:37.554233016Z,01J03Y5GN11CJ3N7W8K5WQG2Y0,2024-06-11T15:20:37.554233016Z,23,2024-06-11T15:20:37.554233016Z,33,2024-06-11T15:20:37.554233016Z,1,2024-06-11T15:20:37.554233016Z,2,2024-06-11T15:20:37.554233016Z,,,1,2024-06-11T15:20:37.880396188Z,false,2024-06-11T15:20:37.554233016Z,"[""/tangrams/2_17.png"",""/tangrams/1_17.png"",""/tangrams/1_19.png"",""/tangrams/2_19.png""]",2024-06-11T15:20:37.554233016Z,/tangrams/2_19.png,2024-06-11T15:20:37.554233016Z,8,2024-06-11T15:20:37.554233016Z,23,2024-06-11T15:20:37.554233016Z
01J0409J7047PWW5EPEF5920PJ,01J0408KD6EWMVEQV4N99654BD,2024-06-11T15:57:29.696139984Z,,,,,false,2024-06-11T15:57:29.696139984Z,01J0408KDYV5BVVZP6R2H59FV8,2024-06-11T15:57:29.696139984Z,13,2024-06-11T15:57:29.696139984Z,33,2024-06-11T15:57:29.696139984Z,0,2024-06-11T15:57:29.696139984Z,2,2024-06-11T15:57:29.696139984Z,,,1,2024-06-11T15:57:29.89985998Z,false,2024-06-11T15:57:29.696139984Z,"[""/tangrams/3_17.png"",""/tangrams/0_16.png"",""/tangrams/3_16.png"",""/tangrams/0_17.png""]",2024-06-11T15:57:29.696139984Z,/tangrams/0_16.png,2024-06-11T15:57:29.696139984Z,14,2024-06-11T15:57:29.696139984Z,13,2024-06-11T15:57:29.696139984Z
01J042NE7NWFZMT0F358ERZG0C,01J040P9Z65A6GDAXM8Q9Y76XR,2024-06-11T16:38:55.989485948Z,"[{""text"":""block with 3 triangles chopped off"",""sender"":{""id"":""01J042JT6WPZS3ZND7A7738ZSY"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-06-11T16:53:04.114964253Z,true,2024-06-11T16:53:13.383691575Z,true,2024-06-11T16:53:13.374431633Z,01J040PA014XGMYAEPKN4SPZBD,2024-06-11T16:38:55.989485948Z,28,2024-06-11T16:38:55.989485948Z,33,2024-06-11T16:38:55.989485948Z,1,2024-06-11T16:38:55.989485948Z,2,2024-06-11T16:38:55.989485948Z,/tangrams/2_18.png,2024-06-11T16:53:13.383691575Z,1,2024-06-11T16:38:56.350498426Z,true,2024-06-11T16:52:30.377684648Z,"[""/tangrams/3_16.png"",""/tangrams/1_17.png"",""/tangrams/2_18.png"",""/tangrams/0_19.png""]",2024-06-11T16:38:55.989485948Z,/tangrams/2_18.png,2024-06-11T16:38:55.989485948Z,13,2024-06-11T16:38:55.989485948Z,28,2024-06-11T16:38:55.989485948Z
01J042P58NHD70E7HYKVVNYKZE,01J040P9Z65A6GDAXM8Q9Y76XR,2024-06-11T16:39:19.574011716Z,"[{""text"":""chevron bottom and wide top with triangles out of the sides"",""sender"":{""id"":""01J042MX1G94MV9Y59EECN71PN"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-06-11T16:47:48.848744489Z,true,2024-06-11T16:47:57.863736053Z,true,2024-06-11T16:47:57.850913305Z,01J040PA05WJE07E0XMPBVRQ15,2024-06-11T16:39:19.574011716Z,20,2024-06-11T16:39:19.574011716Z,33,2024-06-11T16:39:19.574011716Z,1,2024-06-11T16:39:19.574011716Z,2,2024-06-11T16:39:19.574011716Z,/tangrams/2_18.png,2024-06-11T16:47:57.863736053Z,1,2024-06-11T16:39:19.836321942Z,true,2024-06-11T16:47:31.308973821Z,"[""/tangrams/1_17.png"",""/tangrams/3_16.png"",""/tangrams/0_19.png"",""/tangrams/2_18.png""]",2024-06-11T16:39:19.574011716Z,/tangrams/2_18.png,2024-06-11T16:39:19.574011716Z,5,2024-06-11T16:39:19.574011716Z,20,2024-06-11T16:39:19.574011716Z
01J03X5AEN5ZV1HE09KZ1TKRZZ,01J03X4YXYK0TYRA79BHHZWAX1,2024-06-11T15:02:44.949480005Z,,,,,false,2024-06-11T15:02:44.949480005Z,01J03X4YYSKP64RZB0GYTKGY80,2024-06-11T15:02:44.949480005Z,34,2024-06-11T15:02:44.949480005Z,65,2024-06-11T15:02:44.949480005Z,2,2024-06-11T15:02:44.949480005Z,,,,,1,2024-06-11T15:02:45.442294648Z,false,2024-06-11T15:02:44.949480005Z,"[""/tangrams/2_16.png"",""/tangrams/0_19.png"",""/tangrams/3_17.png"",""/tangrams/1_18.png""]",2024-06-11T15:02:44.949480005Z,/tangrams/2_16.png,2024-06-11T15:02:44.949480005Z,3,2024-06-11T15:02:44.949480005Z,34,2024-06-11T15:02:44.949480005Z
01J042MPHYXPP3CCKR6WJEMDC3,01J040P9Z65A6GDAXM8Q9Y76XR,2024-06-11T16:38:31.742431145Z,"[{""text"":""side door flat top"",""sender"":{""id"":""01J042JANA9P3QE1K69TE0ZT0J"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-06-11T16:46:11.903291833Z,true,2024-06-11T16:46:20.603271022Z,true,2024-06-11T16:46:20.59150092Z,01J040PA05WJE07E0XMA3Y2SEY,2024-06-11T16:38:31.742431145Z,19,2024-06-11T16:38:31.742431145Z,33,2024-06-11T16:38:31.742431145Z,1,2024-06-11T16:38:31.742431145Z,2,2024-06-11T16:38:31.742431145Z,/tangrams/2_19.png,2024-06-11T16:46:20.603271022Z,1,2024-06-11T16:38:32.019910679Z,true,2024-06-11T16:46:06.30823443Z,"[""/tangrams/3_19.png"",""/tangrams/2_19.png"",""/tangrams/3_16.png"",""/tangrams/2_16.png""]",2024-06-11T16:38:31.742431145Z,/tangrams/2_19.png,2024-06-11T16:38:31.742431145Z,4,2024-06-11T16:38:31.742431145Z,19,2024-06-11T16:38:31.742431145Z
01J03XVMPW22JCTXMACCYYXR2S,01J03XTTARHPSJN4QH9P6F8KRV,2024-06-11T15:14:56.348491755Z,,,,,false,2024-06-11T15:14:56.348491755Z,01J03XTTBKJ1XC0TE0DXQBY0SG,2024-06-11T15:14:56.348491755Z,22,2024-06-11T15:14:56.348491755Z,65,2024-06-11T15:14:56.348491755Z,1,2024-06-11T15:14:56.348491755Z,,,,,1,2024-06-11T15:14:56.831144637Z,false,2024-06-11T15:14:56.348491755Z,"[""/tangrams/1_18.png"",""/tangrams/2_16.png"",""/tangrams/3_19.png"",""/tangrams/0_17.png""]",2024-06-11T15:14:56.348491755Z,/tangrams/1_18.png,2024-06-11T15:14:56.348491755Z,7,2024-06-11T15:14:56.348491755Z,22,2024-06-11T15:14:56.348491755Z
01J03X5ADPCRJ2NH457HJDE8EX,01J03X4YXYK0TYRA79BHHZWAX1,2024-06-11T15:02:44.918996158Z,,,false,2024-06-11T15:04:02.296938056Z,true,2024-06-11T15:04:02.288104365Z,01J03X4YYSKP64RZB0GYTKGY80,2024-06-11T15:02:44.918996158Z,6,2024-06-11T15:02:44.918996158Z,65,2024-06-11T15:02:44.918996158Z,0,2024-06-11T15:02:44.918996158Z,,,,2024-06-11T15:04:02.296938056Z,1,2024-06-11T15:02:45.096338394Z,true,2024-06-11T15:03:42.172315474Z,"[""/tangrams/1_18.png"",""/tangrams/0_19.png"",""/tangrams/2_17.png"",""/tangrams/3_16.png""]",2024-06-11T15:02:44.918996158Z,/tangrams/3_16.png,2024-06-11T15:02:44.918996158Z,7,2024-06-11T15:02:44.918996158Z,6,2024-06-11T15:02:44.918996158Z
01J0409J5YPBRYKCSXAPEWGPK9,01J0408KD6EWMVEQV4N99654BD,2024-06-11T15:57:29.662179873Z,"[{""text"":""Like a large lego brick with a chunck of the right missing"",""sender"":{""id"":""01J04095TJQA1XG3103XPKRAMV"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-06-11T15:58:19.860624902Z,false,2024-06-11T15:58:26.282523769Z,true,2024-06-11T15:58:26.276910962Z,01J0408KDYV5BVVZP6R2H59FV8,2024-06-11T15:57:29.662179873Z,1,2024-06-11T15:57:29.662179873Z,33,2024-06-11T15:57:29.662179873Z,0,2024-06-11T15:57:29.662179873Z,2,2024-06-11T15:57:29.662179873Z,/tangrams/0_19.png,2024-06-11T15:58:26.282523769Z,1,2024-06-11T15:57:29.744904643Z,true,2024-06-11T15:57:50.38758526Z,"[""/tangrams/0_19.png"",""/tangrams/0_18.png"",""/tangrams/1_18.png"",""/tangrams/1_19.png""]",2024-06-11T15:57:29.662179873Z,/tangrams/1_19.png,2024-06-11T15:57:29.662179873Z,2,2024-06-11T15:57:29.662179873Z,1,2024-06-11T15:57:29.662179873Z
01J042P584RQ4H2MZPV7WK2SM3,01J040P9Z65A6GDAXM8Q9Y76XR,2024-06-11T16:39:19.556155189Z,"[{""text"":""angular symmetric goblet with fire on top"",""sender"":{""id"":""01J042KB07J8YBT7P3Q55XJKA4"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-06-11T16:43:28.384754509Z,true,2024-06-11T16:43:35.206555354Z,true,2024-06-11T16:43:35.19503384Z,01J040PA05WJE07E0XMPBVRQ15,2024-06-11T16:39:19.556155189Z,7,2024-06-11T16:39:19.556155189Z,33,2024-06-11T16:39:19.556155189Z,0,2024-06-11T16:39:19.556155189Z,2,2024-06-11T16:39:19.556155189Z,/tangrams/3_17.png,2024-06-11T16:43:35.206555354Z,1,2024-06-11T16:39:19.681567079Z,true,2024-06-11T16:43:12.402422219Z,"[""/tangrams/1_19.png"",""/tangrams/0_16.png"",""/tangrams/3_17.png"",""/tangrams/2_18.png""]",2024-06-11T16:39:19.556155189Z,/tangrams/3_17.png,2024-06-11T16:39:19.556155189Z,8,2024-06-11T16:39:19.556155189Z,7,2024-06-11T16:39:19.556155189Z
01J042P58FQ4HPX15V8453X19W,01J040P9Z65A6GDAXM8Q9Y76XR,2024-06-11T16:39:19.567815284Z,"[{""text"":""fire"",""sender"":{""id"":""01J042MX1G94MV9Y59EECN71PN"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-06-11T16:46:08.801953903Z,true,2024-06-11T16:46:12.886238298Z,true,2024-06-11T16:46:12.877357525Z,01J040PA05WJE07E0XMPBVRQ15,2024-06-11T16:39:19.567815284Z,14,2024-06-11T16:39:19.567815284Z,33,2024-06-11T16:39:19.567815284Z,0,2024-06-11T16:39:19.567815284Z,2,2024-06-11T16:39:19.567815284Z,/tangrams/3_19.png,2024-06-11T16:46:12.886238298Z,1,2024-06-11T16:39:19.754199817Z,true,2024-06-11T16:46:02.614531809Z,"[""/tangrams/2_17.png"",""/tangrams/3_19.png"",""/tangrams/0_18.png"",""/tangrams/1_16.png""]",2024-06-11T16:39:19.567815284Z,/tangrams/3_19.png,2024-06-11T16:39:19.567815284Z,15,2024-06-11T16:39:19.567815284Z,14,2024-06-11T16:39:19.567815284Z
01J0431D1A75JR85ZAHKZAWD3H,01J0430QZR39AM3HSG6HQT3D8N,2024-06-11T16:45:27.978132607Z,"[{""text"":""blooming flower"",""sender"":{""id"":""01J0431AJ55NGAMMR47B8WWHK4"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-06-11T16:53:51.017201683Z,true,2024-06-11T16:53:55.67646759Z,true,2024-06-11T16:53:55.664892359Z,01J0430R0E3M1BVDN8PR15AXGB,2024-06-11T16:45:27.978132607Z,14,2024-06-11T16:45:27.978132607Z,33,2024-06-11T16:45:27.978132607Z,0,2024-06-11T16:45:27.978132607Z,2,2024-06-11T16:45:27.978132607Z,/tangrams/0_16.png,2024-06-11T16:53:55.67646759Z,1,2024-06-11T16:45:28.335038449Z,true,2024-06-11T16:53:46.316817684Z,"[""/tangrams/2_18.png"",""/tangrams/0_16.png"",""/tangrams/0_18.png"",""/tangrams/2_16.png""]",2024-06-11T16:45:27.978132607Z,/tangrams/0_16.png,2024-06-11T16:45:27.978132607Z,15,2024-06-11T16:45:27.978132607Z,14,2024-06-11T16:45:27.978132607Z
01J03X5AFCSJ3GAGH2S9E1Q5QQ,01J03X4YXYK0TYRA79BHHZWAX1,2024-06-11T15:02:44.972414626Z,,,,,false,2024-06-11T15:02:44.972414626Z,01J03X4YYSKP64RZB0GYTKGY80,2024-06-11T15:02:44.972414626Z,21,2024-06-11T15:02:44.972414626Z,65,2024-06-11T15:02:44.972414626Z,1,2024-06-11T15:02:44.972414626Z,,,,,1,2024-06-11T15:02:45.290910445Z,false,2024-06-11T15:02:44.972414626Z,"[""/tangrams/0_19.png"",""/tangrams/3_17.png"",""/tangrams/2_16.png"",""/tangrams/1_18.png""]",2024-06-11T15:02:44.972414626Z,/tangrams/2_16.png,2024-06-11T15:02:44.972414626Z,6,2024-06-11T15:02:44.972414626Z,21,2024-06-11T15:02:44.972414626Z
01J03XVMRMS1BFFQQHEEE2A7KJ,01J03XTTARHPSJN4QH9P6F8KRV,2024-06-11T15:14:56.404917238Z,,,,,false,2024-06-11T15:14:56.404917238Z,01J03XTTBKJ1XC0TE0DXQBY0SG,2024-06-11T15:14:56.404917238Z,54,2024-06-11T15:14:56.404917238Z,65,2024-06-11T15:14:56.404917238Z,3,2024-06-11T15:14:56.404917238Z,,,,,1,2024-06-11T15:14:57.281695964Z,false,2024-06-11T15:14:56.404917238Z,"[""/tangrams/1_17.png"",""/tangrams/2_19.png"",""/tangrams/0_18.png"",""/tangrams/3_16.png""]",2024-06-11T15:14:56.404917238Z,/tangrams/1_17.png,2024-06-11T15:14:56.404917238Z,7,2024-06-11T15:14:56.404917238Z,54,2024-06-11T15:14:56.404917238Z
01J0431D1QR8J5K1YWFN1SAYWH,01J0430QZR39AM3HSG6HQT3D8N,2024-06-11T16:45:27.991914172Z,"[{""text"":""it looks like 'X'"",""sender"":{""id"":""01J04318V1CQ18NDZYS70RXZ42"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-06-11T16:47:46.422850848Z,true,2024-06-11T16:47:52.213729091Z,true,2024-06-11T16:47:52.207295661Z,01J0430R0E3M1BVDN8PR15AXGB,2024-06-11T16:45:27.991914172Z,3,2024-06-11T16:45:27.991914172Z,33,2024-06-11T16:45:27.991914172Z,0,2024-06-11T16:45:27.991914172Z,2,2024-06-11T16:45:27.991914172Z,/tangrams/2_18.png,2024-06-11T16:47:52.213729091Z,1,2024-06-11T16:45:28.151482359Z,true,2024-06-11T16:47:26.506464469Z,"[""/tangrams/2_18.png"",""/tangrams/3_18.png"",""/tangrams/2_17.png"",""/tangrams/3_17.png""]",2024-06-11T16:45:27.991914172Z,/tangrams/2_18.png,2024-06-11T16:45:27.991914172Z,4,2024-06-11T16:45:27.991914172Z,3,2024-06-11T16:45:27.991914172Z
01J03X5AEZBRF0X5ARBW5SKSX2,01J03X4YXYK0TYRA79BHHZWAX1,2024-06-11T15:02:44.959853647Z,,,,,false,2024-06-11T15:02:44.959853647Z,01J03X4YYSKP64RZB0GYTKGY80,2024-06-11T15:02:44.959853647Z,49,2024-06-11T15:02:44.959853647Z,65,2024-06-11T15:02:44.959853647Z,3,2024-06-11T15:02:44.959853647Z,,,,,1,2024-06-11T15:02:45.596551851Z,false,2024-06-11T15:02:44.959853647Z,"[""/tangrams/0_18.png"",""/tangrams/1_17.png"",""/tangrams/2_19.png"",""/tangrams/3_16.png""]",2024-06-11T15:02:44.959853647Z,/tangrams/3_16.png,2024-06-11T15:02:44.959853647Z,2,2024-06-11T15:02:44.959853647Z,49,2024-06-11T15:02:44.959853647Z
01J0409J72BTYX6BEHGQ5DH2F5,01J0408KD6EWMVEQV4N99654BD,2024-06-11T15:57:29.698998645Z,,,,,false,2024-06-11T15:57:29.698998645Z,01J0408KDYV5BVVZP6R2H59FV8,2024-06-11T15:57:29.698998645Z,25,2024-06-11T15:57:29.698998645Z,33,2024-06-11T15:57:29.698998645Z,1,2024-06-11T15:57:29.698998645Z,2,2024-06-11T15:57:29.698998645Z,,,1,2024-06-11T15:57:30.090827209Z,false,2024-06-11T15:57:29.698998645Z,"[""/tangrams/1_18.png"",""/tangrams/1_19.png"",""/tangrams/2_19.png"",""/tangrams/2_18.png""]",2024-06-11T15:57:29.698998645Z,/tangrams/2_18.png,2024-06-11T15:57:29.698998645Z,10,2024-06-11T15:57:29.698998645Z,25,2024-06-11T15:57:29.698998645Z
01J0409J63HHJ0ZZSN30TEAV02,01J0408KD6EWMVEQV4N99654BD,2024-06-11T15:57:29.667672909Z,,,,,false,2024-06-11T15:57:29.667672909Z,01J0408KDYV5BVVZP6R2H59FV8,2024-06-11T15:57:29.667672909Z,11,2024-06-11T15:57:29.667672909Z,33,2024-06-11T15:57:29.667672909Z,0,2024-06-11T15:57:29.667672909Z,2,2024-06-11T15:57:29.667672909Z,,,1,2024-06-11T15:57:29.876404325Z,false,2024-06-11T15:57:29.667672909Z,"[""/tangrams/2_16.png"",""/tangrams/0_18.png"",""/tangrams/2_18.png"",""/tangrams/0_16.png""]",2024-06-11T15:57:29.667672909Z,/tangrams/2_18.png,2024-06-11T15:57:29.667672909Z,12,2024-06-11T15:57:29.667672909Z,11,2024-06-11T15:57:29.667672909Z
01J042P5872MCFE09EVDN1DDYX,01J040P9Z65A6GDAXM8Q9Y76XR,2024-06-11T16:39:19.559269166Z,"[{""text"":""symmetrical with triangle taken out of the bottom"",""sender"":{""id"":""01J042KB07J8YBT7P3Q55XJKA4"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-06-11T16:45:01.56205859Z,true,2024-06-11T16:45:08.49698623Z,true,2024-06-11T16:45:08.487255621Z,01J040PA05WJE07E0XMPBVRQ15,2024-06-11T16:39:19.559269166Z,11,2024-06-11T16:39:19.559269166Z,33,2024-06-11T16:39:19.559269166Z,0,2024-06-11T16:39:19.559269166Z,2,2024-06-11T16:39:19.559269166Z,/tangrams/2_18.png,2024-06-11T16:45:08.49698623Z,1,2024-06-11T16:39:19.722962619Z,true,2024-06-11T16:44:33.706222661Z,"[""/tangrams/2_18.png"",""/tangrams/3_16.png"",""/tangrams/0_17.png"",""/tangrams/1_19.png""]",2024-06-11T16:39:19.559269166Z,/tangrams/2_18.png,2024-06-11T16:39:19.559269166Z,12,2024-06-11T16:39:19.559269166Z,11,2024-06-11T16:39:19.559269166Z
01J03XVMRPN69RZENH9F761WR4,01J03XTTARHPSJN4QH9P6F8KRV,2024-06-11T15:14:56.406659979Z,,,,,false,2024-06-11T15:14:56.406659979Z,01J03XTTBKJ1XC0TE0DXQBY0SG,2024-06-11T15:14:56.406659979Z,53,2024-06-11T15:14:56.406659979Z,65,2024-06-11T15:14:56.406659979Z,3,2024-06-11T15:14:56.406659979Z,,,,,1,2024-06-11T15:14:57.269379566Z,false,2024-06-11T15:14:56.406659979Z,"[""/tangrams/3_18.png"",""/tangrams/1_19.png"",""/tangrams/2_16.png"",""/tangrams/0_17.png""]",2024-06-11T15:14:56.406659979Z,/tangrams/2_16.png,2024-06-11T15:14:56.406659979Z,6,2024-06-11T15:14:56.406659979Z,53,2024-06-11T15:14:56.406659979Z
01J03XVMRXMCX7FZ8BBRPWT7CH,01J03XTTARHPSJN4QH9P6F8KRV,2024-06-11T15:14:56.413791209Z,,,,,false,2024-06-11T15:14:56.413791209Z,01J03XTTBKJ1XC0TE0DXQBY0SG,2024-06-11T15:14:56.413791209Z,43,2024-06-11T15:14:56.413791209Z,65,2024-06-11T15:14:56.413791209Z,2,2024-06-11T15:14:56.413791209Z,,,,,1,2024-06-11T15:14:57.12347015Z,false,2024-06-11T15:14:56.413791209Z,"[""/tangrams/1_19.png"",""/tangrams/3_17.png"",""/tangrams/0_18.png"",""/tangrams/2_16.png""]",2024-06-11T15:14:56.413791209Z,/tangrams/1_19.png,2024-06-11T15:14:56.413791209Z,12,2024-06-11T15:14:56.413791209Z,43,2024-06-11T15:14:56.413791209Z
