id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,director,correct,correctLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01JH1G5PSA1VVY34K5P9HMD40R,01JH1F0VV6DMN73981986B8RYJ,2025-01-07T23:04:08.235197957Z,"[{""text"":""staircase on downward arrow"",""sender"":{""id"":""01JH1FV7Z3BJ6SAT2Z6EXCSV2P"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-07T23:15:19.142904095Z,01JH1FV7Z3BJ6SAT2Z6EXCSV2P,TRUE,2025-01-07T23:15:26.082289661Z,TRUE,2025-01-07T23:15:26.071443688Z,01JH1F0VW7XB18ASJ0NKJ196TK,2025-01-07T23:04:08.235197957Z,21,2025-01-07T23:04:08.235197957Z,65,2025-01-07T23:04:08.235197957Z,1,2025-01-07T23:04:08.235197957Z,4,2025-01-07T23:04:08.235197957Z,/tangrams/440_459.png,2025-01-07T23:15:26.082289661Z,2,2025-01-07T23:04:08.550464065Z,TRUE,2025-01-07T23:15:07.233997084Z,"[""/tangrams/363_57.png"",""/tangrams/363_459.png"",""/tangrams/440_57.png"",""/tangrams/440_459.png""]",2025-01-07T23:04:08.235197957Z,/tangrams/440_459.png,2025-01-07T23:04:08.235197957Z,6,2025-01-07T23:04:08.235197957Z,21,2025-01-07T23:04:08.235197957Z
01JH1GVRCG6F4R1YR0H8GAXBSH,01JH1FPYRY2N1PAAP7WYQBA41J,2025-01-07T23:16:10.768054418Z,,,,,,FALSE,2025-01-07T23:16:10.768054418Z,01JH1FPYSBXXZ6KPHKJBRG98KY,2025-01-07T23:16:10.768054418Z,39,2025-01-07T23:16:10.768054418Z,65,2025-01-07T23:16:10.768054418Z,2,2025-01-07T23:16:10.768054418Z,4,2025-01-07T23:16:10.768054418Z,,,2,2025-01-07T23:16:11.922100975Z,FALSE,2025-01-07T23:16:10.768054418Z,"[""/tangrams/135_45.png"",""/tangrams/135_161.png"",""/tangrams/159_45.png"",""/tangrams/159_161.png""]",2025-01-07T23:16:10.768054418Z,/tangrams/159_45.png,2025-01-07T23:16:10.768054418Z,8,2025-01-07T23:16:10.768054418Z,39,2025-01-07T23:16:10.768054418Z
01JH1GW10GG2FN20KCGSPG7H6R,01JH1FPYRY2N1PAAP7WYQBA41J,2025-01-07T23:16:19.60078095Z,"[{""text"":""diamond on the right"",""sender"":{""id"":""01JH1GB0VR9YQNZXSBNQGGRBQW"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-07T23:31:20.535731225Z,01JH1GB0VR9YQNZXSBNQGGRBQW,TRUE,2025-01-07T23:31:27.946210078Z,TRUE,2025-01-07T23:31:27.928733189Z,01JH1FPYSD6AFHHMZW70VZN68N,2025-01-07T23:16:19.60078095Z,23,2025-01-07T23:16:19.60078095Z,65,2025-01-07T23:16:19.60078095Z,1,2025-01-07T23:16:19.60078095Z,4,2025-01-07T23:16:19.60078095Z,/tangrams/287_273.png,2025-01-07T23:31:27.946210078Z,2,2025-01-07T23:16:20.373980907Z,TRUE,2025-01-07T23:31:12.52116006Z,"[""/tangrams/57_443.png"",""/tangrams/30_127.png"",""/tangrams/359_362.png"",""/tangrams/287_273.png""]",2025-01-07T23:16:19.60078095Z,/tangrams/287_273.png,2025-01-07T23:16:19.60078095Z,8,2025-01-07T23:16:19.60078095Z,23,2025-01-07T23:16:19.60078095Z
01JH1HD6ZT58QXK29D60ACY5DN,01JH1G90FVA7G9KNR2B5RQV60J,2025-01-07T23:25:42.778401538Z,"[{""text"":""white square in center"",""sender"":{""id"":""01JH1GNZ96JNK9MCJ953Q6ZS67"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-07T23:42:03.545445723Z,01JH1GNZ96JNK9MCJ953Q6ZS67,TRUE,2025-01-07T23:42:18.151633383Z,TRUE,2025-01-07T23:42:18.132094028Z,01JH1G90GH3ZQX32Q109C1JCDD,2025-01-07T23:25:42.778401538Z,25,2025-01-07T23:25:42.778401538Z,65,2025-01-07T23:25:42.778401538Z,1,2025-01-07T23:25:42.778401538Z,4,2025-01-07T23:25:42.778401538Z,/tangrams/123_377.png,2025-01-07T23:42:18.151633383Z,2,2025-01-07T23:25:43.946437809Z,TRUE,2025-01-07T23:41:42.562515477Z,"[""/tangrams/123_377.png"",""/tangrams/284_239.png"",""/tangrams/49_464.png"",""/tangrams/99_271.png""]",2025-01-07T23:25:42.778401538Z,/tangrams/123_377.png,2025-01-07T23:25:42.778401538Z,10,2025-01-07T23:25:42.778401538Z,25,2025-01-07T23:25:42.778401538Z
01JH1J275XSGGTY5VPJ40YP4JR,01JH1G90FVA7G9KNR2B5RQV60J,2025-01-07T23:37:11.10163722Z,"[{""text"":""please continue"",""sender"":{""id"":""01JH1HG392QEBSGHD5HDZVESB5"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""it looks like a rectangle positioned on a roof"",""sender"":{""id"":""01JH1H6986TMHYXR5CF4YHBS1G"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-07T23:56:10.604406727Z,01JH1H6986TMHYXR5CF4YHBS1G,FALSE,2025-01-07T23:56:19.830429754Z,TRUE,2025-01-07T23:56:19.808678366Z,01JH1G90GCS7MK45RCXBYEJBCN,2025-01-07T23:37:11.10163722Z,25,2025-01-07T23:37:11.10163722Z,65,2025-01-07T23:37:11.10163722Z,1,2025-01-07T23:37:11.10163722Z,4,2025-01-07T23:37:11.10163722Z,/tangrams/192_380.png,2025-01-07T23:56:19.830429754Z,2,2025-01-07T23:37:13.034038863Z,TRUE,2025-01-07T23:55:34.413731428Z,"[""/tangrams/7_448.png"",""/tangrams/53_348.png"",""/tangrams/458_219.png"",""/tangrams/192_380.png""]",2025-01-07T23:37:11.10163722Z,/tangrams/53_348.png,2025-01-07T23:37:11.10163722Z,10,2025-01-07T23:37:11.10163722Z,25,2025-01-07T23:37:11.10163722Z
01JH1FWZ9N0020Z9C6D1KX2H4M,01JH1F0VV6DMN73981986B8RYJ,2025-01-07T22:59:22.037211828Z,,,,,,FALSE,2025-01-07T22:59:22.037211828Z,01JH1F0VW6JT3H4WKEJFKRQGWC,2025-01-07T22:59:22.037211828Z,42,2025-01-07T22:59:22.037211828Z,65,2025-01-07T22:59:22.037211828Z,2,2025-01-07T22:59:22.037211828Z,4,2025-01-07T22:59:22.037211828Z,,,2,2025-01-07T22:59:22.609457623Z,FALSE,2025-01-07T22:59:22.037211828Z,"[""/tangrams/337_279.png"",""/tangrams/78_219.png"",""/tangrams/162_92.png"",""/tangrams/1_243.png""]",2025-01-07T22:59:22.037211828Z,/tangrams/78_219.png,2025-01-07T22:59:22.037211828Z,11,2025-01-07T22:59:22.037211828Z,42,2025-01-07T22:59:22.037211828Z
01JH1G7BS588F35Y0PQEMV5JMC,01JH1F2GWN9BRWEZHJG2Y9F7DZ,2025-01-07T23:05:02.501638483Z,"[{""text"":""Hat w hook"",""sender"":{""id"":""01JH1G2K4Y4Y76VDGDG3R2VZNF"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-07T23:21:59.749014097Z,01JH1G2K4Y4Y76VDGDG3R2VZNF,TRUE,2025-01-07T23:22:10.092583804Z,TRUE,2025-01-07T23:22:10.063749025Z,01JH1F2GX7DR1ZQG7AGSN3KRT7,2025-01-07T23:05:02.501638483Z,33,2025-01-07T23:05:02.501638483Z,65,2025-01-07T23:05:02.501638483Z,2,2025-01-07T23:05:02.501638483Z,4,2025-01-07T23:05:02.501638483Z,/tangrams/267_188.png,2025-01-07T23:22:10.092583804Z,2,2025-01-07T23:05:03.123769889Z,TRUE,2025-01-07T23:21:50.019943189Z,"[""/tangrams/267_36.png"",""/tangrams/187_36.png"",""/tangrams/267_188.png"",""/tangrams/187_188.png""]",2025-01-07T23:05:02.501638483Z,/tangrams/267_188.png,2025-01-07T23:05:02.501638483Z,2,2025-01-07T23:05:02.501638483Z,33,2025-01-07T23:05:02.501638483Z
01JH1GW12QWPQNRJAE55D58P6E,01JH1FPYRY2N1PAAP7WYQBA41J,2025-01-07T23:16:19.671293394Z,"[{""text"":""diamond on the left"",""sender"":{""id"":""01JH1GB0VR9YQNZXSBNQGGRBQW"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-07T23:51:12.79080534Z,01JH1GB0VR9YQNZXSBNQGGRBQW,TRUE,2025-01-07T23:51:20.690011737Z,TRUE,2025-01-07T23:51:20.670146587Z,01JH1FPYSD6AFHHMZW70VZN68N,2025-01-07T23:16:19.671293394Z,61,2025-01-07T23:16:19.671293394Z,65,2025-01-07T23:16:19.671293394Z,3,2025-01-07T23:16:19.671293394Z,4,2025-01-07T23:16:19.671293394Z,/tangrams/57_443.png,2025-01-07T23:51:20.690011737Z,2,2025-01-07T23:16:21.550891422Z,TRUE,2025-01-07T23:51:04.892551313Z,"[""/tangrams/30_127.png"",""/tangrams/367_207.png"",""/tangrams/316_409.png"",""/tangrams/57_443.png""]",2025-01-07T23:16:19.671293394Z,/tangrams/57_443.png,2025-01-07T23:16:19.671293394Z,14,2025-01-07T23:16:19.671293394Z,61,2025-01-07T23:16:19.671293394Z
01JH1HD6JBBGZ6TK819KXZ46DG,01JH1G90FVA7G9KNR2B5RQV60J,2025-01-07T23:25:42.347212414Z,"[{""text"":""?"",""sender"":{""id"":""01JH1GNZ96JNK9MCJ953Q6ZS67"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""looks like two objects stuck together back has two squares sticking out with flat surfaces"",""sender"":{""id"":""01JH1H4WFRPY6W665M1HSWP7SW"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-07T23:30:55.493043533Z,01JH1H4WFRPY6W665M1HSWP7SW,FALSE,2025-01-07T23:31:07.34078308Z,TRUE,2025-01-07T23:31:07.322712432Z,01JH1G90GH3ZQX32Q109C1JCDD,2025-01-07T23:25:42.347212414Z,6,2025-01-07T23:25:42.347212414Z,65,2025-01-07T23:25:42.347212414Z,0,2025-01-07T23:25:42.347212414Z,4,2025-01-07T23:25:42.347212414Z,,2025-01-07T23:31:07.34078308Z,2,2025-01-07T23:25:43.161135907Z,TRUE,2025-01-07T23:30:04.062284207Z,"[""/tangrams/57_303.png"",""/tangrams/403_12.png"",""/tangrams/284_239.png"",""/tangrams/163_286.png""]",2025-01-07T23:25:42.347212414Z,/tangrams/57_303.png,2025-01-07T23:25:42.347212414Z,7,2025-01-07T23:25:42.347212414Z,6,2025-01-07T23:25:42.347212414Z
01JH1G5PQWH8AR3ZC1929MCHJZ,01JH1F0VV6DMN73981986B8RYJ,2025-01-07T23:04:08.188182849Z,"[{""text"":""staircase on sideways arrow.   thank you and good luck"",""sender"":{""id"":""01JH1FV7Z3BJ6SAT2Z6EXCSV2P"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""bye!!"",""sender"":{""id"":""01JH1G2MSZ3J6DCAMVNV5RMHWN"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-07T23:26:41.459907994Z,01JH1FV7Z3BJ6SAT2Z6EXCSV2P,TRUE,2025-01-07T23:26:47.216861967Z,TRUE,2025-01-07T23:26:47.202455525Z,01JH1F0VW7XB18ASJ0NKJ196TK,2025-01-07T23:04:08.188182849Z,63,2025-01-07T23:04:08.188182849Z,65,2025-01-07T23:04:08.188182849Z,3,2025-01-07T23:04:08.188182849Z,4,2025-01-07T23:04:08.188182849Z,/tangrams/440_145.png,2025-01-07T23:26:47.216861967Z,2,2025-01-07T23:04:09.166341966Z,TRUE,2025-01-07T23:26:14.014878949Z,"[""/tangrams/212_57.png"",""/tangrams/212_145.png"",""/tangrams/440_57.png"",""/tangrams/440_145.png""]",2025-01-07T23:04:08.188182849Z,/tangrams/440_145.png,2025-01-07T23:04:08.188182849Z,16,2025-01-07T23:04:08.188182849Z,63,2025-01-07T23:04:08.188182849Z
01JH1GEKFB5NBY69AD96WZ803W,01JH1F2GWN9BRWEZHJG2Y9F7DZ,2025-01-07T23:08:59.755578658Z,"[{""text"":""1 flat feet standing, with 2 pointy feet on the side"",""sender"":{""id"":""01JH1FPREF39YP71EGNKJGH49Q"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-07T23:20:00.220590048Z,01JH1FPREF39YP71EGNKJGH49Q,TRUE,2025-01-07T23:20:11.529414431Z,TRUE,2025-01-07T23:20:11.515178178Z,01JH1F2GX5K41HMV06X44CSAH5,2025-01-07T23:08:59.755578658Z,21,2025-01-07T23:08:59.755578658Z,65,2025-01-07T23:08:59.755578658Z,1,2025-01-07T23:08:59.755578658Z,4,2025-01-07T23:08:59.755578658Z,/tangrams/21_40.png,2025-01-07T23:20:11.529414431Z,2,2025-01-07T23:09:00.251654658Z,TRUE,2025-01-07T23:19:24.733139737Z,"[""/tangrams/130_84.png"",""/tangrams/215_37.png"",""/tangrams/3_410.png"",""/tangrams/21_40.png""]",2025-01-07T23:08:59.755578658Z,/tangrams/21_40.png,2025-01-07T23:08:59.755578658Z,6,2025-01-07T23:08:59.755578658Z,21,2025-01-07T23:08:59.755578658Z
01JH1FWZ9Z562E486M9BDYJE4F,01JH1F0VV6DMN73981986B8RYJ,2025-01-07T22:59:22.04739561Z,,,,,,FALSE,2025-01-07T22:59:22.04739561Z,01JH1F0VW6JT3H4WKEJFKRQGWC,2025-01-07T22:59:22.04739561Z,54,2025-01-07T22:59:22.04739561Z,65,2025-01-07T22:59:22.04739561Z,3,2025-01-07T22:59:22.04739561Z,4,2025-01-07T22:59:22.04739561Z,,,2,2025-01-07T22:59:22.768690748Z,FALSE,2025-01-07T22:59:22.04739561Z,"[""/tangrams/78_279.png"",""/tangrams/162_92.png"",""/tangrams/337_243.png"",""/tangrams/1_219.png""]",2025-01-07T22:59:22.04739561Z,/tangrams/1_219.png,2025-01-07T22:59:22.04739561Z,7,2025-01-07T22:59:22.04739561Z,54,2025-01-07T22:59:22.04739561Z
01JH1GNR76AHK7TVJKMGB48H0F,01JH1FPYRY2N1PAAP7WYQBA41J,2025-01-07T23:12:53.990400677Z,"[{""text"":""Drinks"",""sender"":{""id"":""01JH1G7TBAW0TJF4QY7G4XKC3K"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-07T23:29:19.975894432Z,01JH1G7TBAW0TJF4QY7G4XKC3K,TRUE,2025-01-07T23:29:25.424300714Z,TRUE,2025-01-07T23:29:25.408416116Z,01JH1FPYSBXXZ6KPHKHW6Q97EB,2025-01-07T23:12:53.990400677Z,37,2025-01-07T23:12:53.990400677Z,65,2025-01-07T23:12:53.990400677Z,2,2025-01-07T23:12:53.990400677Z,4,2025-01-07T23:12:53.990400677Z,/tangrams/181_359.png,2025-01-07T23:29:25.424300714Z,2,2025-01-07T23:12:55.045801348Z,TRUE,2025-01-07T23:29:10.603054398Z,"[""/tangrams/322_84.png"",""/tangrams/181_359.png"",""/tangrams/101_310.png"",""/tangrams/90_332.png""]",2025-01-07T23:12:53.990400677Z,/tangrams/181_359.png,2025-01-07T23:12:53.990400677Z,6,2025-01-07T23:12:53.990400677Z,37,2025-01-07T23:12:53.990400677Z
01JH1GVR6EG4D6ACZJSAB3F0MT,01JH1FPYRY2N1PAAP7WYQBA41J,2025-01-07T23:16:10.574980458Z,"[{""text"":""which is the right one b"",""sender"":{""id"":""01JH1FMXDPSY3S00G2CPNJGKQM"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-07T23:17:16.671513071Z,,FALSE,2025-01-07T23:17:24.82365114Z,TRUE,2025-01-07T23:17:24.811707864Z,01JH1FPYSBXXZ6KPHKJBRG98KY,2025-01-07T23:16:10.574980458Z,0,2025-01-07T23:16:10.574980458Z,65,2025-01-07T23:16:10.574980458Z,0,2025-01-07T23:16:10.574980458Z,4,2025-01-07T23:16:10.574980458Z,,2025-01-07T23:17:24.82365114Z,2,2025-01-07T23:16:10.934220193Z,TRUE,2025-01-07T23:16:14.729353705Z,"[""/tangrams/98_45.png"",""/tangrams/99_45.png"",""/tangrams/99_161.png"",""/tangrams/98_161.png""]",2025-01-07T23:16:10.574980458Z,/tangrams/99_45.png,2025-01-07T23:16:10.574980458Z,1,2025-01-07T23:16:10.574980458Z,0,2025-01-07T23:16:10.574980458Z
01JH1FWZ7TX1400ZPDR8S9W8SS,01JH1F0VV6DMN73981986B8RYJ,2025-01-07T22:59:21.978674889Z,,,,,,FALSE,2025-01-07T22:59:21.978674889Z,01JH1F0VW6JT3H4WKEJFKRQGWC,2025-01-07T22:59:21.978674889Z,18,2025-01-07T22:59:21.978674889Z,65,2025-01-07T22:59:21.978674889Z,1,2025-01-07T22:59:21.978674889Z,4,2025-01-07T22:59:21.978674889Z,,,2,2025-01-07T22:59:22.321433586Z,FALSE,2025-01-07T22:59:21.978674889Z,"[""/tangrams/78_279.png"",""/tangrams/337_243.png"",""/tangrams/1_219.png"",""/tangrams/162_92.png""]",2025-01-07T22:59:21.978674889Z,/tangrams/162_92.png,2025-01-07T22:59:21.978674889Z,3,2025-01-07T22:59:21.978674889Z,18,2025-01-07T22:59:21.978674889Z
01JH1FWZ8ZD6J8QR52E84T1K4M,01JH1F0VV6DMN73981986B8RYJ,2025-01-07T22:59:22.01554478Z,,,,,,FALSE,2025-01-07T22:59:22.01554478Z,01JH1F0VW6JT3H4WKEJFKRQGWC,2025-01-07T22:59:22.01554478Z,35,2025-01-07T22:59:22.01554478Z,65,2025-01-07T22:59:22.01554478Z,2,2025-01-07T22:59:22.01554478Z,4,2025-01-07T22:59:22.01554478Z,,,2,2025-01-07T22:59:22.531528122Z,FALSE,2025-01-07T22:59:22.01554478Z,"[""/tangrams/162_219.png"",""/tangrams/337_279.png"",""/tangrams/1_243.png"",""/tangrams/78_92.png""]",2025-01-07T22:59:22.01554478Z,/tangrams/78_92.png,2025-01-07T22:59:22.01554478Z,4,2025-01-07T22:59:22.01554478Z,35,2025-01-07T22:59:22.01554478Z
01JH1GFBVEENGVV42WCX32FWCA,01JH1F2GWN9BRWEZHJG2Y9F7DZ,2025-01-07T23:09:24.718758599Z,"[{""text"":""looks like a chicken on a table on its side"",""sender"":{""id"":""01JH1G7TJVSWCEYWVKJK1638VX"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-07T23:32:14.725876471Z,01JH1G7TJVSWCEYWVKJK1638VX,TRUE,2025-01-07T23:32:23.521775459Z,TRUE,2025-01-07T23:32:23.503250967Z,01JH1F2GX6BEVR4BAV8462G3EX,2025-01-07T23:09:24.718758599Z,42,2025-01-07T23:09:24.718758599Z,65,2025-01-07T23:09:24.718758599Z,2,2025-01-07T23:09:24.718758599Z,4,2025-01-07T23:09:24.718758599Z,/tangrams/99_158.png,2025-01-07T23:32:23.521775459Z,2,2025-01-07T23:09:25.63098754Z,TRUE,2025-01-07T23:32:00.156312942Z,"[""/tangrams/394_104.png"",""/tangrams/404_464.png"",""/tangrams/99_158.png"",""/tangrams/384_167.png""]",2025-01-07T23:09:24.718758599Z,/tangrams/99_158.png,2025-01-07T23:09:24.718758599Z,11,2025-01-07T23:09:24.718758599Z,42,2025-01-07T23:09:24.718758599Z
01JH1J27RESXNVXYWWEPPH21WF,01JH1G90FVA7G9KNR2B5RQV60J,2025-01-07T23:37:11.694299162Z,"[{""text"":""please continue"",""sender"":{""id"":""01JH1HG392QEBSGHD5HDZVESB5"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""it looks like a persons legs upside down"",""sender"":{""id"":""01JH1H6986TMHYXR5CF4YHBS1G"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-08T00:12:27.413304875Z,01JH1H6986TMHYXR5CF4YHBS1G,TRUE,2025-01-08T00:12:32.773653952Z,TRUE,2025-01-08T00:12:32.750054366Z,01JH1G90GCS7MK45RCXBYEJBCN,2025-01-07T23:37:11.694299162Z,55,2025-01-07T23:37:11.694299162Z,65,2025-01-07T23:37:11.694299162Z,3,2025-01-07T23:37:11.694299162Z,4,2025-01-07T23:37:11.694299162Z,/tangrams/458_380.png,2025-01-08T00:12:32.773653952Z,2,2025-01-07T23:37:14.612876362Z,TRUE,2025-01-08T00:11:58.477886504Z,"[""/tangrams/53_448.png"",""/tangrams/192_219.png"",""/tangrams/7_348.png"",""/tangrams/458_380.png""]",2025-01-07T23:37:11.694299162Z,/tangrams/458_380.png,2025-01-07T23:37:11.694299162Z,8,2025-01-07T23:37:11.694299162Z,55,2025-01-07T23:37:11.694299162Z
01JH1FTZ4D0KASVV2MS6P1AWKH,01JH1F0VV6DMN73981986B8RYJ,2025-01-07T22:58:16.333685248Z,"[{""text"":""Almost like a K"",""sender"":{""id"":""01JH1FD62ME2NE4MQZBQHN41G6"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-07T23:12:01.288626942Z,01JH1FD62ME2NE4MQZBQHN41G6,TRUE,2025-01-07T23:12:06.603246897Z,TRUE,2025-01-07T23:12:06.594042407Z,01JH1F0VW7XB18ASJ0P081ZZVT,2025-01-07T22:58:16.333685248Z,25,2025-01-07T22:58:16.333685248Z,65,2025-01-07T22:58:16.333685248Z,1,2025-01-07T22:58:16.333685248Z,4,2025-01-07T22:58:16.333685248Z,/tangrams/392_5.png,2025-01-07T23:12:06.603246897Z,2,2025-01-07T22:58:16.65881873Z,TRUE,2025-01-07T23:11:51.409982506Z,"[""/tangrams/392_5.png"",""/tangrams/173_422.png"",""/tangrams/169_394.png"",""/tangrams/454_215.png""]",2025-01-07T22:58:16.333685248Z,/tangrams/392_5.png,2025-01-07T22:58:16.333685248Z,10,2025-01-07T22:58:16.333685248Z,25,2025-01-07T22:58:16.333685248Z
01JH1G7BSE8DX7H759BPTQ1X1X,01JH1F2GWN9BRWEZHJG2Y9F7DZ,2025-01-07T23:05:02.510527315Z,"[{""text"":""diamond on an angle"",""sender"":{""id"":""01JH1G3JJ3BXQMGP4WP8VP19T2"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-07T23:30:44.445711433Z,01JH1G3JJ3BXQMGP4WP8VP19T2,TRUE,2025-01-07T23:30:50.069278195Z,TRUE,2025-01-07T23:30:50.050616058Z,01JH1F2GX7DR1ZQG7AGSN3KRT7,2025-01-07T23:05:02.510527315Z,56,2025-01-07T23:05:02.510527315Z,65,2025-01-07T23:05:02.510527315Z,3,2025-01-07T23:05:02.510527315Z,4,2025-01-07T23:05:02.510527315Z,/tangrams/187_36.png,2025-01-07T23:30:50.069278195Z,2,2025-01-07T23:05:03.495497782Z,TRUE,2025-01-07T23:30:38.908547461Z,"[""/tangrams/187_36.png"",""/tangrams/254_36.png"",""/tangrams/254_188.png"",""/tangrams/187_188.png""]",2025-01-07T23:05:02.510527315Z,/tangrams/187_36.png,2025-01-07T23:05:02.510527315Z,9,2025-01-07T23:05:02.510527315Z,56,2025-01-07T23:05:02.510527315Z
01JH1GW10YKGRF68PPBSN9QGX6,01JH1FPYRY2N1PAAP7WYQBA41J,2025-01-07T23:16:19.614219358Z,"[{""text"":""face looking left..."",""sender"":{""id"":""01JH1GBNHJM7YQ13QAZ9FXAW07"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-07T23:33:18.606533314Z,01JH1GBNHJM7YQ13QAZ9FXAW07,TRUE,2025-01-07T23:33:37.562907098Z,TRUE,2025-01-07T23:33:37.542283109Z,01JH1FPYSD6AFHHMZW70VZN68N,2025-01-07T23:16:19.614219358Z,26,2025-01-07T23:16:19.614219358Z,65,2025-01-07T23:16:19.614219358Z,1,2025-01-07T23:16:19.614219358Z,4,2025-01-07T23:16:19.614219358Z,/tangrams/188_398.png,2025-01-07T23:33:37.562907098Z,2,2025-01-07T23:16:20.457694649Z,TRUE,2025-01-07T23:33:02.747656631Z,"[""/tangrams/202_91.png"",""/tangrams/57_443.png"",""/tangrams/188_398.png"",""/tangrams/359_362.png""]",2025-01-07T23:16:19.614219358Z,/tangrams/188_398.png,2025-01-07T23:16:19.614219358Z,11,2025-01-07T23:16:19.614219358Z,26,2025-01-07T23:16:19.614219358Z
01JH1FTZ3P7SH1QMNPWQ4718SY,01JH1F0VV6DMN73981986B8RYJ,2025-01-07T22:58:16.310820931Z,"[{""text"":""tiny diamond top left"",""sender"":{""id"":""01JH1FD62ME2NE4MQZBQHN41G6"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-07T23:19:00.983446523Z,01JH1FD62ME2NE4MQZBQHN41G6,TRUE,2025-01-07T23:19:06.914991573Z,TRUE,2025-01-07T23:19:06.900951207Z,01JH1F0VW7XB18ASJ0P081ZZVT,2025-01-07T22:58:16.310820931Z,49,2025-01-07T22:58:16.310820931Z,65,2025-01-07T22:58:16.310820931Z,3,2025-01-07T22:58:16.310820931Z,4,2025-01-07T22:58:16.310820931Z,/tangrams/457_453.png,2025-01-07T23:19:06.914991573Z,2,2025-01-07T22:58:16.929182Z,TRUE,2025-01-07T23:18:50.887135943Z,"[""/tangrams/269_153.png"",""/tangrams/150_155.png"",""/tangrams/457_453.png"",""/tangrams/173_422.png""]",2025-01-07T22:58:16.310820931Z,/tangrams/457_453.png,2025-01-07T22:58:16.310820931Z,2,2025-01-07T22:58:16.310820931Z,49,2025-01-07T22:58:16.310820931Z
01JH1FTZ453HGVF74VBWAC2N5W,01JH1F0VV6DMN73981986B8RYJ,2025-01-07T22:58:16.325505633Z,"[{""text"":""3 on the left"",""sender"":{""id"":""01JH1FD62ME2NE4MQZBQHN41G6"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-07T23:18:32.362065223Z,01JH1FD62ME2NE4MQZBQHN41G6,TRUE,2025-01-07T23:18:38.108382239Z,TRUE,2025-01-07T23:18:38.096426498Z,01JH1F0VW7XB18ASJ0P081ZZVT,2025-01-07T22:58:16.325505633Z,47,2025-01-07T22:58:16.325505633Z,65,2025-01-07T22:58:16.325505633Z,2,2025-01-07T22:58:16.325505633Z,4,2025-01-07T22:58:16.325505633Z,/tangrams/150_155.png,2025-01-07T23:18:38.108382239Z,2,2025-01-07T22:58:16.908321261Z,TRUE,2025-01-07T23:18:27.005681899Z,"[""/tangrams/150_155.png"",""/tangrams/269_153.png"",""/tangrams/169_394.png"",""/tangrams/243_179.png""]",2025-01-07T22:58:16.325505633Z,/tangrams/150_155.png,2025-01-07T22:58:16.325505633Z,16,2025-01-07T22:58:16.325505633Z,47,2025-01-07T22:58:16.325505633Z
