roundID,text,playerID,director
01J1GDJG6B1KRZP6W3TP8J1FCE,Hi :),01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJG6B1KRZP6W3TP8J1FCE,Yes,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJG6FJ5JQ45C6V7EY70VM,It looks like a goblet with spikes at the top,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJG6KCK8E6F3Q9EQGRAYX,Tower missing big angle,01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJG6PA37J1H88JBFCRSVS,This a square with spikes on top and a missing chunk on the lower right,01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJG6SF8AFXG96T42ECT0P,Square with spikes on top and missing bottom-right corner,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJG6VFY8WC8YC3AA0E9ZP,Let's go! :),01J1GCXGV4QD05R4V0BWWF4098,f
01J1GDJG6VFY8WC8YC3AA0E9ZP,The shape has a straight bottom and top,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJG701A8CV3J6B9YMSZ0R,The shape looks like a tree with a football helmet,01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJG727Z5DPCQJN21FM385,This one looks like a vase but it's missing a chunk in the corner,01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJG75QM5EM06NYG9HKP05,It looks like a flower but with rectangles on top,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJG7CDKJ0RBTQ62JHTXP6,This is a tree with sharp spikes on top,01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJG7FY7BDGJFS6GSTPWCV,The shape is a tree with a flat top,01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJG7HQ1677522QMDJ626C,the shape has spikes at the top and a big angle at the bottom,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJG7MWYGCQZCQQD8K11JK,It's missing the right corner and has the 5 sided shape on top,01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJG7PSR2R9V5Z0BB4JNJB,It has an angle at the bottom and no spikes,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJG7T6NRCJQ19J0G6MDYK,The shape looks like a castle tower but has a large angle at the bottom,01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJG7Y06Q126XQQADRG3DN,The top is like a castle and it's missing a chunk in the bottom-right corner,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJG80ZVYH2P9RW4T0WKV7,It has a flat bottom and a top with 5 sides,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJG83AEQ0PC77RZ3YZM51,This is a goblet with a fork on top,01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJG83AEQ0PC77RZ3YZM51,No spikes,01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJG85AS2Y2P8K88VSAZTV,this one has wide top and wide bottom. Both flat,01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJG88GMAB2MBD21QN0N6F,It looks like a flower but no spikes on top,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJG8AG868KJ4A8AG7Z324,"It looks like a flower, but the top is a 5-sided shape without harsh corners",01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJG8DGX2337WNKP2M9CXX,This one has a large angle on the bottom and a five sided shape on top.,01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJG8F4QQK1EY8RXZYE8G7,It has a large angle on the bottom and spikes at the top,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJG8JTN6245FERKVP5H0M,5 sided on top and missing the lower right corner,01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJG8N4RTCJJSX1JT2TTEB,It has a missing chunk in the bottom-right corner and a flat top with pointy corners,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJG8R1MKP9XQQ8AYHE6SM,This one is a goblet with spikes on top,01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJG8TMA9QSSTCEVFA9MGS,Kinda like a goblet but the top is the 5-sided shape,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJG8YBS038GPVQJGH1255,Looks like a tree with a tower on the top,01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJG901Z4BA83HGWXBC957,A flower with spikes on top,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJG93F3WQT69MHGA0KR50,Big angle on the bottom and flat wide top,01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJG9AWX9HYXB64DM94N66,A goblet with the tower-like top and wide bottom,01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJG9FB6TK20AKM1Z64H8E,A tower on the top and a big angle at the bottom,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJG9KWDDHGYNBX01NWQTS,A square with spikes at the top and a missing chunk in the bottom-right corner,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJG9N5CR3P9NB6M7PN36W,This is a tower missing the lower right corner.,01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJG9R8ZW953SPS1G0TKE8,Looks like a tower with a big angle at the bottom,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJG9VXCW4VJ4EEFPQB8JM,This one is a tree with the 5 sided shape on top of it,01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJG9YM3N3KHK70RVF512W,It's like a goblet with the tower on top and a flat bottom,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJGA01G45CDXG69PJJGSG,Tower missing lower right corner,01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJGA4Z5E6MHPT2WXR1HRS,Like a goblet with the 5-sided shape on top,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJGA7TS53QB9843A7TXDQ,Like a flower with the tower on top,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJGA98C1993822QABKJ90,"Sharp spikes on top, large angle bottom",01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJGACT6NG6GTBQJGT36WH,Has a flat top and a missing chunk in the bottom-right corner,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJGAEPCRWZ9S2ZXJXVCQ1,Flat top and big angle on the bottom,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJGAJY5BB7CSHCMVR452C,Goblet with sharp spikes,01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJGANFYW90BE62FGQS2FY,"Spikes on top, missing right corner",01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJGARBNQC80FD2Y10E3SW,Like a goblet with a flat top,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJGATMPE6N3QER4YYYT5E,Five sided top and large angle at the bottom,01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJGAXCA8G37Z5AG9JW2DP,Flower with a tower on top,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJGAZ6B15R6TY5JZEVDEM,Flower with a flat top,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJGB3RG8AE5T01K21PWGC,"Five sided top, missing right corner",01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJGB6ZDP6SR4BVZ19KGBG,Goblet with flat top,01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJGB8CWMWB3KS6N2JHV1J,Flat top and big angle on the bottom,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJGBCA4WZ7CQ450GDXM6T,Goblet with sharp spikes,01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJGBEQRMCKYQD4XEP3B17,Tree with sharp spikes top,01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJGBG604G7S9WP1J4GRN7,"Flat top, missing corner",01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJGBKTW9SYQ1VKTRVWQ95,Five-sided shape on top and missing bottom-right corner,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJGBPKDYJATS7D0BZHZ0N,Flower with flat top,01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJGBRTS3E4GB0JFSBA480,Flower with 5-sided shape on top,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJGBTMJ1PTDE6V9KM6616,Goblet with the tower top,01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJGBXM2ZNKKX971XPTNCT,"Sharp spikes on top, large angle on bottom",01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJGBZJS5R9V9RXY9AXA99,Tower on top and missing bottom-right corner,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJGC2NHZERY3NTH3X66NK,Like a goblet with the 5-sided shape on top,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDJGC8JYDFC57K0B1ES71P,"Five sided top, large angle bottom",01J1GCXGV4QD05R4V0BWWF4098,t
01J1GDJGCBHSDPRFE73PEMFC1R,Flower with spikes on top,01J1GD6FATZZRY5ZXDCEZXVMGR,t
01J1GDKATNM4D4KFBPVW36XVQH,looks like an elephant without a trapezoidal hat,01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKATST3E2K5C7W3RSGGFA,Looks like an eagle with an upside down trapezoid hat,01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKAV3M2XJR1012WNC76H6,looks like a pitchfork with a little flared out piece at the base of the fork,01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKAV6JVYHHTNBPYRKBZBN,looks like a lego man with a skinny neck and a spiky hairdo made of triangles,01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKAV6JVYHHTNBPYRKBZBN,"hi, could you please describe the shape?",01J1GDABVD6WHGSHJ552PVS5N8,f
01J1GDKAVA8RF2VX7SWCA8MZB0,"it looks like an elephant on the bottom, with a wide top, not the one with rectangles",01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKAVQ4SE5T4HTA8SCWZ9X,it looks like a goblet with no triangular points on top,01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKAVVVQTY74HH86S2RHMZ,it looks like a goblet with an upside down rhombus shape on top,01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKAVZPGR3E1K00FD442SW,it looks like a goblet with three triangular points on top,01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKAW5AJMSATT9ZNPA9XJ3,it has three rectangular points on top and a symmetrical base with two triangular points,01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKAW981GCN3GC3844GGDK,three triangles on top and a wide symmetrical base that comes down to two points,01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKAWDXCQB6TSGWDS57M7J,eagle with upside down rhombus hat,01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKAWDXCQB6TSGWDS57M7J,or elephant,01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKAWHJAVN6BHQ3BBNQ7WK,three rectangular shapes on top and does not have a symmetrical base,01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKAWMEWPNFX6P75F9K74T,flower with half octagon top and narrow base,01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKAWRGJF0VQ5R50WVBT7B,like a broom with 3 rectangles on top,01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKAWYT994H1M9FTE2R20J,elephant with three triangles,01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKAX1PJ83N9Y4WRQAMBNQ,it looks like a broom with three triangles on top,01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKAX6Q13F3Z0Z3FMJMFZ4,"goblet with 3 rectangles on top, has a wider base",01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKAXBJW81ET2VKB4VYYNW,broom with 3 rectangles on top,01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKAXF504YJD9D8416EA8K,it has a trapezoidal top and two symmetrical points at the bottom,01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKAXJV5E1P7YCBMA0Y9ME,half octagon top and symmetrical base that comes to two points,01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKAXQFX4KX587S188D46S,"three triangles on top, NON symmetrical bottom",01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKAXTP8NZCYN37659868W,it has three rectangular points on top and does NOT have a symmetrical base,01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKAXZW9BNZGVXZ99YHRXG,flower bud with half octagonal top,01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKAY32B8TYD2Z6P245KPB,"upside down rhombus top, two points on bottom",01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKAY7ABSFCP3GWTCWYY54,broom with 3 triangles,01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKAYATJ2KR1H8EDY13GEC,it has three rectangular points on top and a symmetrical base with two points,01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKAYEV5HTXHD3KW6HK9QS,eagle with half octagon top,01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKAYHH4TXWGSZ01WH659Z,Bald man with chubby cheeks again,01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKAYP6C9WYEEVC4YMMTPJ,"3 rectangles on top, 2 points bottom",01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKAYV1CT6MEE7W5Y7X629,it has three triangles on top and a wide symmetrical base,01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKAYZF8910W8TQ868GN3E,it looks kind of like a torch with a narrow base and triangle shapes on top for the flames,01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKAZ23W3NV6FWB16DD377,"3 triangles top, 2 points bottom",01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKAZ6QC8GF6BFK6Z1YGFY,"three rectangles on top, not symmetrical base",01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKAZB9KR1GCQBCB6V5FBB,it has three rectangular points at the top and a narrow symmetrical base,01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKAZERXB2XVNA7HW2GNS2,"it looks like a flower with a narrow base but an octagonal top, not upside down rhombus",01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKAZJ67ZHFE367Z1C7TT8,"rose looking shape, narrow base, inverted rhombus top",01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKAZNFQAR4T7RD1ZTRHM7,it has an octagon top half and two symmetrical points at the bottom,01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKAZSGB1SNWTQE0WSWDTS,"it looks like a wine goblet without a base, instead it has a flared piece right under the cup",01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKAZWAW4Z0Z34AG6QG09A,eagle with trapezoid top,01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKAZZJFSG6PJABHNP7RN7,"half octagon top, 2 points bottom",01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKB026R6ZKS8QK4AFP40D,eagle with trapezoid top,01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKB06Y4F7N9VHQ9MHND2K,goblet with three triangles on top,01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKB09M24RS9KTFWSG4Y28,"3 rectangles top, wider base",01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKB0EG59Y8HGJCNQE039K,eagle with half octagon top,01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKB0HYPSPZW8P4Z3M2CNS,"trapezoid top, 2 points bottom",01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKB0PEJE2VEYJEGT1JDBQ,broom with three triangles top,01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKB0TB2020W4FXEKQE2DM,broom with 3 rectangles,01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKB0YQR9TEENE15XQNKA2,"three triangle top, not symmetrical",01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKB131XVCFX3ANVWMCJR8,"three rectangle top, two bottom points",01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKB17BHXTQY4Q8NQ78RG3,goblet with inverted rhombus top,01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKB1DK8DRJCRAZSCE86J1,"goblet with trapezoid top, no base",01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKB1JEMSMJ1ME07C0E4NF,"half octagon top, two bottom points",01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKB1PKFTS3F8JDQG0HB64,goblet with three rectangles,01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKB1VJS518SY0BFT0N9QS,bald man chubby cheeks,01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKB20D17HYXC4DG4VN059,"looks like an elephant with spiky hair, it has a fatter base than the rest of the shapes",01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKB23SQW5NWRJJ9ZGAHKS,flower with octagon top,01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKB286B8PVZ8P998WSC6Y,eagle with 3 rectangles,01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKB2B8H11GND6PEBN50XC,goblet with trapezoidal top,01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKB2EEYRWMD2K3GYSZMG6,it looks like a man's face with chubby cheeks,01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKB2JSHR8SG92TDG1B7G2,"three triangle top, two point bottom",01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKB2N034Z3C9SP7V5JHHH,it looks like a large victorian wine goblet with a flared base,01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKB2RNTTCC8YVDZYF7ZZN,trapezoid top two points on bottom,01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDKB2WTRY3Q0WECN0S2ACS,three triangle top on goblet,01J1GDABVD6WHGSHJ552PVS5N8,t
01J1GDKB37HWJ8184JGBGMZWMP,it looks like a bald man with chubby cheeks again,01J1GCKBHNTZ4R2CYPVBZ3H75Z,t
01J1GDVA61VRV4QWQB583CSJH8,im clicking on it but nothing is happening,01J1GCKZWY6P0KJD736C8JZX44,f
01J1GDVA61VRV4QWQB583CSJH8,"Hi, the shape looks like waves at the bottom and mountains at the top",01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVA6HGWP35FJ6X5VE7RC0,looks like eagle with a crown at the top,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVA71PMW4A9KDG6BV4JE7,it kind of looks like an x with a hat,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVA71PMW4A9KDG6BV4JE7,your turn,01J1GDKNNVK31FX7VWAR5JJ8KM,f
01J1GDVA7G4QGM1XP3979A06EN,looks like a plane taking off,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVA7G4QGM1XP3979A06EN,i don't get it sry,01J1GDKNNVK31FX7VWAR5JJ8KM,f
01J1GDVA7ZZZGK4P14TJWZ4611,cat,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVA8GEJH4R3VPX6SYYMWG,looks like legs with pants down lol,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVA91SWPDZ6Q5HH006KH7,if you imagine it's a full size human the head at the top is triangle,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVA9DRR1YHA6DFXMYMZR6,x,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVA9QE5HNPR3X368P56AK,weird but symetrical alien head with big cheeks,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVA9ZNY27QVEX2QBP3A3P,something sticking out of the side of a head,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVAAE0D7BRPWG0HS9KTH6,looks like the letter  L  but backwords,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVAAW5GTJCSWV3TD7ZB3H,on the top half it's like a mashroom,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVAB7STSB43BW9SBE7BG0,kind of like a tap,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVABMCX4M9TDGWS1H1N63,fork,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVAC1E20GN3Z3CQSBCQ67,black spider. spider legs at the bottom.,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVACASG9RW6DSE0Q08DV3,the one with pants off,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVACQ4PGV4QX343M9QM5J,triangle head,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVAD3CTSYVD3J2BGJ5TZM,the one that has something sticking out of its head on the left,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVADG8ECSB7CK48CRWZBY,mushroom one,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVADYEZ09876EG89P9YW1,three things sticking out from head,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVAEDAC2A5A83S4TD5N3H,tap,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVAEPPDHEZY4NKYKW7PPB,again the mountains on top and sea at the bottom,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVAEZYDA8MQTE5XYXNDFS,X,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVAF837T3E4DJCY883DBM,three triangles at bottom,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVAF837T3E4DJCY883DBM,"no, has a square top right",01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVAF837T3E4DJCY883DBM,the one we just had?,01J1GDKNNVK31FX7VWAR5JJ8KM,f
01J1GDVAFFJF9PNZFX2NEHR04X,the full size human again,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVAFPDG5P781Z9311DXSY,your fav lol,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVAFPDG5P781Z9311DXSY,that u get wrong,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVAFX0G12H4BKKBTMC089,mushroom,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVAGBTPMVEQJG287MSF6R,tap,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVAGSZX2Y6AGADK4T767A,knife,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVAH6MKYDCR0G1PMCAJW3,eagle with crown,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVAHFJRJGB0DWNW42P1RQ,fork,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVAHW2723J81QF76S1K9E,triangle on crown,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVAJDZ58YKZJ5SR2DR4QT,human,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVAJW994NPEYSF8SWS0T2,x,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVAKCY8QFC8QM8RNDX58W,the one with triangles at the bottom that I always get wrong,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVAKWB4EZDZ0VQXFBQN5W,spider,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVAMK3F7T2703RCC1KF8A,tap,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVAMX49FEF8ZRJ19W85D1,x,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVANAHH88Y6H51HWZHG7W,alien cheeks,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVANPJ1THQHKBPMSCCAN3,pants,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVAP398SHDQ82DC8MH78H,backward L,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVAPFTMKERK0BYEMQ0VN7,"triangle on top, with pointy part up",01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVAPFTMKERK0BYEMQ0VN7,not human or spider or pants,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVAPFTMKERK0BYEMQ0VN7,the top looks like a crown?,01J1GDKNNVK31FX7VWAR5JJ8KM,f
01J1GDVAPVFWY5ETV62XNPB8GD,L backwards,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVAQ7TQ7PN8F3R38A1VNY,x,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVAQPGAN10J2G8J5204XG,mountains and sea,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVAR6VMDPR34XGPH8WFSZ,knife in head lol,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVARM4BJSWHBN7CJR2K3W,cat,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVAS1X8Q7BK447P8W1WH9,cat,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVASDNRP1DTX699MBTNMN,pants,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVASNZP2WSKB852M3VBH1,x,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVAT25VN3RX1SFY22BRJT,the alien head with cheeks,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVATH69Y55EP02W3SXDTZ,spider,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVAV0Y67Y9H1WFYYYNARH,l backward,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVAVDRMT4JYBGAC579X1R,full sized human,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVAVQQ98STDHA6MEEF89H,alien with cheeks,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVAW996K8BZK2MC7D4VM3,fork,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVAWSQJZ03R30FQQJHJ4J,mushroom head,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVAXA7KGW01THT7RAYJW3,fork,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVAXS7M1EYZ5QHTGZS3H8,mountains and sea,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDVAY2CHNQ5Q6QVF5RMHF2,x,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVAYG10Q6V2C8PG8FNXVC,cat,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVAYTE0TWVVG2P9519JKA,sipder,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVAZ3X5E3NM3XM9CRR7N9,crown on head,01J1GCKZWY6P0KJD736C8JZX44,t
01J1GDVAZDXVVQC13EJD9S3ER3,triangle head with crown,01J1GDKNNVK31FX7VWAR5JJ8KM,t
01J1GDXJF7GNR4TS2WQ6HNE4BT,it is the shape that has the three rectangles on top,01J1GDPY8DBDQZWT21D9T9C2SY,t
01J1GDXJF7GNR4TS2WQ6HNE4BT,what one is it,01J1GDRY8S6N8FJXWF352C4CWD,f
01J1GDXJF7GNR4TS2WQ6HNE4BT,okay,01J1GDRY8S6N8FJXWF352C4CWD,f
01J1GDXJFRSM99EKZK4ATRMAQS,which one?,01J1GDPY8DBDQZWT21D9T9C2SY,f
01J1GDXJFRSM99EKZK4ATRMAQS,hello?,01J1GDPY8DBDQZWT21D9T9C2SY,f
01J1GDXJFRSM99EKZK4ATRMAQS,I'm going to have to guess....,01J1GDPY8DBDQZWT21D9T9C2SY,f
01J1GDXJG7FDH6PZMGFF841Q2H,which is it?,01J1GDPY8DBDQZWT21D9T9C2SY,f
01J1GDXJG7FDH6PZMGFF841Q2H,please,01J1GDPY8DBDQZWT21D9T9C2SY,f
01J1GDXJGP7XHGXPCQ03XQ91A4,Its the one that has 4 triangles on the bottom,01J1GDPY8DBDQZWT21D9T9C2SY,t
01J1GDXJGP7XHGXPCQ03XQ91A4,its giving spider,01J1GDPY8DBDQZWT21D9T9C2SY,t
01J1GDXJGP7XHGXPCQ03XQ91A4,slay,01J1GDRY8S6N8FJXWF352C4CWD,f
