roundID,text,playerID
01JFGHBZJ5JQMB1MTJBVRRDDGD,its two triangles on the left and a tail,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGGTRX7TMPA4XXQKNZGPEDG,road to mountains,01JFGGM5WH54V3KZQZR41Y89CR
01JFGH3DMJ7R1JYGJ17848PWT9,"rectangle inside it, square on top",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH3DQ759YPTM8ZXZ6RC96T,"3 spikes top left, diamond top right, 3 spikes on the bottom",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH5QSPRQ35JVKV3VJQ7PPS,wolf,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGGXV2AWE72DZBDAZP7KV9W,which one?,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGGXV2AWE72DZBDAZP7KV9W,looks like an inverted Z,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGHBZRAFK4ZMKKMRKEPN7K9,crocodile and diamond,01JFGH16HG62KY2MJ06QSVA7NF
01JFGHBZVXFFRVEYDXX2KCNS7T,"triangle, fish/rectangle",01JFGH16HG62KY2MJ06QSVA7NF
01JFGH3DQSX293ZVD1KXPMW6Y6,no worries,01JFGGQK2BT0FZKWF7K16B1AFN
01JFGH3DQSX293ZVD1KXPMW6Y6,"4 spikes on the bottom, two spikes on top",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGGTRXGNSN2F14FCM008K55,Robot,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGGXV2ZQF8EDT9RQ9QMDVMQ,Has something like funnel at the top,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGGXV40M2QKZPMT4C934QFM,two triangles sitting on top with two legs on bottom,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGH3DM32AK9DKNH2B3PTE5P,"arrow sign in it, two spikes on the bottom",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH5CCV48A0JSABE521219W,Upside down mirrored L with triangle ears,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGH5QKJA7STGGHXYGZKYN5P,its the one with the little diamond at the top,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGHBZPE3DC8ZJKR5RS8KP4P,"triangle on the left, big shape on the right",01JFGH16HG62KY2MJ06QSVA7NF
01JFGGTRXBV3SH3GP4482RZYHR,arrow within an arrow,01JFGGM5WH54V3KZQZR41Y89CR
01JFGH5CDSZNVQ6VHJN86DB8VD,claw,01JFGGQNTR2KRJH94PV4GMMG7E
01JFGH5QMVFSCSPAT85WEBBG0S,its the one with the long skinny rectangle on top,01JFGGZC3915SS7BASVTNGJQ8H
01JFGHBZVNEJ4D4EX9WEGF9YWP,triangle and tail,01JFGH16HG62KY2MJ06QSVA7NF
01JFGH5C4TGK18035ZNWV9004V,diamond on triangle,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGH5CC10DJX9MGZ6FSPQ815,white arrow,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGH5CDYKRVX2FMRFG7F31CH,pointy E,01JFGGQNTR2KRJH94PV4GMMG7E
01JFGH5QR6EXFT691Y4VF5DHFE,stretched out rectangle on top,01JFGGZC3915SS7BASVTNGJQ8H
01JFGHBZYK5NTNVRS509W1ST18,"i've guessed 4 in a row right, feeling really proud of myself haha. This on is a house/tower with a tail",01JFGH16HG62KY2MJ06QSVA7NF
01JFGH5C6A24PP6GJ9B60124RD,one rectangle on the left of the shape,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGH5C8TJH69EVBCPESKGYJF,mirrored different sized triangles,01JFGGQNTR2KRJH94PV4GMMG7E
01JFGH5CC5PE35R6PVKC496K8R,K,01JFGGQNTR2KRJH94PV4GMMG7E
01JFGGTRXFWB039G2TCRBBKXRE,Ears,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGGXV2BP05J5AMAAYAV0AWJ,looks like a takwando fighter with the hand facing right side,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGGXV36P1EEH61BH15Y6ZS8,has a white rectangle in its head,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGGTRX50NMM27QTCK1WC60D,Upside down boy,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGGXV3HJDX7968HCKPAVP09,"claw on top, two side trianlges on top of house on top of square",01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGH3DQK5Z7HFY3K9WJKM30P,"diamond top right, two spikes on bottom",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH5QR3Z2Q86BXG8409VWGC,stretched triangle on bottom,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGHBZEM1ZF7RG4JMPHSHCZ5,What shape am I looking for?,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZEM1ZF7RG4JMPHSHCZ5,The image is one that looks like three shapes getting larger from left to right.,01JFGH16HG62KY2MJ06QSVA7NF
01JFGHBZEM1ZF7RG4JMPHSHCZ5,they are all connected,01JFGH16HG62KY2MJ06QSVA7NF
01JFGH3DPXPK61RR9AE3K6QYGJ,"small square inside, one spike top right, one spike bottom left",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH5CA0ZF8HH36C78RSV8BR,W and M combined,01JFGGQNTR2KRJH94PV4GMMG7E
01JFGGXV37C8CTXDA2ER5NRVPQ,white inverted triangle,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGH5QWVC6YH9QAQGHF0X7K7,stretched out w on bottom,01JFGGZC3915SS7BASVTNGJQ8H
01JFGHBZG9EAWMR0FJP7CCTSBY,its a crocodile and a big shape on the right,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGH3DNTJ1VC10FK9H67FYRV,square shape in it and diamond shape on right top,01JFGGQK2BT0FZKWF7K16B1AFN
01JFGHBZJF8PPS44RRCXB7MPSJ,give it to me,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZJF8PPS44RRCXB7MPSJ,its the triangle on the left and the diamond shape on the right.,01JFGH16HG62KY2MJ06QSVA7NF
01JFGHBZX1GYH98DS8NW7FMEZR,"house, large shape",01JFGH16HG62KY2MJ06QSVA7NF
01JFGGTRWV33625KQPMPHF5589,a boy upside down,01JFGGM5WH54V3KZQZR41Y89CR
01JFGGTRWYRW0H9KS47JDH5J9P,Small arrow pointing upwards,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGH5C3YTAAA3QVB99XTWK1B,This one has two parallel rectangles on the left of the shape,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGH5C7PZ2A84DWFB6X1PD1W,looks like X with shape over it and extra lines on left,01JFGGQNTR2KRJH94PV4GMMG7E
01JFGGXV3M7D1T62G62A74CJ5Z,lion with 3 legs,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGGXV43ZC78FEDCA0YP6Z5M,"has 3 legs, has a small black rectangle sitting on top",01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGH3DNFA7CY3C0X1WFDWSDP,"sign shape in it, 2 spikes on right bottom And K sign",01JFGGQK2BT0FZKWF7K16B1AFN
01JFGHBZNHZ1GH17DJMD7RDH14,?,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZNHZ1GH17DJMD7RDH14,"two triangles, then diamond on the right",01JFGH16HG62KY2MJ06QSVA7NF
01JFGHBZQTGRJ5MZ2YBH5YKNGP,crocodile on the left then a big shape,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZS8CBS58MXD9G295MW0,two triangles. fish and recntagle,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGGTRW8J90XAJZRXBR6QFVA,3 points at top and 1 pointing below,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGGTRWBNT0Y63269Y1CMZ2E,"an arrow in the m iddle pointing UP,",01JFGGM5WH54V3KZQZR41Y89CR
01JFGH3DPG8BRNWGCGM908KRWA,we are going good isn't,01JFGGQK2BT0FZKWF7K16B1AFN
01JFGH3DPG8BRNWGCGM908KRWA,"square shape inside, two spikes on the bottom, look like k on the right",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH3DPG8BRNWGCGM908KRWA,yeah,01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH5CAX427Q8TNYBMJ1NT0G,diamond on right,01JFGGQNTR2KRJH94PV4GMMG7E
01JFGGXV2DDS7J8HGZ09CYZB8D,Looks like a house with a trapezium at the top,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGH5C6HT34G24VR10YWPQ15,"almost mirrored, has pointy bits in middle top and bottom",01JFGGQNTR2KRJH94PV4GMMG7E
01JFGH5C7DYPD4TN8AGY5K13YZ,Mirrored E again,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGH5QPVCJEBDZ3B16N0HG7G,the one with two diamonds at the bottom and middle,01JFGGZC3915SS7BASVTNGJQ8H
01JFGGTRXC855WPJKC9V7H2R4Z,Spider,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGGXV28KKY7KVKXY26R1F7B,kettle on top of triangle,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGH3DP0A9CRR9R44V3F0VY6,"square shape inside it, two spikes on the bottom, right side looks like letter K",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH5QS8BBR3PSY1YF0FQGSQ,looks like a dinosaur with a diamond on head,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGH5CD0DD17DVAVPD4GAY96,e mirrored,01JFGGQNTR2KRJH94PV4GMMG7E
01JFGH5QRYK5C7HCDW27BBMNYR,small bit on bottom right,01JFGGZC3915SS7BASVTNGJQ8H
01JFGHBZRRAQ7M7T5W0P41432H,"crocodile, fish and rectnagle",01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGGXV32JMYGE5CBN4BMRPM9,eagle,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGH5C5VJPS1HE45BBJNZ8RW,has a diamond shape on the right,01JFGGQNTR2KRJH94PV4GMMG7E
01JFGH5QK98WVTBRJCXNZ9XHYW,it's NOT the one with a w on the bottom,01JFGGZC3915SS7BASVTNGJQ8H
01JFGH5QK98WVTBRJCXNZ9XHYW,NOT the one with the long rectangle on the bottom,01JFGGZC3915SS7BASVTNGJQ8H
01JFGH5QK98WVTBRJCXNZ9XHYW,and NOT the one with the tiny bit at the bottom,01JFGGZC3915SS7BASVTNGJQ8H
01JFGGTRX2BAVS4VP7T7RCE1ZZ,a spider wearing a hat,01JFGGM5WH54V3KZQZR41Y89CR
01JFGGXV2J44A0EYQA8KR9TZFE,Looks like a crab with a big rectangle head,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGGXV3PCV9Q3FNZDB31ECB1,cat,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGH5CDN9YMSSWHH33Y3WAMS,W on the right,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGH5QVR5F4HY9MZ6S1Z0DNK,symmetrical one with square on top,01JFGGZC3915SS7BASVTNGJQ8H
01JFGHBZGKQFCDW8F5CD00DVPX,I got it wrong sorry,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZGKQFCDW8F5CD00DVPX,Its a shape with a tail on the left and right,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGGXV2ZQF8EDT9RR4NTASNT,diamond on top of house,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGH5C8YRFYFNNV37CGJKA9D,diamond on triangle,01JFGGQNTR2KRJH94PV4GMMG7E
01JFGH5QNK7QNC08E4X32ADVTT,tiny rectangle on top,01JFGGZC3915SS7BASVTNGJQ8H
01JFGHBZMZZ2Y6A0RDPED0RW19,house tower on the left and big shape on the right,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGGXV26YGKD3M76EXTM43DV,hey,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGGXV26YGKD3M76EXTM43DV,looks like its kneeling down,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGGXV26YGKD3M76EXTM43DV,with a 2 triangle cutouts?,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGH3DRAMN7421VVN7HWTKWQ,last one,01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH3DRAMN7421VVN7HWTKWQ,square in it 2 spikes on botton and k on right,01JFGGQK2BT0FZKWF7K16B1AFN
01JFGH3DRAMN7421VVN7HWTKWQ,yahoo nice team work,01JFGGQK2BT0FZKWF7K16B1AFN
01JFGH3DRAMN7421VVN7HWTKWQ,nice one,01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGHBZWGDKP117AA1KWBEC5M,two triangles and a tail,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGGXV3EQWZ6YM396VGS9R2R,cat with pointy ears,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGGXV3XCP8CJBPF5K84Y9SZ,kettle on top of triangle,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGGTRX62TGPAGNHTMKXCDGR,Big triangle pointing down,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGGXV3GF6SRS1VCJYJ9SYCP,has a white square face,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGGTRW74Z1VTVAMWKEXGE6A,"an arrow in the middle, pointing UP",01JFGGM5WH54V3KZQZR41Y89CR
01JFGGXV3C82MC3FK73WRGN5HH,looks like a cat,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGH5C8DMH88N8FBNRQX8567,2 horizontal lines,01JFGGQNTR2KRJH94PV4GMMG7E
01JFGH5QRK3T3Y3WD6BJ5AKKQB,3 parts,01JFGGZC3915SS7BASVTNGJQ8H
01JFGH3DS2HYKYV5P703B1Q7Y2,"3 spikes top left, diamond top right, 3 spikes on the bottom",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH5CB8HX1FDJAZ00BRF38Y,zigzag with one vertical line on right,01JFGGQNTR2KRJH94PV4GMMG7E
01JFGGTRW3WN7Q4PT9C8RV9EAA,A big square on the right,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGH3DPZNTAQZDQE11TKRQ0H,"4 spikes on top, 2 spikes bottom left",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH5CCBAYDPNGTSYR1WT01G,mirrored triangles,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGH5QQGBEPHE2BJZZSFD47D,two rhombuses on side. almost has a mouth shape,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGHBZSG0NBJ1SGXM8CQ39QQ,"two triangles, big shape",01JFGH16HG62KY2MJ06QSVA7NF
01JFGGTRWQ1H1G9B8QKJ83K2JF,Looks like an arrow within an arrow,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGGXV3TT3JW1J955S08KGBS,square robot head,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGGXV3Z7HGJEZFJQ5C52FP8,eagle,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGH5QSCW11W5KBK76M3RQK4,square on top,01JFGGZC3915SS7BASVTNGJQ8H
01JFGHBZHG2QAYRFFKP8RWX65F,give it to me,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZHG2QAYRFFKP8RWX65F,"its the single triangle (NOT the rectangle with 2 cut out triangles) on the left, and he diamond on the right.",01JFGH16HG62KY2MJ06QSVA7NF
01JFGGTRWN5Z1QPECCF854PDCX,Looks like a robot,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGH5QN4BG80M69JK21S867J,the one with the diamond bit on top,01JFGGZC3915SS7BASVTNGJQ8H
01JFGGXV353X1XPMJ9G3WTE6YA,has 3 legs,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGH5QN8ZVWHZ7SHF506H7D8,its got a small diamond at the bottom in the middle,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGGTRXBV3SH3GP4533EX0M9,Little arrow at the top,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGGXV44D8N15EM2F2H8FF52,pot with long handle,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGH3DKRBASA87NF2MAAJ3J1,"square in it, 3 spikes on left ,diamond shape on top right",01JFGGQK2BT0FZKWF7K16B1AFN
01JFGHBZGV1E829K4WFTEPHK78,what am I looking fro,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZGV1E829K4WFTEPHK78,"there is a rectangle on the right side, the left side has a fish (it looks like fish, fish, rectangle)",01JFGH16HG62KY2MJ06QSVA7NF
01JFGGTRV1AK0XQ96D1FW340T0,Hello,01JFGGM5WH54V3KZQZR41Y89CR
01JFGGTRV1AK0XQ96D1FW340T0,please explain,01JFGGM5WH54V3KZQZR41Y89CR
01JFGGTRV1AK0XQ96D1FW340T0,Bottom right,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGGTRV1AK0XQ96D1FW340T0,"no , not the position, its different",01JFGGM5WH54V3KZQZR41Y89CR
01JFGGTRV1AK0XQ96D1FW340T0,explain the shape,01JFGGM5WH54V3KZQZR41Y89CR
01JFGHBZQ1DT5GCZ6JE6CB8682,house on the elft and diamond on the right,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZTWPM46RPZN5W300AFF,two triangles fishand recntangle,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGH3DPNDAB2FD0E945M7435,"square inside it, 3 spikes on the left, diamond on top right",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH5QWMFH18KB3KMT0MRM58,diamond on the bottom,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGGTRX2BAVS4VP7RN4VE3D0,a big rectangle slanting over a small square,01JFGGM5WH54V3KZQZR41Y89CR
01JFGGXV33QRQG2GBQRDVAKHDC,A house with a small black diamond on top,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGH5QQ893YZ6B8ER9S73SYT,w on bottom,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGGTRW74Z1VTVAMVSHK87H0,road leading to 4 mountains,01JFGGM5WH54V3KZQZR41Y89CR
01JFGGXV2BP05J5AMABRRNKRY7,has a big invertef triangle at the top,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGGYG72AB4AYH1G4W01V9V7,triangle,01JFGGQCJGD3CD3AE43QSY05MX
01JFGGYG72AB4AYH1G4W01V9V7,on the top right,01JFGGQCJGD3CD3AE43QSY05MX
01JFGGYG72AB4AYH1G4W01V9V7,on the left,01JFGGQCJGD3CD3AE43QSY05MX
01JFGHBZVF5857FE1TPHZM3CKN,crocodile and diamond,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGGTRWQ1H1G9B8QJQN7R9R2,Birdhouse,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGGXV2XWK3WW66K2NGTPD3J,looks like a kettle sitting on a small triangle,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGGXV34DBWAVAYNWFSWPSK2,squarish shape sitting on a square,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGH5QMNF0ZKE1CCSB4VF3DS,the one that has triangles on the top corners and side.... almost looks like a wolf,01JFGGZC3915SS7BASVTNGJQ8H
01JFGH3DQFA1YT2TEEPNFW9G1Y,"4 spikes on top, two spikes on the bottom",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH5C80Y4ZHZ99VXRJWFV5Z,Letter K,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGH5QV4MZZ7YETX5QP9P89M,w and rectangle on top,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGHBZPSH45G14XJZB6ADENE,house and tail,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGGXV39WNRVEMTG407G6X9Q,crab,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGH3DNCNKAK9ZTCAC1MZ00S,"square shape inside, one spike on the right",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH3DPAX1Z9QC2N6X51KZ7R,"square shape in it, spike on right bottom",01JFGGQK2BT0FZKWF7K16B1AFN
01JFGHBZHW7JRFMJE9VM983M1J,its a fish with a rectangle on the right and a single tower within the left side,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZHW7JRFMJE9VM983M1J,is the left like a house shape?,01JFGH16HG62KY2MJ06QSVA7NF
01JFGHBZHW7JRFMJE9VM983M1J,yes,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGH5C5F6GD855YS3VXPGH83,one horizontal like,01JFGGQNTR2KRJH94PV4GMMG7E
01JFGH5CAQ6MP9QHMYRPWCAWCY,looks like a claw from a claw machine but rotated,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGH5QTMBMVGY9W5H5KV3VKC,large triangle on top,01JFGGZC3915SS7BASVTNGJQ8H
01JFGH3DP3D51KJVN7699Q4T8Q,hello?,01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH3DP3D51KJVN7699Q4T8Q,shape have a arrow sign in it and two spikes on bottom,01JFGGQK2BT0FZKWF7K16B1AFN
01JFGH5QKP8PY656VPWK59V70X,the one with rhombuses on the top corners,01JFGGZC3915SS7BASVTNGJQ8H
01JFGH5QTB0MBD4RXD84EE9FFY,the not saw,01JFGGZC3915SS7BASVTNGJQ8H
01JFGHBZXMCSP2DAE8FHDP9QNN,"hosue, fish and rectangle",01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGH02ADSKNDEMPXMAF4BB7A,Hi?,01JFGGQZZ2PCA1ZPXZN9MKMMDD
01JFGH5CCNK9TNMH0DX0KS7B04,diamond on triangle,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGH5CE8QTY5CHVE8GDZ32NS,arrow pointing right,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGH5QPM9N31C9WEPGCCSJ8P,small triangle on top right,01JFGGZC3915SS7BASVTNGJQ8H
01JFGH3DKHDH10A3CHM76DMXV7,sign shape in it diamond shape on right top,01JFGGQK2BT0FZKWF7K16B1AFN
01JFGGXV46CHWDNXSX167JJ52R,3 house stacked on each other,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGGYG71NTH4TR991YFRR0AX,the shape is like thick arrow with a point,01JFGGQCJGD3CD3AE43QSY05MX
01JFGGYG71NTH4TR991YFRR0AX,with 2 thicker rectangle shapes coming out of the right diagnolly,01JFGGQCJGD3CD3AE43QSY05MX
01JFGH3DPE4M7WPYW8PZW6YZER,"3 spikes on top, 4 spikes on the bottom",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGGTRX3EX0AC4Z24JPJ1M6Q,Arrow within an arrow,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGH3DQJS42WHWHJK314X733,"sign in it, 2 spikes on bottom",01JFGGQK2BT0FZKWF7K16B1AFN
01JFGH5C65EEGQFAP4N5Z82JT0,Upside down mirrored L with lots of sharp triangles on the right of it,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGH5QMBDTA6P7YCJVJ28W5G,it has a stretched W at the bottom,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGGXV42Y8GGBE4GMT4KEQG3,inverted white triangle,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGH5C9C4K8VR4NCG9EAKE6M,K,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGHBZMFHE7RBR2GN7APT3QZ,crocodile on the left and rectangle on the right,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZXB1S66G15XNPJCMNNK,two triangles big hsape,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGGTRX4MPRGFJY82YD7B9PN,Road to mountains,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGGTRXAW7E2EHE6WEGPK4GH,M,01JFGGM5WH54V3KZQZR41Y89CR
01JFGGXV3AXRBWYPE1DXP1EX2Q,looks like a por with long handle to the right,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGGYG73EGDNEFX7GTC9NZDA,its not letting me choose,01JFGGQCJGD3CD3AE43QSY05MX
01JFGH02ASDX5S3DH94GSXBJX2,"three fingers, one hook on the left",01JFGGQZZ2PCA1ZPXZN9MKMMDD
01JFGH3DK2GZPF4PVVKKPPSNAP,its the one with 3 spikes and long rectangle on the bottom right,01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH3DK2GZPF4PVVKKPPSNAP,3 spikes on the top left of the shape,01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH3DNP6M2T49E3R35B34Y6,one spike on right and 3 spikes on left,01JFGGQK2BT0FZKWF7K16B1AFN
01JFGGTRW4PR4W4FY4TJAEK90H,Looks like it has 2 ears,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGH3DKXTMAT66BYQD0B3VM8,square in it 3 spikes on left one spike on right bottom,01JFGGQK2BT0FZKWF7K16B1AFN
01JFGH3DRH9JFVFRV9Z5KC6J9C,"small square inside, two spikes on bottom, looks like k on the right",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGHBZSSD4BWCFX41AD5F4ZQ,triangle and big shape,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGGTRWBNT0Y632693G8MGCN,"looks like a boy running right, one leg",01JFGGM5WH54V3KZQZR41Y89CR
01JFGGTRX9AFZE89AYJ4J846MB,A square and upside down triangle on the bottom,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGHBZF7HG4XSTAQ6TKW74X6,what am I looking for,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZF7HG4XSTAQ6TKW74X6,"i am so sorry I clicked the wrong item. This looks like a crocodile, with a singular body (not the one that looks like a crocodile and the fish)",01JFGH16HG62KY2MJ06QSVA7NF
01JFGGTRW5Y5SQX4WZNERW2RX6,Looks like a bird house,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGH3DQQGHZ6A9TNSWYQ2RGE,small square in it one spike on top right and left bottom,01JFGGQK2BT0FZKWF7K16B1AFN
01JFGH5C9J0B7145EP9XKTGEHG,upside down mirrored L with triangle ears,01JFGGQNTR2KRJH94PV4GMMG7E
01JFGH5QKYCKZ6SMT20FWSKB6T,NOT the one with triangles at the bottom,01JFGGZC3915SS7BASVTNGJQ8H
01JFGH5QKYCKZ6SMT20FWSKB6T,they all have triangles,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGH5QKYCKZ6SMT20FWSKB6T,bull,01JFGGZC3915SS7BASVTNGJQ8H
01JFGHBZHA3K7K7CNX90XZ7CC4,what is it,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZHA3K7K7CNX90XZ7CC4,"It is two triangles (cut out of a rectangle) on the left, and the large shape on the right.",01JFGH16HG62KY2MJ06QSVA7NF
01JFGHBZQ7T1C8T3EWYD90FW3R,"triangle on left, fish then rectangle",01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGH3DR3MJ1F9JKZZCCAC784,"square in it, soike on right bottom",01JFGGQK2BT0FZKWF7K16B1AFN
01JFGH5C5NNBW436CZHS6T81P4,looks like an E with triangles instead of parallel lines,01JFGGQNTR2KRJH94PV4GMMG7E
01JFGHBZMPS2KBWAH35QV9R554,go on?,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZMPS2KBWAH35QV9R554,"two triangles on the left, tail on the right",01JFGH16HG62KY2MJ06QSVA7NF
01JFGGTRX62TGPAGNHW2BGQRNE,robot,01JFGGM5WH54V3KZQZR41Y89CR
01JFGGXV2NA00X8DVMNW357KCX,a pot with a long handle at the bottom,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGH5QS4Y4THZJCPA2KGWZXZ,two diamonds,01JFGGZC3915SS7BASVTNGJQ8H
01JFGGTRX8EHNWTZF88GBHVFCE,"a lama or camal going up, M on the left",01JFGGM5WH54V3KZQZR41Y89CR
01JFGGXV29FZDKD2ZM5M1YMCT9,a building on a post,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGH3DMNTH6ZHPTWW7863VJN,has a rectangle on it and two spikes on the right,01JFGGY0C9P7SK4FJY7CSYDBBZ
