id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,director,correct,correctLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01JH1S9WNTJTW7HZ85JYY7T8PK,01JH1RNKCC69MGANW7P8YZKMM5,2025-01-08T01:43:42.522200229Z,"[{""text"":""hat legs"",""sender"":{""id"":""01JH1RZ5T3TMN6YYJAWNQBQKDZ"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-08T02:00:39.210356396Z,01JH1RZ5T3TMN6YYJAWNQBQKDZ,TRUE,2025-01-08T02:00:44.606253826Z,TRUE,2025-01-08T02:00:44.600784303Z,01JH1RNKD1F4YDF1363KM31BGV,2025-01-08T01:43:42.522200229Z,60,2025-01-08T01:43:42.522200229Z,65,2025-01-08T01:43:42.522200229Z,3,2025-01-08T01:43:42.522200229Z,4,2025-01-08T01:43:42.522200229Z,/tangrams/42_112.png,2025-01-08T02:00:44.606253826Z,2,2025-01-08T01:43:43.302429704Z,TRUE,2025-01-08T02:00:34.862946016Z,"[""/tangrams/40_449.png"",""/tangrams/302_234.png"",""/tangrams/39_452.png"",""/tangrams/42_112.png""]",2025-01-08T01:43:42.522200229Z,/tangrams/42_112.png,2025-01-08T01:43:42.522200229Z,13,2025-01-08T01:43:42.522200229Z,60,2025-01-08T01:43:42.522200229Z
01JH1TYFNMMH6ZM16R8R9E8XKZ,01JH1RNKCC69MGANW7P8YZKMM5,2025-01-08T02:12:25.908362259Z,"[{""text"":""side dog with bow with ears"",""sender"":{""id"":""01JH1TR8ECRZPYVP7GM68GA1TB"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""box"",""sender"":{""id"":""01JH1TR8ECRZPYVP7GM68GA1TB"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-08T02:34:36.457447365Z,01JH1TR8ECRZPYVP7GM68GA1TB,TRUE,2025-01-08T02:34:42.546086328Z,TRUE,2025-01-08T02:34:42.538782756Z,01JH1RNKD1F4YDF136339GBTVG,2025-01-08T02:12:25.908362259Z,50,2025-01-08T02:12:25.908362259Z,65,2025-01-08T02:12:25.908362259Z,3,2025-01-08T02:12:25.908362259Z,4,2025-01-08T02:12:25.908362259Z,/tangrams/193_396.png,2025-01-08T02:34:42.546086328Z,2,2025-01-08T02:12:26.68265171Z,TRUE,2025-01-08T02:34:16.163428223Z,"[""/tangrams/193_396.png"",""/tangrams/193_322.png"",""/tangrams/277_322.png"",""/tangrams/277_396.png""]",2025-01-08T02:12:25.908362259Z,/tangrams/193_396.png,2025-01-08T02:12:25.908362259Z,3,2025-01-08T02:12:25.908362259Z,50,2025-01-08T02:12:25.908362259Z
01JH1TYFPG4B5MW46QW6JZZRVX,01JH1RNKCC69MGANW7P8YZKMM5,2025-01-08T02:12:25.936467841Z,"[{""text"":""ears and no arms"",""sender"":{""id"":""01JH1TP13P9NGTFRTZAQXW7JAK"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-08T02:28:53.071809702Z,01JH1TP13P9NGTFRTZAQXW7JAK,TRUE,2025-01-08T02:29:02.51109024Z,TRUE,2025-01-08T02:29:02.500913169Z,01JH1RNKD1F4YDF136339GBTVG,2025-01-08T02:12:25.936467841Z,33,2025-01-08T02:12:25.936467841Z,65,2025-01-08T02:12:25.936467841Z,2,2025-01-08T02:12:25.936467841Z,4,2025-01-08T02:12:25.936467841Z,/tangrams/193_396.png,2025-01-08T02:29:02.51109024Z,2,2025-01-08T02:12:26.411055834Z,TRUE,2025-01-08T02:28:45.208662138Z,"[""/tangrams/467_396.png"",""/tangrams/193_92.png"",""/tangrams/193_396.png"",""/tangrams/467_92.png""]",2025-01-08T02:12:25.936467841Z,/tangrams/193_396.png,2025-01-08T02:12:25.936467841Z,2,2025-01-08T02:12:25.936467841Z,33,2025-01-08T02:12:25.936467841Z
01JH1VNHGWPYPD4RMWV3YMAS4C,01JH1RNKCC69MGANW7P8YZKMM5,2025-01-08T02:25:01.468875407Z,"[{""text"":""Sumo hair"",""sender"":{""id"":""01JH1VEPKR55R7V6827PAH8PT2"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-08T02:48:49.08728409Z,01JH1VEPKR55R7V6827PAH8PT2,TRUE,2025-01-08T02:48:54.542028676Z,TRUE,2025-01-08T02:48:54.530761307Z,01JH1RNKD2HQ69CE1BZAFW44AV,2025-01-08T02:25:01.468875407Z,57,2025-01-08T02:25:01.468875407Z,65,2025-01-08T02:25:01.468875407Z,3,2025-01-08T02:25:01.468875407Z,4,2025-01-08T02:25:01.468875407Z,/tangrams/88_402.png,2025-01-08T02:48:54.542028676Z,2,2025-01-08T02:25:02.545341606Z,TRUE,2025-01-08T02:48:44.525921816Z,"[""/tangrams/88_402.png"",""/tangrams/247_464.png"",""/tangrams/370_281.png"",""/tangrams/296_96.png""]",2025-01-08T02:25:01.468875407Z,/tangrams/88_402.png,2025-01-08T02:25:01.468875407Z,10,2025-01-08T02:25:01.468875407Z,57,2025-01-08T02:25:01.468875407Z
01JH1WNAXBF10JDS49KD15DDVQ,01JH1RZ3FXNX28XM2FHQ5ANPD8,2025-01-08T02:42:23.275323066Z,"[{""text"":""it has a star and a triangle"",""sender"":{""id"":""01JH1WAEZM854CNSRP24H6G2ZB"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-08T02:50:16.338607694Z,01JH1WAEZM854CNSRP24H6G2ZB,TRUE,2025-01-08T02:50:25.161262648Z,TRUE,2025-01-08T02:50:25.14970246Z,01JH1RZ3GH74K3GNA5D14P077Q,2025-01-08T02:42:23.275323066Z,14,2025-01-08T02:42:23.275323066Z,65,2025-01-08T02:42:23.275323066Z,0,2025-01-08T02:42:23.275323066Z,4,2025-01-08T02:42:23.275323066Z,/tangrams/254_63.png,2025-01-08T02:50:25.161262648Z,2,2025-01-08T02:42:23.854346641Z,TRUE,2025-01-08T02:49:58.305616881Z,"[""/tangrams/270_36.png"",""/tangrams/267_188.png"",""/tangrams/254_63.png"",""/tangrams/187_223.png""]",2025-01-08T02:42:23.275323066Z,/tangrams/254_63.png,2025-01-08T02:42:23.275323066Z,15,2025-01-08T02:42:23.275323066Z,14,2025-01-08T02:42:23.275323066Z
01JH1WYE44AVM3E8EDNGFEJW42,01JH1RZ3FXNX28XM2FHQ5ANPD8,2025-01-08T02:47:21.476579691Z,"[{""text"":""diamond on left H on right"",""sender"":{""id"":""01JH1WP8T8D8942KJP7939E0QY"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-08T03:11:27.626720675Z,01JH1WP8T8D8942KJP7939E0QY,TRUE,2025-01-08T03:11:47.968958932Z,TRUE,2025-01-08T03:11:47.956502275Z,01JH1RZ3GD0THX4NKEW5HKYMMW,2025-01-08T02:47:21.476579691Z,46,2025-01-08T02:47:21.476579691Z,65,2025-01-08T02:47:21.476579691Z,2,2025-01-08T02:47:21.476579691Z,4,2025-01-08T02:47:21.476579691Z,/tangrams/265_443.png,2025-01-08T03:11:47.968958932Z,2,2025-01-08T02:47:22.879558554Z,TRUE,2025-01-08T03:11:13.721114667Z,"[""/tangrams/265_367.png"",""/tangrams/265_443.png"",""/tangrams/461_367.png"",""/tangrams/461_443.png""]",2025-01-08T02:47:21.476579691Z,/tangrams/265_443.png,2025-01-08T02:47:21.476579691Z,15,2025-01-08T02:47:21.476579691Z,46,2025-01-08T02:47:21.476579691Z
01JH1VR7WQW81QHAHR18DTB7G2,01JH1RZ3FXNX28XM2FHQ5ANPD8,2025-01-08T02:26:29.911363571Z,,,,,,FALSE,2025-01-08T02:26:29.911363571Z,01JH1RZ3GH74K3GNA5D6GHEBK3,2025-01-08T02:26:29.911363571Z,9,2025-01-08T02:26:29.911363571Z,65,2025-01-08T02:26:29.911363571Z,0,2025-01-08T02:26:29.911363571Z,4,2025-01-08T02:26:29.911363571Z,,,2,2025-01-08T02:26:30.213471465Z,FALSE,2025-01-08T02:26:29.911363571Z,"[""/tangrams/352_28.png"",""/tangrams/431_465.png"",""/tangrams/256_439.png"",""/tangrams/288_93.png""]",2025-01-08T02:26:29.911363571Z,/tangrams/288_93.png,2025-01-08T02:26:29.911363571Z,10,2025-01-08T02:26:29.911363571Z,9,2025-01-08T02:26:29.911363571Z
01JH1WNB0KA7M18DKM9Q2WSFA2,01JH1RZ3FXNX28XM2FHQ5ANPD8,2025-01-08T02:42:23.379049016Z,"[{""text"":""Triangle at the end"",""sender"":{""id"":""01JH1W9R4RQVGYZCTNV1WEHEVB"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-08T03:05:05.211496267Z,01JH1W9R4RQVGYZCTNV1WEHEVB,TRUE,2025-01-08T03:05:15.61502804Z,TRUE,2025-01-08T03:05:15.602181009Z,01JH1RZ3GH74K3GNA5D14P077Q,2025-01-08T02:42:23.379049016Z,47,2025-01-08T02:42:23.379049016Z,65,2025-01-08T02:42:23.379049016Z,2,2025-01-08T02:42:23.379049016Z,4,2025-01-08T02:42:23.379049016Z,/tangrams/254_63.png,2025-01-08T03:05:15.61502804Z,2,2025-01-08T02:42:24.533356956Z,TRUE,2025-01-08T03:04:56.377458917Z,"[""/tangrams/187_188.png"",""/tangrams/270_36.png"",""/tangrams/254_63.png"",""/tangrams/267_223.png""]",2025-01-08T02:42:23.379049016Z,/tangrams/254_63.png,2025-01-08T02:42:23.379049016Z,16,2025-01-08T02:42:23.379049016Z,47,2025-01-08T02:42:23.379049016Z
01JH1X42YM8MESXQ9382JRZ2C3,01JH1WW7QKT734J4BTTP6T2BKS,2025-01-08T02:50:26.644104829Z,"[{""text"":""Human head with horns looking object"",""sender"":{""id"":""01JH1WQ89WAW76SBJ8QEW6ARRB"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-08T02:51:14.682747518Z,01JH1WQ89WAW76SBJ8QEW6ARRB,FALSE,2025-01-08T02:51:18.168290447Z,TRUE,2025-01-08T02:51:18.159280963Z,01JH1WW7R5Q785SD4MBPFQ5QYB,2025-01-08T02:50:26.644104829Z,0,2025-01-08T02:50:26.644104829Z,65,2025-01-08T02:50:26.644104829Z,0,2025-01-08T02:50:26.644104829Z,4,2025-01-08T02:50:26.644104829Z,/tangrams/462_418.png,2025-01-08T02:51:18.168290447Z,2,2025-01-08T02:50:27.003719423Z,TRUE,2025-01-08T02:50:30.571235508Z,"[""/tangrams/462_217.png"",""/tangrams/201_217.png"",""/tangrams/201_418.png"",""/tangrams/462_418.png""]",2025-01-08T02:50:26.644104829Z,/tangrams/201_418.png,2025-01-08T02:50:26.644104829Z,1,2025-01-08T02:50:26.644104829Z,0,2025-01-08T02:50:26.644104829Z
01JH1S9WNDPVF2BYEGFS70DM4M,01JH1RNKCC69MGANW7P8YZKMM5,2025-01-08T01:43:42.509284811Z,"[{""text"":""hat horse"",""sender"":{""id"":""01JH1RZ5T3TMN6YYJAWNQBQKDZ"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-08T01:59:56.143611009Z,01JH1RZ5T3TMN6YYJAWNQBQKDZ,TRUE,2025-01-08T02:00:01.519055492Z,TRUE,2025-01-08T02:00:01.512824511Z,01JH1RNKD1F4YDF1363KM31BGV,2025-01-08T01:43:42.509284811Z,56,2025-01-08T01:43:42.509284811Z,65,2025-01-08T01:43:42.509284811Z,3,2025-01-08T01:43:42.509284811Z,4,2025-01-08T01:43:42.509284811Z,/tangrams/39_112.png,2025-01-08T02:00:01.519055492Z,2,2025-01-08T01:43:43.261558499Z,TRUE,2025-01-08T01:59:49.371482846Z,"[""/tangrams/39_112.png"",""/tangrams/42_234.png"",""/tangrams/302_452.png"",""/tangrams/40_449.png""]",2025-01-08T01:43:42.509284811Z,/tangrams/39_112.png,2025-01-08T01:43:42.509284811Z,9,2025-01-08T01:43:42.509284811Z,56,2025-01-08T01:43:42.509284811Z
01JH1TYFKT41732MDMP2TK4M6X,01JH1RNKCC69MGANW7P8YZKMM5,2025-01-08T02:12:25.850593079Z,"[{""text"":""please describe"",""sender"":{""id"":""01JH1TR8ECRZPYVP7GM68GA1TB"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""wearing hat, not with a stcik at the bottom, thick nbottom, no ears"",""sender"":{""id"":""01JH1TP13P9NGTFRTZAQXW7JAK"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-08T02:17:58.193266796Z,01JH1TP13P9NGTFRTZAQXW7JAK,TRUE,2025-01-08T02:18:18.298646861Z,TRUE,2025-01-08T02:18:18.290808904Z,01JH1RNKD1F4YDF136339GBTVG,2025-01-08T02:12:25.850593079Z,9,2025-01-08T02:12:25.850593079Z,65,2025-01-08T02:12:25.850593079Z,0,2025-01-08T02:12:25.850593079Z,4,2025-01-08T02:12:25.850593079Z,/tangrams/277_396.png,2025-01-08T02:18:18.298646861Z,2,2025-01-08T02:12:26.077892018Z,TRUE,2025-01-08T02:17:37.047311535Z,"[""/tangrams/193_396.png"",""/tangrams/277_396.png"",""/tangrams/277_468.png"",""/tangrams/193_468.png""]",2025-01-08T02:12:25.850593079Z,/tangrams/277_396.png,2025-01-08T02:12:25.850593079Z,10,2025-01-08T02:12:25.850593079Z,9,2025-01-08T02:12:25.850593079Z
01JH1TYFMM0JKX7AVF7KEED8S1,01JH1RNKCC69MGANW7P8YZKMM5,2025-01-08T02:12:25.876523568Z,"[{""text"":""side dog with big base on top"",""sender"":{""id"":""01JH1TR8ECRZPYVP7GM68GA1TB"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-08T02:38:23.034886809Z,01JH1TR8ECRZPYVP7GM68GA1TB,TRUE,2025-01-08T02:38:28.150103221Z,TRUE,2025-01-08T02:38:28.139192732Z,01JH1RNKD1F4YDF136339GBTVG,2025-01-08T02:12:25.876523568Z,62,2025-01-08T02:12:25.876523568Z,65,2025-01-08T02:12:25.876523568Z,3,2025-01-08T02:12:25.876523568Z,4,2025-01-08T02:12:25.876523568Z,/tangrams/199_396.png,2025-01-08T02:38:28.150103221Z,2,2025-01-08T02:12:26.847971647Z,TRUE,2025-01-08T02:38:11.890139611Z,"[""/tangrams/193_396.png"",""/tangrams/193_92.png"",""/tangrams/199_396.png"",""/tangrams/199_92.png""]",2025-01-08T02:12:25.876523568Z,/tangrams/199_396.png,2025-01-08T02:12:25.876523568Z,15,2025-01-08T02:12:25.876523568Z,62,2025-01-08T02:12:25.876523568Z
01JH1VNHDB2ABDQQ7CQBE2WQSD,01JH1RNKCC69MGANW7P8YZKMM5,2025-01-08T02:25:01.356009379Z,"[{""text"":""It looks like a pineapple with a square in the leaves"",""sender"":{""id"":""01JH1VEPKR55R7V6827PAH8PT2"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-08T02:30:35.706120178Z,01JH1VEPKR55R7V6827PAH8PT2,TRUE,2025-01-08T02:30:52.743536039Z,TRUE,2025-01-08T02:30:52.734018152Z,01JH1RNKD2HQ69CE1BZAFW44AV,2025-01-08T02:25:01.356009379Z,11,2025-01-08T02:25:01.356009379Z,65,2025-01-08T02:25:01.356009379Z,0,2025-01-08T02:25:01.356009379Z,4,2025-01-08T02:25:01.356009379Z,/tangrams/20_306.png,2025-01-08T02:30:52.743536039Z,2,2025-01-08T02:25:01.694819675Z,TRUE,2025-01-08T02:30:20.344005064Z,"[""/tangrams/20_306.png"",""/tangrams/439_86.png"",""/tangrams/248_397.png"",""/tangrams/63_123.png""]",2025-01-08T02:25:01.356009379Z,/tangrams/20_306.png,2025-01-08T02:25:01.356009379Z,12,2025-01-08T02:25:01.356009379Z,11,2025-01-08T02:25:01.356009379Z
01JH1VNHG4JF0N1KCYVG1AMR63,01JH1RNKCC69MGANW7P8YZKMM5,2025-01-08T02:25:01.44416992Z,"[{""text"":""ox face, arrow center"",""sender"":{""id"":""01JH1VF69VKRXECWJFN6MMJE31"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-08T02:38:02.637825435Z,01JH1VF69VKRXECWJFN6MMJE31,TRUE,2025-01-08T02:38:08.323122781Z,TRUE,2025-01-08T02:38:08.314484815Z,01JH1RNKD2HQ69CE1BZAFW44AV,2025-01-08T02:25:01.44416992Z,28,2025-01-08T02:25:01.44416992Z,65,2025-01-08T02:25:01.44416992Z,1,2025-01-08T02:25:01.44416992Z,4,2025-01-08T02:25:01.44416992Z,/tangrams/63_123.png,2025-01-08T02:38:08.323122781Z,2,2025-01-08T02:25:01.976406577Z,TRUE,2025-01-08T02:37:57.24847372Z,"[""/tangrams/20_306.png"",""/tangrams/191_115.png"",""/tangrams/63_123.png"",""/tangrams/247_464.png""]",2025-01-08T02:25:01.44416992Z,/tangrams/63_123.png,2025-01-08T02:25:01.44416992Z,13,2025-01-08T02:25:01.44416992Z,28,2025-01-08T02:25:01.44416992Z
01JH1WNAX7KDKZH9R0K0JTWQR0,01JH1RZ3FXNX28XM2FHQ5ANPD8,2025-01-08T02:42:23.271507224Z,"[{""text"":""has a triangle on the right of it"",""sender"":{""id"":""01JH1WAEZM854CNSRP24H6G2ZB"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-08T02:44:54.49225525Z,01JH1WAEZM854CNSRP24H6G2ZB,TRUE,2025-01-08T02:45:03.217433196Z,TRUE,2025-01-08T02:45:03.207684756Z,01JH1RZ3GH74K3GNA5D14P077Q,2025-01-08T02:42:23.271507224Z,4,2025-01-08T02:42:23.271507224Z,65,2025-01-08T02:42:23.271507224Z,0,2025-01-08T02:42:23.271507224Z,4,2025-01-08T02:42:23.271507224Z,/tangrams/267_63.png,2025-01-08T02:45:03.217433196Z,2,2025-01-08T02:42:23.643918425Z,TRUE,2025-01-08T02:44:35.836188609Z,"[""/tangrams/187_223.png"",""/tangrams/254_188.png"",""/tangrams/270_36.png"",""/tangrams/267_63.png""]",2025-01-08T02:42:23.271507224Z,/tangrams/267_63.png,2025-01-08T02:42:23.271507224Z,5,2025-01-08T02:42:23.271507224Z,4,2025-01-08T02:42:23.271507224Z
01JH1WYE1560FV9QT4WA96CJ19,01JH1RZ3FXNX28XM2FHQ5ANPD8,2025-01-08T02:47:21.381251374Z,"[{""text"":""You picked the right one, don't know why it said incorrect."",""sender"":{""id"":""01JH1W844PEPXGPH133G5BRWG4"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""the largest picture. It has a diamond on its lefrt"",""sender"":{""id"":""01JH1WP8T8D8942KJP7939E0QY"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-08T02:53:54.286518026Z,01JH1WP8T8D8942KJP7939E0QY,TRUE,2025-01-08T02:54:00.656687921Z,TRUE,2025-01-08T02:54:00.639521024Z,01JH1RZ3GD0THX4NKEW5HKYMMW,2025-01-08T02:47:21.381251374Z,8,2025-01-08T02:47:21.381251374Z,65,2025-01-08T02:47:21.381251374Z,0,2025-01-08T02:47:21.381251374Z,4,2025-01-08T02:47:21.381251374Z,/tangrams/199_287.png,2025-01-08T02:54:00.656687921Z,2,2025-01-08T02:47:21.819667358Z,TRUE,2025-01-08T02:53:31.908923092Z,"[""/tangrams/199_364.png"",""/tangrams/265_287.png"",""/tangrams/265_364.png"",""/tangrams/199_287.png""]",2025-01-08T02:47:21.381251374Z,/tangrams/199_287.png,2025-01-08T02:47:21.381251374Z,9,2025-01-08T02:47:21.381251374Z,8,2025-01-08T02:47:21.381251374Z
01JH1S9WNRT22D64WJYF7GJNHB,01JH1RNKCC69MGANW7P8YZKMM5,2025-01-08T01:43:42.520076423Z,"[{""text"":""3 arrow"",""sender"":{""id"":""01JH1RYS7YE3EGV2KWJZVF22GA"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-08T02:00:47.29849099Z,01JH1RYS7YE3EGV2KWJZVF22GA,TRUE,2025-01-08T02:00:53.750768546Z,TRUE,2025-01-08T02:00:53.745483788Z,01JH1RNKD1F4YDF1363KM31BGV,2025-01-08T01:43:42.520076423Z,61,2025-01-08T01:43:42.520076423Z,65,2025-01-08T01:43:42.520076423Z,3,2025-01-08T01:43:42.520076423Z,4,2025-01-08T01:43:42.520076423Z,/tangrams/302_452.png,2025-01-08T02:00:53.750768546Z,2,2025-01-08T01:43:43.313463538Z,TRUE,2025-01-08T02:00:44.612413816Z,"[""/tangrams/40_234.png"",""/tangrams/42_112.png"",""/tangrams/39_449.png"",""/tangrams/302_452.png""]",2025-01-08T01:43:42.520076423Z,/tangrams/302_452.png,2025-01-08T01:43:42.520076423Z,14,2025-01-08T01:43:42.520076423Z,61,2025-01-08T01:43:42.520076423Z
01JH1VNHEVDWNZG8MXJQX5T8YS,01JH1RNKCC69MGANW7P8YZKMM5,2025-01-08T02:25:01.403532129Z,"[{""text"":""tottem pole"",""sender"":{""id"":""01JH1VF69VKRXECWJFN6MMJE31"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-08T02:34:45.898571813Z,01JH1VF69VKRXECWJFN6MMJE31,TRUE,2025-01-08T02:34:51.547400287Z,TRUE,2025-01-08T02:34:51.539705995Z,01JH1RNKD2HQ69CE1BZAFW44AV,2025-01-08T02:25:01.403532129Z,20,2025-01-08T02:25:01.403532129Z,65,2025-01-08T02:25:01.403532129Z,1,2025-01-08T02:25:01.403532129Z,4,2025-01-08T02:25:01.403532129Z,/tangrams/382_443.png,2025-01-08T02:34:51.547400287Z,2,2025-01-08T02:25:01.842041114Z,TRUE,2025-01-08T02:34:41.464507828Z,"[""/tangrams/382_443.png"",""/tangrams/247_464.png"",""/tangrams/237_206.png"",""/tangrams/439_86.png""]",2025-01-08T02:25:01.403532129Z,/tangrams/382_443.png,2025-01-08T02:25:01.403532129Z,5,2025-01-08T02:25:01.403532129Z,20,2025-01-08T02:25:01.403532129Z
01JH1VR803BQR521ZX8Q8JWQ4K,01JH1RZ3FXNX28XM2FHQ5ANPD8,2025-01-08T02:26:30.019282205Z,,,,,,FALSE,2025-01-08T02:26:30.019282205Z,01JH1RZ3GH74K3GNA5D6GHEBK3,2025-01-08T02:26:30.019282205Z,48,2025-01-08T02:26:30.019282205Z,65,2025-01-08T02:26:30.019282205Z,3,2025-01-08T02:26:30.019282205Z,4,2025-01-08T02:26:30.019282205Z,,,2,2025-01-08T02:26:30.839779626Z,FALSE,2025-01-08T02:26:30.019282205Z,"[""/tangrams/109_153.png"",""/tangrams/143_146.png"",""/tangrams/267_178.png"",""/tangrams/142_421.png""]",2025-01-08T02:26:30.019282205Z,/tangrams/142_421.png,2025-01-08T02:26:30.019282205Z,1,2025-01-08T02:26:30.019282205Z,48,2025-01-08T02:26:30.019282205Z
01JH1X430T7S2VBQY1EY6ZY7C9,01JH1WW7QKT734J4BTTP6T2BKS,2025-01-08T02:50:26.714328641Z,"[{""text"":""pls describe"",""sender"":{""id"":""01JH1WQ89WAW76SBJ8QEW6ARRB"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""two white triangles with a arrow points right"",""sender"":{""id"":""01JH1WKJ5B3Y9N2DMYFJ8PHE5B"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-08T02:55:33.356796309Z,01JH1WKJ5B3Y9N2DMYFJ8PHE5B,TRUE,2025-01-08T02:55:50.036700959Z,TRUE,2025-01-08T02:55:50.024700296Z,01JH1WW7R5Q785SD4MBPFQ5QYB,2025-01-08T02:50:26.714328641Z,5,2025-01-08T02:50:26.714328641Z,65,2025-01-08T02:50:26.714328641Z,0,2025-01-08T02:50:26.714328641Z,4,2025-01-08T02:50:26.714328641Z,/tangrams/408_418.png,2025-01-08T02:55:50.036700959Z,2,2025-01-08T02:50:27.132769064Z,TRUE,2025-01-08T02:54:55.275347037Z,"[""/tangrams/408_217.png"",""/tangrams/408_418.png"",""/tangrams/462_217.png"",""/tangrams/462_418.png""]",2025-01-08T02:50:26.714328641Z,/tangrams/408_418.png,2025-01-08T02:50:26.714328641Z,6,2025-01-08T02:50:26.714328641Z,5,2025-01-08T02:50:26.714328641Z
01JH1S9WM9YWGT3A2YDYPXKTKA,01JH1RNKCC69MGANW7P8YZKMM5,2025-01-08T01:43:42.473044995Z,"[{""text"":""head on a opposite side horse"",""sender"":{""id"":""01JH1RYS7YE3EGV2KWJZVF22GA"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""the horse is attached to the neck of the head"",""sender"":{""id"":""01JH1RYS7YE3EGV2KWJZVF22GA"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-08T01:50:53.387621209Z,01JH1RYS7YE3EGV2KWJZVF22GA,TRUE,2025-01-08T01:50:56.662892074Z,TRUE,2025-01-08T01:50:56.659203202Z,01JH1RNKD1F4YDF1363KM31BGV,2025-01-08T01:43:42.473044995Z,17,2025-01-08T01:43:42.473044995Z,65,2025-01-08T01:43:42.473044995Z,1,2025-01-08T01:43:42.473044995Z,4,2025-01-08T01:43:42.473044995Z,/tangrams/39_234.png,2025-01-08T01:50:56.662892074Z,2,2025-01-08T01:43:42.784998774Z,TRUE,2025-01-08T01:50:30.148300616Z,"[""/tangrams/42_449.png"",""/tangrams/40_112.png"",""/tangrams/302_452.png"",""/tangrams/39_234.png""]",2025-01-08T01:43:42.473044995Z,/tangrams/39_234.png,2025-01-08T01:43:42.473044995Z,2,2025-01-08T01:43:42.473044995Z,17,2025-01-08T01:43:42.473044995Z
