roundID,gameID,trialNum,playerID,text,director_msg
01M215GG784T54S8HFTM5HT8G2,01M20X14TPRK3E5KMRXWZZW19Q,25,01M214B7NK5TMY7WTYY3DVP911,arrow pointing down,TRUE
01M215AAHRVTE0V9BC1W2XK0GJ,01M20X12WE7PPHA7JSTZZ2E6FT,16,01M2154T01JJAXZD005VWMS05B,bat wings with man wearing hat on top,TRUE
01M215D0CF0RWBMFBZH0XY0PJT,01M20X14TW6FQW067YRK6RNDKN,1,01M2156K7QTNRYHY4BTF9XK016,what does it look like,FALSE
01M215D0CF0RWBMFBZH0XY0PJT,01M20X14TW6FQW067YRK6RNDKN,1,01M2154QPBTEQ4FE8D65KC2SJY,looks like a head with there mouth open,TRUE
01M215HHMRMPE850HYM7ADN857,01M20X148Y8KBRQFNJT9HAMJT5,35,01M214DZ3N8JPJ1Z6KSP8PYNZQ,house 2 razors arrow down,TRUE
01M215HHMRMPE850HYM7ADN857,01M20X148Y8KBRQFNJT9HAMJT5,35,01M214DZ3N8JPJ1Z6KSP8PYNZQ,not whale,TRUE
01M215K2MFK0FYAQR9FX4FKZ2P,01M20X175HY3CRCTEMGHN0JEQ3,0,01M2154HBQMMKX5AJ9BGZ61E13,Hey!,FALSE
01M215K2MFK0FYAQR9FX4FKZ2P,01M20X175HY3CRCTEMGHN0JEQ3,0,01M2154P1EJW4QYGH77ZY8V300,diamond space ship,TRUE
01M20YD5ZBS79Y7G6ZD3XA08AA,01M20WZK57NAX0A8X7B3WNHQN9,43,01M20XW9BF9HJ5QA1N7YCTN8ZM,Snake,TRUE
01M215BMACDABMXQ2PCC4GSXC3,01M20X148Y8KBRQFNJTS9AKRW4,40,01M2154JXMHS9BTWF8FWDE7774,Rectangular cut out bottom left and window shape in middle.,TRUE
01M215BMFV3PR6FVY8JAB13722,01M20X148Y8KBRQFNJTS9AKRW4,30,01M2154JXMHS9BTWF8FWDE7774,Bird head shape with beak on left. C shape prongs on right.,TRUE
01M215GFXZPMAWZ5BH7QSYB92N,01M20X14TPRK3E5KMRXWZZW19Q,12,01M214C4QNBNJ9JQSE7YJ5TDCV,kind of looks like a cat head with pointy ears,TRUE
01M215N2HPMBQM75HEH2NJHFYM,01M215K2BSVQ6X8DX5GH1YZX6B,8,01M2159JAWAFEZB1KH9W5K5DTC,"looks like a baby in a weird pram again. diamon head, with like a podium underneath",TRUE
01M214ZFFWEHXW7KWM9NR467Q8,01M20X12WDNRHQCMYC0R9VEVHQ,0,01M214DJPXN2G9KF7M584ZNJA7,you need to pick the top left shape,TRUE
01M215HJRV9715CYZ0RFXPZ2RD,01M20X148Y8KBRQFNJT9HAMJT5,37,01M214DZ3N8JPJ1Z6KSP8PYNZQ,face,TRUE
01M215HJRV9715CYZ0RFXPZ2RD,01M20X148Y8KBRQFNJT9HAMJT5,37,01M214DZ3N8JPJ1Z6KSP8PYNZQ,triangle eye,TRUE
01M215Z2J8MHST2PFWQ7C9QC1G,01M20X14TTKZWGB70XGMAFRR2H,47,01M215F66CRM1GV0R6SDQ69WCM,"a T at the top, two rectangles forming a backwards E in the center left, and a trapezoidal base",TRUE
01M20XZDAE0H8QV003AP7X7Y4S,01M20WZK596SFHM9YDB6TD7NK1,10,01M20XSN3R16DSBXVRQKQSS665,small top bottom TRiangles on sides,TRUE
01M20YD5XQ02GFMK14Y64E28MB,01M20WZK57NAX0A8X7B3WNHQN9,6,01M20Y7KTG16QCRZCK67K4YDTR,diamond on the bottom. looks like a hat above that with a tiny gap between lower and upper shapes,TRUE
01M214KY3MF4SK3N5KM7CW4ZYP,01M20X12WH32MX7V56M1SN262T,20,01M214C29BTAAYH03KHSYPYBMR,no top triangle,TRUE
01M214YXC3G1893X7CFTXFGQV3,01M20X148VH9T6HPBHADHZGVW4,43,01M214CEQK5BQH1Z1J11PQVC16,letter E,TRUE
01M21534H346XY939HCCA5YWT1,01M20X13PNQ3DCXFM6ND825C25,24,01M214P0SMCPMD4G6CRK6QKHYR,upside down U with 2 triangle shapes on right,TRUE
01M21534H346XY939HCCA5YWT1,01M20X13PNQ3DCXFM6ND825C25,24,01M214P0SMCPMD4G6CRK6QKHYR,half triangles,TRUE
01M215HBBY3D37YNP9BAYHQ2JY,01M20X16AD7EKSEGH5WBVM39Q0,22,01M2155PH51FH1Y7QSBY0YCPQ8,animal with the long neck again,TRUE
01M215HJXGEDGEFXQG26QB0TMW,01M20X148Y8KBRQFNJT9HAMJT5,4,01M214PMGV2W0E0MG6FCTN05EB,A sharp M,TRUE
01M215HJXGEDGEFXQG26QB0TMW,01M20X148Y8KBRQFNJT9HAMJT5,4,01M214DZ3N8JPJ1Z6KSP8PYNZQ,whjats under it?,FALSE
01M215BMB8D1D533XQ4M3TDZ1X,01M20X148Y8KBRQFNJTS9AKRW4,38,01M2154JXMHS9BTWF8FWDE7774,Bird head shape upper left. Hourglass body right.,TRUE
01M215Z2VEPPS60P2JXYBQMK24,01M20X14TTKZWGB70XGMAFRR2H,19,01M215F66CRM1GV0R6SDQ69WCM,"a T at the top, a rectangle in the center left pointing to the left side, and a forked tail at the bottom",TRUE
01M214KY4KW0GJ59R7R1BEBVQA,01M20X12WH32MX7V56M1SN262T,25,01M214AY9SMBAC3FWH0EN358MB,lamp,TRUE
01M215B1A1Z0RQYHV52B0X8M3P,01M20X13PPQ56SF2D1TXYZ1GT1,36,01M2155RV91S7EYVKS22CN3J6W,jagged bottom,TRUE
01M215K3SSNGAHHP0GA923KS4H,01M20X175HY3CRCTEMGHN0JEQ3,37,01M2154HBQMMKX5AJ9BGZ61E13,cat head dragon combo,TRUE
01M214JDAGNHS2CKBEZSCVKCET,01M20X0YW4S4FB44B5GCQBDAXT,4,01M214EQ4FACEB4DB1G63HBRYM,megaphone,TRUE
01M21534D3B9BXCTJA17MZ1P7W,01M20X13PNQ3DCXFM6ND825C25,29,01M214JN3YRRY4RAVQ10A1MK5E,k c,TRUE
01M21534D3B9BXCTJA17MZ1P7W,01M20X13PNQ3DCXFM6ND825C25,29,01M214P0SMCPMD4G6CRK6QKHYR,with rectangle or diamond triangle?,FALSE
01M21534SSQXM89P728M02QPJZ,01M20X13PNQ3DCXFM6ND825C25,13,01M214JN3YRRY4RAVQ10A1MK5E,vase on left white square and a arrow var on right,TRUE
01M215B1D3V80XJ6YF70V6KRVK,01M20X13PPQ56SF2D1TXYZ1GT1,29,01M21549E1T7PGG1H0FCWWP74Z,Upside down triangle top,TRUE
01M214ZFHXW4GQQXR6CSFXWVRF,01M20X12WDNRHQCMYC0R9VEVHQ,4,01M214DJPXN2G9KF7M584ZNJA7,this looks like cat ears with a white rectangle door,TRUE
01M215AAQ6PV3351B74S9711WE,01M20X12WE7PPHA7JSTZZ2E6FT,30,01M2154T01JJAXZD005VWMS05B,bat wings with man wearing hat,TRUE
01M215CZM486BCWXJWC4JZHEYR,01M20X14TW6FQW067YRK6RNDKN,7,01M2154QPBTEQ4FE8D65KC2SJY,looks like a person body with there legs wide open,TRUE
01M215CZRGQHBS00TBH2RSGTWZ,01M20X14TW6FQW067YRK6RNDKN,14,01M2156K7QTNRYHY4BTF9XK016,white vertical rectangle inside it,TRUE
01M215CZYPB8XG6JDRZ311ME2T,01M20X14TW6FQW067YRK6RNDKN,23,01M2154QPBTEQ4FE8D65KC2SJY,there are 2 doorways one is clsed and one is open of a house,TRUE
01M215HJBWVFJGK1TAPHH505CP,01M20X148Y8KBRQFNJT9HAMJT5,16,01M214DZ3N8JPJ1Z6KSP8PYNZQ,j,FALSE
01M215HJBWVFJGK1TAPHH505CP,01M20X148Y8KBRQFNJT9HAMJT5,16,01M214PMGV2W0E0MG6FCTN05EB,X with R,TRUE
01M214KY6DT2V643CT3DRNVY6E,01M20X12WH32MX7V56M1SN262T,35,01M214AY9SMBAC3FWH0EN358MB,airplane,TRUE
01M215DNDPVECHNDN9HJHS7PMP,01M20X15BBYTN3YPSFQGJ5ZXF5,45,01M21552Z3FC5ZE6SYNEHHVAW4,"black downward pointing arrow at bottom, white house centre",TRUE
01M215M1S280A1GVPY5HHPPE91,01M215K1RCENCVM87G4759AF5H,19,01M21569Y0RK1B1KAXYKBVZA95,wide base,TRUE
01M20YD61A09PAMMHJ013XRTT3,01M20WZK57NAX0A8X7B3WNHQN9,32,01M20Y7KTG16QCRZCK67K4YDTR,eagle,TRUE
01M215AA3XS1C8WHAV8FTDGTN5,01M20X12WE7PPHA7JSTZZ2E6FT,37,01M2154MN76WHSRHJG8SAKSTFM,dragons tail,TRUE
01M215HJWH0ZJ9M9N99PS99PG8,01M20X148Y8KBRQFNJT9HAMJT5,5,01M214DZ3N8JPJ1Z6KSP8PYNZQ,A T with a boat in it. The boat has a tower or house in the middle.,TRUE
01M215K409GH2SGBA4J0TX8JA7,01M20X175HY3CRCTEMGHN0JEQ3,47,01M2154P1EJW4QYGH77ZY8V300,gg,FALSE
01M215K409GH2SGBA4J0TX8JA7,01M20X175HY3CRCTEMGHN0JEQ3,47,01M2154HBQMMKX5AJ9BGZ61E13,Good work! Last one :) Cat head to the left,TRUE
01M215348W76QHDJHXXVXTP6HB,01M20X13PNQ3DCXFM6ND825C25,1,01M214JN3YRRY4RAVQ10A1MK5E,two overlapping triangles and an A shape on the left,TRUE
01M215K3PW10FQKGHQ5NN7E36W,01M20X175HY3CRCTEMGHN0JEQ3,34,01M2154P1EJW4QYGH77ZY8V300,triangle/ square again,TRUE
01M20YD5XYKY5EKE21X53ZFAV8,01M20WZK57NAX0A8X7B3WNHQN9,15,01M20XW9BF9HJ5QA1N7YCTN8ZM,Eagle looking right,TRUE
01M215AA4A9HHX3J9NYM67C009,01M20X12WE7PPHA7JSTZZ2E6FT,41,01M2154MN76WHSRHJG8SAKSTFM,bat wings/ aircraft,TRUE
01M215HC0VC3PZ7MXZV6TV2JX9,01M20X16AD7EKSEGH5WBVM39Q0,47,01M2153SDRH4EZ5F2YRG65W4Z9,inward traingle on left house on right side with chimney in middle,TRUE
01M215HJJ33DSBP3ZKM0YPD34W,01M20X148Y8KBRQFNJT9HAMJT5,47,01M214DZ3N8JPJ1Z6KSP8PYNZQ,h,TRUE
01M215HJJ33DSBP3ZKM0YPD34W,01M20X148Y8KBRQFNJT9HAMJT5,47,01M214DZ3N8JPJ1Z6KSP8PYNZQ,bowtie 2 triangles worm,TRUE
01M215HJJ33DSBP3ZKM0YPD34W,01M20X148Y8KBRQFNJT9HAMJT5,47,01M214PMGV2W0E0MG6FCTN05EB,arrow down?,FALSE
01M215HJJ33DSBP3ZKM0YPD34W,01M20X148Y8KBRQFNJT9HAMJT5,47,01M214DZ3N8JPJ1Z6KSP8PYNZQ,no arrow,TRUE
01M215K3968VYWBG2ZWNEFBNS4,01M20X175HY3CRCTEMGHN0JEQ3,19,01M2154HBQMMKX5AJ9BGZ61E13,dragon,TRUE
01M215M1E9EWS82D7XP61E3FMC,01M215K1RCENCVM87G4759AF5H,31,01M21569Y0RK1B1KAXYKBVZA95,wide base,TRUE
01M215M1Y6HKTPH9QVZ78EZ8R6,01M215K1RCENCVM87G4759AF5H,14,01M215AVP11B8QPDVCJRC6C334,Upside down house,TRUE
01M215M1ZKAH8AZ3CAT0WAXTWM,01M215K1RCENCVM87G4759AF5H,13,01M21569Y0RK1B1KAXYKBVZA95,small square bottom,TRUE
01M214KY71WVR77HNW9VENPXXA,01M20X12WH32MX7V56M1SN262T,38,01M214C29BTAAYH03KHSYPYBMR,cobra,TRUE
01M214YX6ZZAW7Z5S97YRXHGNS,01M20X148VH9T6HPBHADHZGVW4,24,01M214D5P3NXWG18WF1J3F1VFS,diamond on right,TRUE
01M215B19H5CG4DW6GWFAZZCP9,01M20X13PPQ56SF2D1TXYZ1GT1,37,01M21549E1T7PGG1H0FCWWP74Z,snake tail,TRUE
01M215HBB72W4DW94XDCWKGMVY,01M20X16AD7EKSEGH5WBVM39Q0,21,01M2153SDRH4EZ5F2YRG65W4Z9,"inwards triangle on left, house type thing on right",TRUE
01M215HBYKBAW2KQCEJ39J750Y,01M20X16AD7EKSEGH5WBVM39Q0,44,01M2155PH51FH1Y7QSBY0YCPQ8,turtle shell on the mountain,TRUE
01M215EHHYKVKC2QRZG3WAWKRZ,01M20X15T7F67D04XT463JKFRX,37,01M2154MFSP4VTTH1ZQNHW7C0J,arrow facing down with a house on top,TRUE
01M215HJB0FFKQ0K6Z7627PVN6,01M20X148Y8KBRQFNJT9HAMJT5,17,01M214DZ3N8JPJ1Z6KSP8PYNZQ,k,TRUE
01M215HJB0FFKQ0K6Z7627PVN6,01M20X148Y8KBRQFNJT9HAMJT5,17,01M214DZ3N8JPJ1Z6KSP8PYNZQ,x 4 wings arrow,TRUE
01M215HJB0FFKQ0K6Z7627PVN6,01M20X148Y8KBRQFNJT9HAMJT5,17,01M214PMGV2W0E0MG6FCTN05EB,with no arrow,FALSE
01M214NB1WFZ019F6YAHRTRYQJ,01M20X13PJV655EHMJRF5XR4PG,17,01M214E3AZ6Y0RHEASN5NQEEJN,hi??,FALSE
01M215D09WQQV4C3R3AHP3BDCE,01M20X14TW6FQW067YRK6RNDKN,43,01M2154QPBTEQ4FE8D65KC2SJY,a white vertical rectangle inside a house,TRUE
01M215EH4JKFCVYYRBP74X5ZFW,01M20X15T7F67D04XT463JKFRX,18,01M21557T3YDBSX3GT1DB1X6ZD,"arrow downwards, christmas tree shaped above",TRUE
01M215N2WZWW7HP7C0S16XECJ5,01M215K2BSVQ6X8DX5GH1YZX6B,14,01M2159JAWAFEZB1KH9W5K5DTC,"private detective head, and the bottom of the eagle!",TRUE
01M215Z2MT07T0J6ZYG226XQKF,01M20X14TTKZWGB70XGMAFRR2H,13,01M215F66CRM1GV0R6SDQ69WCM,"a rectangle at the top, two triangles pointing to each side at the center, atop two small shapes at the lower right",TRUE
01M20YD5X3KW22GECZR890MHAJ,01M20WZK57NAX0A8X7B3WNHQN9,34,01M20Y7KTG16QCRZCK67K4YDTR,four white triangles pointing down,TRUE
01M20YD5YK92KSDZHRS7HH87AK,01M20WZK57NAX0A8X7B3WNHQN9,5,01M20XW9BF9HJ5QA1N7YCTN8ZM,looks like mountains and an arrow pointing down at the bottom,TRUE
01M215AAZS3BCMW0S9A4N7C6FN,01M20X12WE7PPHA7JSTZZ2E6FT,46,01M2154T01JJAXZD005VWMS05B,rectangle and sharp triangle pointing left,TRUE
01M20YD5XVBJ7W3FNTPTHCQZAZ,01M20WZK57NAX0A8X7B3WNHQN9,12,01M20Y7KTG16QCRZCK67K4YDTR,dog with leg sticking out,TRUE
01M214K289K66T751VDVWT2949,01M20X11N5A2NXXZZPJ1AXFSW6,11,01M214DGSKEJ8ZAHQ4WC2E0G7N,a sideways letter c attached to a flat gold bar square attached to a triangle,TRUE
01M21534860YNXBY5D2RR2Z90A,01M20X13PNQ3DCXFM6ND825C25,2,01M214P0SMCPMD4G6CRK6QKHYR,house with door on left,TRUE
01M214NAXX736H5W2BFHP81MDS,01M20X13PJV655EHMJRF5XR4PG,7,01M214C6Z85CZDH1N1HARPXC77,has an m on top of a flat piece with an arrow pointing down,TRUE
01M21534WXE4K0JRW4GG1QGAG8,01M20X13PNQ3DCXFM6ND825C25,7,01M214JN3YRRY4RAVQ10A1MK5E,hook on the left and angles on the right,TRUE
01M215AAH8EJSQDBGJBRR65W06,01M20X12WE7PPHA7JSTZZ2E6FT,15,01M2154MN76WHSRHJG8SAKSTFM,point bat/ aircraft,TRUE
01M215AAH8EJSQDBGJBRR65W06,01M20X12WE7PPHA7JSTZZ2E6FT,15,01M2154MN76WHSRHJG8SAKSTFM,pointy,TRUE
01M215D072A7VEA9QEJ08NC26S,01M20X14TW6FQW067YRK6RNDKN,36,01M2156K7QTNRYHY4BTF9XK016,white door of triangle house,TRUE
01M215DN04935DWH266WJ9P8FA,01M20X15BBYTN3YPSFQGJ5ZXF5,24,01M21567THKMHSR683ZH4K0TNA,white house center. Two rectangles pointing left and right,TRUE
01M215K3A2J4E34AB4MKPT3CJK,01M20X175HY3CRCTEMGHN0JEQ3,20,01M2154P1EJW4QYGH77ZY8V300,triangle meeting square,TRUE
01M215AAEE0NKT68DW531574NC,01M20X12WE7PPHA7JSTZZ2E6FT,9,01M2154MN76WHSRHJG8SAKSTFM,dragons tail,TRUE
01M215M0XHFRPYXK5Q7ASPSEMS,01M215K1RCENCVM87G4759AF5H,0,01M21569Y0RK1B1KAXYKBVZA95,"just do your best, we got this lol lets have some fun because part 1 was harder than I thought lol",FALSE
01M215M0XHFRPYXK5Q7ASPSEMS,01M215K1RCENCVM87G4759AF5H,0,01M215AVP11B8QPDVCJRC6C334,"Ok this  shape has an upside down house looking shape at botton left, with an upside down trapezoid next to it. Square at top with triangles on sides",TRUE
01M20XZDAHWE0X9QFHJBZGT3A1,01M20WZK596SFHM9YDB6TD7NK1,30,01M20XSN3R16DSBXVRQKQSS665,yeah last good one,TRUE
01M20XZDAHWE0X9QFHJBZGT3A1,01M20WZK596SFHM9YDB6TD7NK1,30,01M20X6CEXP7W9NTPEWK7QNX8Z,ya,FALSE
01M20XZDAHWE0X9QFHJBZGT3A1,01M20WZK596SFHM9YDB6TD7NK1,30,01M20XSN3R16DSBXVRQKQSS665,this is 2 ts top bottom chimney,TRUE
01M215B0SJXRJVSM73YCBDR533,01M20X13PPQ56SF2D1TXYZ1GT1,25,01M21549E1T7PGG1H0FCWWP74Z,Folded bottom right,TRUE
01M215DMZD8KHN6JANEYADV9WW,01M20X15BBYTN3YPSFQGJ5ZXF5,23,01M21552Z3FC5ZE6SYNEHHVAW4,"black downward pointing arrow, white house centre",TRUE
01M215K2Y0E3C7VH2Y0Z81SX3H,01M20X175HY3CRCTEMGHN0JEQ3,11,01M2154HBQMMKX5AJ9BGZ61E13,Accordian to the left,TRUE
01M215M1CPGWHB0413RVEV2293,01M215K1RCENCVM87G4759AF5H,33,01M21569Y0RK1B1KAXYKBVZA95,wide base,TRUE
01M215M24XFBHHV2WVB9JEVWY3,01M215K1RCENCVM87G4759AF5H,8,01M21569Y0RK1B1KAXYKBVZA95,lol all go we got this,FALSE
01M215M24XFBHHV2WVB9JEVWY3,01M215K1RCENCVM87G4759AF5H,8,01M215AVP11B8QPDVCJRC6C334,diamond on top,TRUE
01M20XZDDBQRN2P4Z6JA586G2P,01M20WZK596SFHM9YDB6TD7NK1,27,01M20X6CEXP7W9NTPEWK7QNX8Z,top ears with upside down house with window,TRUE
01M214YX904XM41AGM53N0PZ30,01M20X148VH9T6HPBHADHZGVW4,32,01M214D5P3NXWG18WF1J3F1VFS,head with wide brimmed hat,TRUE
01M21534V3BGD8DPZ8V8765MGY,01M20X13PNQ3DCXFM6ND825C25,11,01M214JN3YRRY4RAVQ10A1MK5E,a door with an upside down U on the left top and an arrow bar on the right,TRUE
01M215CZKNCDTERSTYKH6S0CGS,01M20X14TW6FQW067YRK6RNDKN,0,01M2156K7QTNRYHY4BTF9XK016,looks like a vase layed on tis side with a long thin neck,TRUE
01M20YD5XDBDZEHKSK22W3E2EW,01M20WZK57NAX0A8X7B3WNHQN9,7,01M20XW9BF9HJ5QA1N7YCTN8ZM,like a dog lying down with front leg shown,TRUE
01M215B0MMETR9S5DNG0V8179N,01M20X13PPQ56SF2D1TXYZ1GT1,2,01M2155RV91S7EYVKS22CN3J6W,"flat top, odd shape, bottom looks folded",TRUE
01M215Z3S56NZJZVGTEEA65ANM,01M20X14TTKZWGB70XGMAFRR2H,46,01M215FK0ZT4PGXXVV13WRHJPB,"AN inverted triangle at the top, 4 triangles and 1 rectangle in the middle at the bottom",TRUE
01M215B0VZF6DZZ3NC7SK6WS5J,01M20X13PPQ56SF2D1TXYZ1GT1,21,01M21549E1T7PGG1H0FCWWP74Z,Oklahoma with snake tail,TRUE
01M215CZNQ6QKER2NGSZSRH2N8,01M20X14TW6FQW067YRK6RNDKN,10,01M2156K7QTNRYHY4BTF9XK016,same again full white vertical rectangle inside it,TRUE
01M215DMKP5Y61QA6G8A4NB652,01M20X15BBYTN3YPSFQGJ5ZXF5,4,01M21567THKMHSR683ZH4K0TNA,Zigzag top.,TRUE
01M215HAV0Y0NV8PH40DKZTY1D,01M20X16AD7EKSEGH5WBVM39Q0,1,01M2153SDRH4EZ5F2YRG65W4Z9,looks like an accordian with a stick coming out of the right,TRUE
01M215HAY44VS5J6B49QV3V0V4,01M20X16AD7EKSEGH5WBVM39Q0,6,01M2155PH51FH1Y7QSBY0YCPQ8,"looks like a house, on top of an inward triangle",TRUE
01M215HAY44VS5J6B49QV3V0V4,01M20X16AD7EKSEGH5WBVM39Q0,6,01M2153SDRH4EZ5F2YRG65W4Z9,got it which side is triangle?,FALSE
01M215HAY44VS5J6B49QV3V0V4,01M20X16AD7EKSEGH5WBVM39Q0,6,01M2155PH51FH1Y7QSBY0YCPQ8,left,TRUE
01M215N33QHX1FWS7XPFCAQJZ7,01M215K2BSVQ6X8DX5GH1YZX6B,20,01M2159JAWAFEZB1KH9W5K5DTC,baby pram on house!,TRUE
01M214K24C1XS90R31DVE3KJ0B,01M20X11N5A2NXXZZPJ1AXFSW6,30,01M214ERNYBYY3EBY90CCRQDQJ,bowl and letter M or chevron,TRUE
01M214K26N4KH8D795ESPS8V3D,01M20X11N5A2NXXZZPJ1AXFSW6,19,01M214DGSKEJ8ZAHQ4WC2E0G7N,a claw attached to a gold bar,TRUE
01M214K281337HP47XKX8GK5XW,01M20X11N5A2NXXZZPJ1AXFSW6,12,01M214ERNYBYY3EBY90CCRQDQJ,a spaceship,TRUE
01M214KY23X34EPVX6Q8PCT4DC,01M20X12WH32MX7V56M1SN262T,12,01M214C29BTAAYH03KHSYPYBMR,left arrow top,TRUE
01M215B0X43PYKEHQRCZE77M84,01M20X13PPQ56SF2D1TXYZ1GT1,19,01M21549E1T7PGG1H0FCWWP74Z,Upside down triangle as the top,TRUE
01M215CZTW8VBGAQ2Y2XBG286T,01M20X14TW6FQW067YRK6RNDKN,18,01M2156K7QTNRYHY4BTF9XK016,sharp pointy tail,TRUE
01M215DN4SCJDTYGM84CSAY3VT,01M20X15BBYTN3YPSFQGJ5ZXF5,32,01M21567THKMHSR683ZH4K0TNA,white house in the center. Flat base.,TRUE
01M215HBAGAD1Y8QPHZ94KWETP,01M20X16AD7EKSEGH5WBVM39Q0,20,01M2155PH51FH1Y7QSBY0YCPQ8,all triangles and a chimney,TRUE
01M215K3FJ7VKGHAJNHGPR4SH1,01M20X175HY3CRCTEMGHN0JEQ3,26,01M2154P1EJW4QYGH77ZY8V300,cathead left,TRUE
01M215M1BS7KPT8HWFT3KRQKA7,01M215K1RCENCVM87G4759AF5H,34,01M215AVP11B8QPDVCJRC6C334,house,TRUE
01M215Z35RYA3YSD2Z33DE8PW3,01M20X14TTKZWGB70XGMAFRR2H,29,01M215F66CRM1GV0R6SDQ69WCM,"a T at the top, and a forked tail at the bottom",TRUE
01M215GFR0SGZXBN88NGN9YF8D,01M20X14TPRK3E5KMRXWZZW19Q,5,01M214B7NK5TMY7WTYY3DVP911,something pointing to the right,TRUE
01M215GGM086C0Y4W6EC7VWQ4M,01M20X14TPRK3E5KMRXWZZW19Q,45,01M214B7NK5TMY7WTYY3DVP911,boat on a diamond,TRUE
01M20YD5ZQH3Y17908QAPQDB2J,01M20WZK57NAX0A8X7B3WNHQN9,28,01M20Y7KTG16QCRZCK67K4YDTR,"arrow pointing left and right, rectangle at an angle on the bottom.",TRUE
01M214ZFJSYJXANPC39A5PTD1M,01M20X12WDNRHQCMYC0R9VEVHQ,2,01M214DJPXN2G9KF7M584ZNJA7,this has a square on the right and looks more like a vase on the right,TRUE
01M215K2N9XYDP05WRPJCB2F9D,01M20X175HY3CRCTEMGHN0JEQ3,2,01M2154HBQMMKX5AJ9BGZ61E13,Ready for the description when you are :),FALSE
01M215K2N9XYDP05WRPJCB2F9D,01M20X175HY3CRCTEMGHN0JEQ3,2,01M2154P1EJW4QYGH77ZY8V300,space craft triangle rear,TRUE
01M214YWVZCXP9JFFJ30XVGAMK,01M20X148VH9T6HPBHADHZGVW4,20,01M214D5P3NXWG18WF1J3F1VFS,four sharp teeth pointing to the left,TRUE
01M215M0TNTGT5H80TJR01GWB4,01M215K1RCENCVM87G4759AF5H,47,01M21569Y0RK1B1KAXYKBVZA95,wide base you rock thank you,TRUE
01M215Z30RRYC55XVA9P35KSCQ,01M20X14TTKZWGB70XGMAFRR2H,24,01M215FK0ZT4PGXXVV13WRHJPB,"A square like structure from the middle to the right, 4 triangles and 1 rectangle in the middle at the bottom",TRUE
01M20XZDAJ7GE62KTBVYFTXS27,01M20WZK596SFHM9YDB6TD7NK1,7,01M20X6CEXP7W9NTPEWK7QNX8Z,skiny with rectangles and square on bottom,TRUE
01M214YX6CZCXMFJWKXB9KJACW,01M20X148VH9T6HPBHADHZGVW4,22,01M214D5P3NXWG18WF1J3F1VFS,two long thin diamonds sandwiched in middle,TRUE
01M214YX6CZCXMFJWKXB9KJACW,01M20X148VH9T6HPBHADHZGVW4,22,01M214D5P3NXWG18WF1J3F1VFS,triangle on left,TRUE
01M215HBPKCGD9F4V8KVEXJ2Q0,01M20X16AD7EKSEGH5WBVM39Q0,35,01M2153SDRH4EZ5F2YRG65W4Z9,monster giving a wave,TRUE
01M214K21MK481TVYKAK1E1876,01M20X11N5A2NXXZZPJ1AXFSW6,9,01M214DGSKEJ8ZAHQ4WC2E0G7N,a spaceship on its side,TRUE
01M215B0WJG397ZBCT71FF6EA2,01M20X13PPQ56SF2D1TXYZ1GT1,20,01M2155RV91S7EYVKS22CN3J6W,"upside down triangle top, jagged bottom",TRUE
01M215GFZGWX1YCZ3KFR424KPD,01M20X14TPRK3E5KMRXWZZW19Q,14,01M214C4QNBNJ9JQSE7YJ5TDCV,pointy eared character with legs,TRUE
01M215HB0N48ABZS63SQARVN7A,01M20X16AD7EKSEGH5WBVM39Q0,9,01M2153SDRH4EZ5F2YRG65W4Z9,looks like an animal with a long neck and humpback,TRUE
01M214YWVB3K6ZWN4GAYR2VG9P,01M20X148VH9T6HPBHADHZGVW4,45,01M214CEQK5BQH1Z1J11PQVC16,4 sharp teeth,TRUE
01M215AA7Z615KMHH0K95Q2683,01M20X12WE7PPHA7JSTZZ2E6FT,2,01M2154T01JJAXZD005VWMS05B,it looks like a faucet. it has a sharp triangle facing right,TRUE
01M215BKZETEZW9853V5HSXF9Y,01M20X148Y8KBRQFNJTS9AKRW4,16,01M2154JXMHS9BTWF8FWDE7774,Bird head shape with sharp beak on upper left. Large C shape prong on right.,TRUE
01M215HBM1XQPJQJTPR708G77B,01M20X16AD7EKSEGH5WBVM39Q0,32,01M2155PH51FH1Y7QSBY0YCPQ8,animal long neck,TRUE
01M215AAAWGWAS9DS4TM8B10RA,01M20X12WE7PPHA7JSTZZ2E6FT,5,01M2154MN76WHSRHJG8SAKSTFM,looks like a aircraft with a small upside down triangle on top,TRUE
01M215N39YH3A8W2Z86GQYX57A,01M215K2BSVQ6X8DX5GH1YZX6B,1,01M2159JAWAFEZB1KH9W5K5DTC,sorry couldnt see the msg box!,FALSE
01M215N39YH3A8W2Z86GQYX57A,01M215K2BSVQ6X8DX5GH1YZX6B,1,01M2157YJ34JPNQ0ZE6DJJD3G3,it looks like a person on a boat almost with a diamond head and there on the brown land with a triangle on the right,TRUE
01M215N39YH3A8W2Z86GQYX57A,01M215K2BSVQ6X8DX5GH1YZX6B,1,01M2157YJ34JPNQ0ZE6DJJD3G3,youre good!,TRUE
01M20YD5ZK00A96CHJSZ7ZMZ0Y,01M20WZK57NAX0A8X7B3WNHQN9,26,01M20Y7KTG16QCRZCK67K4YDTR,robot with arms in the air,TRUE
01M214K2540GME10F2JHF1H04K,01M20X11N5A2NXXZZPJ1AXFSW6,26,01M214ERNYBYY3EBY90CCRQDQJ,arrow pointing left and crown on side,TRUE
