roundID,text,playerID
01JFGAFG2YA60XA6R3H2VNHETJ,bottom left!!,01JFGA5MVC6GPBAZSHJQHEDZ3W
01JFGAFG2C7EY80EKQ3DNG28G4,triangle cut out,01JFGA5MVC6GPBAZSHJQHEDZ3W
01JFG9M8G58W9YZJFVJY4R9DCG,flat footed triangle head,01JFG9JKCBFHFPAFFP1RJW3H2X
01JFGA4GSHQKS2A0TY2NSQDWV6,"small square pointing left, two arrows pointing down and overlap on shape",01JFGA0NWRWKSJ3RKMWVYF5FSB
01JFGA6DFNNZZBKAA6BCK5FHK3,dragon with hat and tail,01JFGA15AQNS2PES3EQRRP5408
01JFGA6DES1CDV4J3NA3EZ28JZ,Large P with skinny neck,01JFGA15AQNS2PES3EQRRP5408
01JFGA8FDZWJH263QBAP67PCS9,Incomplete triangle upside down with a rod and 4 traingles underneath,01JFGA15QX4KN1PS5F13JKQ9JZ
01JFG9M8FKEX2X5089BPYV0DS9,hi,01JFG9JKCBFHFPAFFP1RJW3H2X
01JFG9M8FKEX2X5089BPYV0DS9,"this is flat all the way on top, has a sharp point on the top right",01JFG9DEE4WBNK3M0D0JDNFZ74
01JFG9M8GEBF48DJKBESDKTYVF,running man triangle hat,01JFG9JKCBFHFPAFFP1RJW3H2X
01JFGA4GS7ADC870ZHPFY6SV27,sorry I clicked too slow,01JFG9ZV5JCSCD633QXFWF0TNM
01JFGA4GS7ADC870ZHPFY6SV27,sorry it was my poor instructions!,01JFGA0NWRWKSJ3RKMWVYF5FSB
01JFGA4GS7ADC870ZHPFY6SV27,it's the triangle shape on left with a smaller triangle below,01JFG9ZV5JCSCD633QXFWF0TNM
01JFGA4GS7ADC870ZHPFY6SV27,and an arrow on the right,01JFG9ZV5JCSCD633QXFWF0TNM
01JFGAXKRR3CS8PA72RNXT21QG,Pliers,01JFGASY33Y3P6D9J4GPN0M6Q0
01JFGA6DG8D58YAJQ5Y2MZVC6Y,dragon with four point wings and hat,01JFGA15AQNS2PES3EQRRP5408
01JFGA8FGFD2G22DW0TBSPNVNJ,Letter Zee with a bed underneath,01JFGA15QX4KN1PS5F13JKQ9JZ
01JFGA6DDTY9AZF8JRMGT3S92M,dragon with tail and hat,01JFGA1PKNX0GFZEKMCQM4H943
01JFGA8FD5YB80FD27TP1GN3KX,"Description, please?",01JFGA15QX4KN1PS5F13JKQ9JZ
01JFGA8FD5YB80FD27TP1GN3KX,it is the largest figure sitting on a half moon with a window cut out from the bottom,01JFG9Y2GE3VEMM3XYBMT1D85D
01JFGA8FE90RBZY2MRC0GFS2DB,An inverted shape with 2 legs on it going up to 2 wide wings and an inverted triangle,01JFGA15QX4KN1PS5F13JKQ9JZ
01JFGAFG6ZSZMADZKPWSPSF8KN,apex top,01JFGA5MVC6GPBAZSHJQHEDZ3W
01JFGAXKX8DNBPYJQ746VYHF1N,We are!,01JFGASY33Y3P6D9J4GPN0M6Q0
01JFGAXKX8DNBPYJQ746VYHF1N,white arrow,01JFGAQBHR0HECY779RTQ2C4C3
01JFGA4GRCGTQF3H8QQ5PAZQ4B,It's the one pointing right with the rectangle shape,01JFG9ZV5JCSCD633QXFWF0TNM
01JFGA4GRCGTQF3H8QQ5PAZQ4B,Rectangle body*,01JFG9ZV5JCSCD633QXFWF0TNM
01JFGA4GSDJBVB2PAG31MYZG5Y,two arrows pointing down with overlap on shape on right small square pointing up on top,01JFGA0NWRWKSJ3RKMWVYF5FSB
01JFGA4GTBSV0VFP6YZ05WVXJ4,"arrow left, arrow right",01JFGA0NWRWKSJ3RKMWVYF5FSB
01JFGAXKXZW2PRVYFRGTVWXZNF,White arrow,01JFGASY33Y3P6D9J4GPN0M6Q0
01JFGAXKRKBMW3ZK6H57AZ440N,horse,01JFGAQBHR0HECY779RTQ2C4C3
01JFG9M8G0XVADYKVTNPSBRZJM,someone running with upside down triangle head,01JFG9DEE4WBNK3M0D0JDNFZ74
01JFGAFG42WKTR5XG689CG84XV,largest black area,01JFGA5MVC6GPBAZSHJQHEDZ3W
01JFGAXKKHBS091TJSTWHYXHW5,Has a white arrow pointing to the left,01JFGASY33Y3P6D9J4GPN0M6Q0
01JFGAXKMF6H3SG2BZ0KKE3GVQ,Square pac man type shape on the far left,01JFGASY33Y3P6D9J4GPN0M6Q0
01JFGAXKMF6H3SG2BZ0KKE3GVQ,U shape on top,01JFGASY33Y3P6D9J4GPN0M6Q0
01JFGB9AWPQ0B6A0PJ804JSB3S,snake or chair? flat rectangle or legs on bottom?,01JFGB2B59CTSJXJMRCQWE3459
01JFGB9AWPQ0B6A0PJ804JSB3S,two legs and a snake head,01JFGA0RP6XQSZFPDJZDZNZHCM
01JFGB9AZ4R3NCH34M6P32KS0J,"chair on top, rectangle flat base",01JFGB2B59CTSJXJMRCQWE3459
01JFG9M8GPWAT8GD9EG0HDVVBJ,"flat top, sharp point top right",01JFG9DEE4WBNK3M0D0JDNFZ74
01JFGAFFYWF62F135KVPY8S1PY,diamond bottom,01JFGA5MVC6GPBAZSHJQHEDZ3W
01JFG9M8FXHFPR252CE9BK9FK4,diamond on top,01JFG9DEE4WBNK3M0D0JDNFZ74
01JFGA4GTAARPK4955H6Y22YVF,"An arrow pointing left, and a merged block on the right",01JFG9ZV5JCSCD633QXFWF0TNM
01JFGA4GTNAZ5V1BKQYYKZAPXQ,"big block shape, two arrows down and two squares on right",01JFGA0NWRWKSJ3RKMWVYF5FSB
01JFGAFFZDG6E8WWQ31G3H0JK7,looks like lots of triangles,01JFGAC3DMMYRBG1A56E5SQ95T
01JFGAXKSB083GF0HWTMZENR0Y,pliers again,01JFGAQBHR0HECY779RTQ2C4C3
01JFG9M8GAD92DH2HYA4AZYP3F,flat footed triangle hat,01JFG9JKCBFHFPAFFP1RJW3H2X
01JFGA4GSTZJ758040DQ66K0D2,"big block, two arrows pointing down, two squares on right",01JFGA0NWRWKSJ3RKMWVYF5FSB
01JFGA4GSYR7V4XJ256G2E7TYY,"arrow left, two squares on right",01JFGA0NWRWKSJ3RKMWVYF5FSB
01JFGAXKPXQPJG9KNVJMN81CP6,Pliers,01JFGASY33Y3P6D9J4GPN0M6Q0
01JFG9M8GKPRHQBV9D7HTQKSWH,"mirror image, except squarish shape out of bottom right",01JFG9DEE4WBNK3M0D0JDNFZ74
01JFGA6DAFBKS936MDVE4HKD0J,dragon with mouth open nd tail,01JFGA1PKNX0GFZEKMCQM4H943
01JFGA6DCHXFC9Z57VJTN6B5EV,"slim body, two arms, no hat but that weird rectangle and two triangles",01JFGA1PKNX0GFZEKMCQM4H943
01JFG9M8GNKYE3CG9Y38GDZJ5G,diamond top,01JFG9JKCBFHFPAFFP1RJW3H2X
01JFGB9AX3T80XXBWG4AGZ5SV9,chair on a square base,01JFGA0RP6XQSZFPDJZDZNZHCM
01JFGAXKVVE67KR2H72XCFF9QN,Pliers,01JFGASY33Y3P6D9J4GPN0M6Q0
01JFGB9ARWMHA63K5SEWE08A85,U shape (two heads) with square bottom left,01JFGB2B59CTSJXJMRCQWE3459
01JFGAXKQX3D8SQAAEN2JQB2NW,White arrow,01JFGASY33Y3P6D9J4GPN0M6Q0
01JFGAXKW0YGP8HBXBQV93ZPH1,white arrow,01JFGAQBHR0HECY779RTQ2C4C3
01JFGA4GT2RZC20H1XDVWE26KB,"Square shape that leads to an arrow pointing down on the left, 3 arrows pointing right.",01JFG9ZV5JCSCD633QXFWF0TNM
01JFGA6DFV282WEYW171285W5M,"mouth open, slim body, two wings",01JFGA1PKNX0GFZEKMCQM4H943
01JFGA8FF4PK165MW35SB7KQWK,A hat with 2 wings and 2 legs on an inverted shape,01JFGA15QX4KN1PS5F13JKQ9JZ
01JFGA6DCT6CWNRF2696PGTVBG,dragon with tail no hat,01JFGA15AQNS2PES3EQRRP5408
01JFGB9AH3XZHBWS6FVJXEFKND,??,01JFGB2B59CTSJXJMRCQWE3459
01JFGB9AH3XZHBWS6FVJXEFKND,upside down with a hat,01JFGA0RP6XQSZFPDJZDZNZHCM
01JFG9M8GJWBKB8YH2K7EJSXJN,"flat top, sharp point top right",01JFG9DEE4WBNK3M0D0JDNFZ74
01JFGA6DEQ9MB9G9MG2R5YPJPT,"Large E, slim bottom",01JFGA15AQNS2PES3EQRRP5408
01JFG9M8FQ1H9Z4BHF65632242,hi,01JFG9JKCBFHFPAFFP1RJW3H2X
01JFG9M8FQ1H9Z4BHF65632242,"has an upside down triangle on the top, on top of a hexagon",01JFG9DEE4WBNK3M0D0JDNFZ74
01JFGA8FC5QG5DYXM9YJKR7DXF,What shape am I matching?,01JFGA15QX4KN1PS5F13JKQ9JZ
01JFGA8FC5QG5DYXM9YJKR7DXF,two shapes together the top one has thin horns out of it,01JFG9Y2GE3VEMM3XYBMT1D85D
01JFGAXKNDECSETSB1KNENP86B,"the one we guessed wrong so many times , looks like road on right or a square block",01JFGAQBHR0HECY779RTQ2C4C3
01JFGA8FBXR8V02QK0VM8B636S,Hello,01JFGA15QX4KN1PS5F13JKQ9JZ
01JFGA8FBXR8V02QK0VM8B636S,what is the shape that i need to match,01JFG9Y2GE3VEMM3XYBMT1D85D
01JFGA8FFGCW6TGTQCJ8B06VP8,A T SHIRT SITTING ON A TABLETOP,01JFG9Y2GE3VEMM3XYBMT1D85D
01JFGAFG5EXT75D97E3R3WTFNH,diamond bottom,01JFGAC3DMMYRBG1A56E5SQ95T
01JFGAFG2J9NG2K5VVBC76TMR4,three spikes bottom,01JFGAC3DMMYRBG1A56E5SQ95T
01JFGAXKY7A6CYYNKQSM3XGZVS,white arrow,01JFGAQBHR0HECY779RTQ2C4C3
01JFG9M8FXHFPR252CDJBF0Z7B,looks like a person running wearing a triangle hat on a rectangle head,01JFG9JKCBFHFPAFFP1RJW3H2X
01JFGA6DE43D91DYYGWKWC1H14,"dragon with mouth open and tail, no ahat",01JFGA1PKNX0GFZEKMCQM4H943
01JFGAFFWHKK344ZPWQHAB1NWX,one triangle bottom,01JFGAC3DMMYRBG1A56E5SQ95T
01JFGAFFXEY5V277EV8DS95075,white rectangle in top section of the shape,01JFGAC3DMMYRBG1A56E5SQ95T
01JFGAXKMYZA12Q16XQQ4CA442,most detailed has white blank sidn to the right towards left,01JFGAQBHR0HECY779RTQ2C4C3
01JFGAXKMYZA12Q16XQQ4CA442,left sorry,01JFGAQBHR0HECY779RTQ2C4C3
01JFG9M8GAD92DH2HY96S4PE5R,diamond on top,01JFG9DEE4WBNK3M0D0JDNFZ74
01JFG9M8HRAQTAAG5C7P694GHF,flat footed triangle hat,01JFG9JKCBFHFPAFFP1RJW3H2X
01JFGA4GSANCZ699KWM5XPRF2G,sorry again. The next shape is a big square block on the left with an arrow pointing right.,01JFG9ZV5JCSCD633QXFWF0TNM
01JFGAFFWYYB22SJKJ86NNJM0V,looks like a few rectangles stuck together with a triangle at each corner at the bottom,01JFGAC3DMMYRBG1A56E5SQ95T
01JFGAFG2RRQK4YTC4KAC74T28,"single point bottom, with diagonal top going top right",01JFGA5MVC6GPBAZSHJQHEDZ3W
01JFGA6DD3CKX838DEC9XM3TR6,"pelican side profile, with hat",01JFGA15AQNS2PES3EQRRP5408
01JFGA6DFSJ3XTEQK0NH0HN84J,"dragon with tail, no letter E",01JFGA1PKNX0GFZEKMCQM4H943
01JFGA8FH61DNX75Q48S1MKS2C,Letter Zee with an inverted shape underneath,01JFGA15QX4KN1PS5F13JKQ9JZ
01JFGB9AYD7T8YDVQS5CGSJQSP,house or snake? flat rectangle or triangle?,01JFGB2B59CTSJXJMRCQWE3459
01JFGB9AYD7T8YDVQS5CGSJQSP,flat base with a snake head,01JFGA0RP6XQSZFPDJZDZNZHCM
01JFGA8FEFSX13QR7HH2N7FERG,An inverted sAn inverted and incomplete triangle with 2 hand and 2 legs on top nod an inverted shape,01JFGA15QX4KN1PS5F13JKQ9JZ
01JFGAFG6FAX13REV3SHKTBNAA,two triangles bottom,01JFGAC3DMMYRBG1A56E5SQ95T
01JFG9M8GXKAFVG4AFMM344GVR,diamond on top,01JFG9DEE4WBNK3M0D0JDNFZ74
01JFGAXKN38SS6Z0EZTS2GYSE9,Cat head with black arrow to the left,01JFGASY33Y3P6D9J4GPN0M6Q0
01JFGAXKSG4RKA9CRBGE2368MM,Horse,01JFGASY33Y3P6D9J4GPN0M6Q0
01JFGAXKZ7236CZYJ0RXSMXZ93,Horse,01JFGASY33Y3P6D9J4GPN0M6Q0
01JFGA4GS4129R7HGT7ZJMKYY5,Arrow points left,01JFG9ZV5JCSCD633QXFWF0TNM
01JFGA4GS4129R7HGT7ZJMKYY5,and then there's another arrow pointing right,01JFG9ZV5JCSCD633QXFWF0TNM
01JFGA6DAGXXQFVNGD2YT5WCBA,"one of the ones with the weird hat, but the wide one",01JFGA1PKNX0GFZEKMCQM4H943
01JFGAFG52XX8W5BSYYD3X59Y8,least symetrical,01JFGAC3DMMYRBG1A56E5SQ95T
01JFGA4GSRJ6V8K57JMY6TA9GA,"four small arrows in different directions, two squares on right",01JFGA0NWRWKSJ3RKMWVYF5FSB
01JFGB9AFXJ9A2Y5AS2KY0N5NP,square base with a snake head,01JFGA0RP6XQSZFPDJZDZNZHCM
01JFGB9AFXJ9A2Y5AS2KY0N5NP,??,01JFGB2B59CTSJXJMRCQWE3459
01JFGB9AKVRR28P1H2NDG728E6,"snake up  top, with legs on bottom",01JFGB2B59CTSJXJMRCQWE3459
01JFGA6DD09HHP0YZF4TZVGSYV,"facing left, slim body, mouth open",01JFGA1PKNX0GFZEKMCQM4H943
01JFGA8FDQ6ZTE1ZX43V19JK8B,"Description, please?",01JFGA15QX4KN1PS5F13JKQ9JZ
01JFGA8FDQ6ZTE1ZX43V19JK8B,two hats sitting on each other with very thin horns coming out of it,01JFG9Y2GE3VEMM3XYBMT1D85D
01JFGAFFYAVQDYRHM24T19DXW9,diamond at the bottom,01JFGA5MVC6GPBAZSHJQHEDZ3W
01JFG9M8FRQY0Q8E4EHR2RJN6B,diamond on top,01JFG9DEE4WBNK3M0D0JDNFZ74
01JFG9M8GEBF48DJKBDZ2TQ5EV,mirror image,01JFG9DEE4WBNK3M0D0JDNFZ74
01JFGAXKYDNFJK8P7M5AR2DX0J,Black arrow,01JFGASY33Y3P6D9J4GPN0M6Q0
01JFG9M8FPHPTCFT77R286G9TZ,hi,01JFG9JKCBFHFPAFFP1RJW3H2X
01JFG9M8FPHPTCFT77R286G9TZ,"this is a mirror image, has 4 points down the sides",01JFG9DEE4WBNK3M0D0JDNFZ74
01JFGA6DDZ1N1FN89WTYK67VE4,"dragon with four pointy wings, wearing hat",01JFGA15AQNS2PES3EQRRP5408
01JFGAXKYMXS49RAFHTV8KM97P,black arrow,01JFGAQBHR0HECY779RTQ2C4C3
01JFGA6DC8VYY6HHTSM7X2Y5BW,dragon with hat and tail,01JFGA15AQNS2PES3EQRRP5408
01JFGA8FC1ERQDGZA4NT99XJ5K,Hello,01JFGA15QX4KN1PS5F13JKQ9JZ
01JFGA8FC1ERQDGZA4NT99XJ5K,What shape am I matching?,01JFGA15QX4KN1PS5F13JKQ9JZ
01JFGA8FC1ERQDGZA4NT99XJ5K,the shape has 4 triangles at the bottom and it is the widest across from all the other shapes,01JFG9Y2GE3VEMM3XYBMT1D85D
01JFGAFG158QSZ9PZTFGV9HN2C,largest volume of black,01JFGA5MVC6GPBAZSHJQHEDZ3W
01JFGAXKVN0VMF2GS1PQJDF48C,black arrow,01JFGAQBHR0HECY779RTQ2C4C3
01JFG9M8HRAQTAAG5C8FFYPPAK,"flat top, sharp point top right",01JFG9DEE4WBNK3M0D0JDNFZ74
01JFGA4GRSWB5AZRM5NYC4P18H,"Square on top left with 3 arrows pointing down, and 2 merged squares on the right.",01JFG9ZV5JCSCD633QXFWF0TNM
01JFGA4GTK07MY8NVVJP9XKPZJ,Big block shape with arrow in,01JFG9ZV5JCSCD633QXFWF0TNM
01JFG9M8FXHFPR252CCD4H854S,"almost a mirror image, except one extra square-ish shape sticking out the bottom right",01JFG9DEE4WBNK3M0D0JDNFZ74
01JFG9M8FXHFPR252CCD4H854S,upside down triangle on top too,01JFG9DEE4WBNK3M0D0JDNFZ74
01JFG9M8GCZRB96X2VV4R2NJY0,upside down triangle on whale,01JFG9DEE4WBNK3M0D0JDNFZ74
01JFGA8FJFJ00G49AXYA9FBG1M,A HAT SITTING ON A TABLE TOP,01JFG9Y2GE3VEMM3XYBMT1D85D
01JFG9M8G89H4HHT0NQ64Z1KHK,"almost mirror image, except square-ish shape sticking out of bottom right",01JFG9DEE4WBNK3M0D0JDNFZ74
01JFGAFG6AK19BAHA1FHJ949QQ,crown,01JFGAC3DMMYRBG1A56E5SQ95T
01JFGAXKP9V3JAFQ3N2N6MED1W,Black arrow,01JFGASY33Y3P6D9J4GPN0M6Q0
01JFGA4GSP7SQ0KZ8AG2NRS6JV,"three arrows ppointing down, overlap on shape",01JFGA0NWRWKSJ3RKMWVYF5FSB
01JFGAFG48EMKPGMS70P7MN93W,diamond bottom,01JFGAC3DMMYRBG1A56E5SQ95T
01JFGAXKRE97FFVTCZMPWJK4T5,Black arrow again,01JFGASY33Y3P6D9J4GPN0M6Q0
01JFG9M8G9TDXS85C1PXGY93B8,diamond top,01JFG9JKCBFHFPAFFP1RJW3H2X
01JFG9M8GGWYD27A386DB8CXK0,diamond on top,01JFG9DEE4WBNK3M0D0JDNFZ74
01JFGA4GSETX3NJAET473GBA58,"small square top left, arrow pointing down and big square then small square on right",01JFGA0NWRWKSJ3RKMWVYF5FSB
01JFGA4GSGK79ME7GQGRQ0N2SQ,"arrow inside shape, small square on right",01JFGA0NWRWKSJ3RKMWVYF5FSB
01JFGA4GSGK79ME7GQGRQ0N2SQ,left,01JFGA0NWRWKSJ3RKMWVYF5FSB
01JFGA4GSGK79ME7GQGRQ0N2SQ,just to makee sure small sqaure on left,01JFG9ZV5JCSCD633QXFWF0TNM
01JFGA4GSGK79ME7GQGRQ0N2SQ,yes,01JFGA0NWRWKSJ3RKMWVYF5FSB
01JFGB9AN76C24ZNZCV7G7YV6G,flat square base with a chair like on it,01JFGA0RP6XQSZFPDJZDZNZHCM
01JFGB9AN76C24ZNZCV7G7YV6G,square bottom left?,01JFGB2B59CTSJXJMRCQWE3459
01JFGAXKK0PM39HHRNK4V6W9JP,Scorpion looking one,01JFGASY33Y3P6D9J4GPN0M6Q0
01JFGAXKSRZ29T171VC41E8BM1,white ARROW,01JFGAQBHR0HECY779RTQ2C4C3
01JFGB9ATG23W9W9930QWDPRGQ,chair or snake? flat rectangle or triangle base?,01JFGB2B59CTSJXJMRCQWE3459
01JFGB9ATG23W9W9930QWDPRGQ,chair on to with a flat base,01JFGA0RP6XQSZFPDJZDZNZHCM
01JFGAXKWJ0WR0098YKCZWDAJR,Black arrow,01JFGASY33Y3P6D9J4GPN0M6Q0
01JFGB9AHCQS1NA681ATJ8DWYE,two heads with rectangular base,01JFGA0RP6XQSZFPDJZDZNZHCM
01JFG9M8FWX6T857GV22NTBDF9,flat footed person with triangle hat,01JFG9JKCBFHFPAFFP1RJW3H2X
01JFGA4GTHVM5WF5YJNQ2VQ68A,Arrow left and 2 squares right,01JFG9ZV5JCSCD633QXFWF0TNM
01JFGAFG1XTF1XF560K727AEKX,lots of triangles at the bottom,01JFGA5MVC6GPBAZSHJQHEDZ3W
01JFGA4GSN4J6A2WX6RX516MT8,"Four arrows in different directions on the left, 3 arrows all pointing right.",01JFG9ZV5JCSCD633QXFWF0TNM
01JFGA4GSN4J6A2WX6RX516MT8,sorry 3 arrows on the left,01JFG9ZV5JCSCD633QXFWF0TNM
01JFGA4GT40DF6SK1PGPRTTDN2,we are doing great!,01JFGA0NWRWKSJ3RKMWVYF5FSB
01JFGA4GT40DF6SK1PGPRTTDN2,"Square top left, with arrow inside and an arrow pointing right",01JFG9ZV5JCSCD633QXFWF0TNM
01JFGA4GT40DF6SK1PGPRTTDN2,We are speedrunning this!,01JFG9ZV5JCSCD633QXFWF0TNM
01JFGB9AK5BK114P57Z4PSWZKS,snake or house on top?,01JFGB2B59CTSJXJMRCQWE3459
01JFGB9AK5BK114P57Z4PSWZKS,rectangle flat base or no?,01JFGB2B59CTSJXJMRCQWE3459
01JFGB9AK5BK114P57Z4PSWZKS,snake head with a triangle base,01JFGA0RP6XQSZFPDJZDZNZHCM
01JFGAXKZHNS01C35W0RYZXPKH,White arrow,01JFGASY33Y3P6D9J4GPN0M6Q0
01JFGB9B0RMKYN4TZ5CQDNWXXG,U shape two heads or house?,01JFGB2B59CTSJXJMRCQWE3459
01JFGB9B0RMKYN4TZ5CQDNWXXG,rectangular base with a house like,01JFGA0RP6XQSZFPDJZDZNZHCM
01JFG9M8G9TDXS85C1QVFHSGPT,"almost mirror image, except squarish shape sticking out of bottom right",01JFG9DEE4WBNK3M0D0JDNFZ74
01JFG9M8GMXDZ38DDTWAQN5ERQ,upside down triangle on top squarish shape bottom right,01JFG9JKCBFHFPAFFP1RJW3H2X
01JFGAXKVBY6VD93CND7YF4P92,White arrow,01JFGASY33Y3P6D9J4GPN0M6Q0
01JFGB9AREKKMPJK03M6A49JDJ,"the top part looks like a house, and it had legs",01JFGB2B59CTSJXJMRCQWE3459
01JFGA4GS3QTACEE6G0EA9N9T5,On the left is a rectangle shape on top that goes down to a point,01JFG9ZV5JCSCD633QXFWF0TNM
01JFGA4GS3QTACEE6G0EA9N9T5,and the right is 3 arrows,01JFG9ZV5JCSCD633QXFWF0TNM
01JFGAFG58AMA448S2FDFQJN4J,largest black volume,01JFGA5MVC6GPBAZSHJQHEDZ3W
01JFGAXKWYBC5T4HW1MWQP1HQH,Pliers,01JFGASY33Y3P6D9J4GPN0M6Q0
01JFGAXKWYBC5T4HW1MWQP1HQH,we doing good now :D,01JFGAQBHR0HECY779RTQ2C4C3
01JFG9M8G110580C126B2KHNN7,whale with triangle on top,01JFG9JKCBFHFPAFFP1RJW3H2X
01JFGAFFZMWKRVZ8VRB3WSSJ3H,single point at the bottom,01JFGA5MVC6GPBAZSHJQHEDZ3W
01JFGAFG1FGJZ65KSMMQRAVTM1,rectangle cut out near bottom half of shape,01JFGA5MVC6GPBAZSHJQHEDZ3W
01JFGA4GTDACTDQTRYBMPTNQEQ,Aye the dog shape came back.,01JFG9ZV5JCSCD633QXFWF0TNM
01JFGA4GTDACTDQTRYBMPTNQEQ,"three arrows right, another two pointing down! i know hahaha",01JFGA0NWRWKSJ3RKMWVYF5FSB
01JFGAFG3KHC5QCT73W86QFJRE,diamond bottom,01JFGAC3DMMYRBG1A56E5SQ95T
01JFGAXKVG1CARQR2HZTWVDJS6,pliers,01JFGAQBHR0HECY779RTQ2C4C3
01JFGAXKKZYMRVDFPHM53Z55Z4,Ready?,01JFGASY33Y3P6D9J4GPN0M6Q0
01JFGAXKKZYMRVDFPHM53Z55Z4,looks like cat face from right side with 2 ears on right,01JFGAQBHR0HECY779RTQ2C4C3
01JFG9M8HSRJBCW5VBJ75ZX4KX,diamond top,01JFG9DEE4WBNK3M0D0JDNFZ74
01JFGA6DGDJ07TN4NRDP0KWTJR,"dragon with hat, two wings, and thick bottom",01JFGA15AQNS2PES3EQRRP5408
01JFGAFFY1YBF373Z4ZFKAB0QA,diamond at top and tapers at the bottom,01JFGA5MVC6GPBAZSHJQHEDZ3W
01JFGAFG644P699Q37ABAFGBH1,cutout triangl;e top,01JFGA5MVC6GPBAZSHJQHEDZ3W
01JFGB9AEQCFXVPWARMN65Z48F,A flat base with two heads,01JFGA0RP6XQSZFPDJZDZNZHCM
01JFGB9B062FS4JM9GRC2AYC5K,flat base with a house on to,01JFGA0RP6XQSZFPDJZDZNZHCM
01JFGA4GS986NMMPM3KD047478,Arrow pointing left and an arrow pointing right.,01JFG9ZV5JCSCD633QXFWF0TNM
01JFGA4GT7BPHMT7N1H3SNQ4H2,"Big block on the left with an arrow pointing down, merged with ab lock on the right with another arrow pointing down",01JFG9ZV5JCSCD633QXFWF0TNM
01JFGA4GT7BPHMT7N1H3SNQ4H2,*a block on the right,01JFG9ZV5JCSCD633QXFWF0TNM
01JFGA6DCBE8P4WD6BW6148K16,pointy dragon with hat,01JFGA15AQNS2PES3EQRRP5408
01JFGAFG22NG9GD6WAMQHP71XK,diamond top,01JFGAC3DMMYRBG1A56E5SQ95T
01JFGA6DAKY4P2VZ54552KNV2T,very complex figure with many points on its sides,01JFGA15AQNS2PES3EQRRP5408
01JFGAFG5ZTWTW3WGABBAXR2EE,cut out at top,01JFGAC3DMMYRBG1A56E5SQ95T
01JFGA4GS2EGJQVFMRHR7E12P0,"three arrows pointing right, square top left",01JFGA0NWRWKSJ3RKMWVYF5FSB
01JFGAXKTZ1TRF0S2ARWRG7H50,White arrow,01JFGASY33Y3P6D9J4GPN0M6Q0
01JFGB9AD5KNBJWNXWA0RCGSW7,3,01JFGA0RP6XQSZFPDJZDZNZHCM
01JFGB9AD5KNBJWNXWA0RCGSW7,They're not in the same location,01JFGB2B59CTSJXJMRCQWE3459
01JFGB9AD5KNBJWNXWA0RCGSW7,describe the item,01JFGB2B59CTSJXJMRCQWE3459
01JFGB9AD5KNBJWNXWA0RCGSW7,LOOKS LIKE A HAT,01JFGA0RP6XQSZFPDJZDZNZHCM
01JFG9M8G4M5D37EQABH1BDRJ3,diamond on top,01JFG9DEE4WBNK3M0D0JDNFZ74
01JFGA4GSXDGZFGP9H0DQKDDMC,It's the one with a triangle shape on the left and two squares merged together on the right,01JFG9ZV5JCSCD633QXFWF0TNM
01JFGA6DCY43M0A2VFK0DVM2H3,dragon no tail and yes top hat,01JFGA1PKNX0GFZEKMCQM4H943
01JFGA6DCY43M0A2VFK0DVM2H3,wide chin,01JFGA1PKNX0GFZEKMCQM4H943
01JFGAXKR9HY0JTP19G1K3WS9B,black arrow,01JFGAQBHR0HECY779RTQ2C4C3
01JFG9M8GD2P0KXHPNF6AF711Q,flat footed straight top sharp top right,01JFG9JKCBFHFPAFFP1RJW3H2X
01JFG9M8GVH7K7HGNMM69NKEY3,diamond top,01JFG9JKCBFHFPAFFP1RJW3H2X
01JFGA4GSDJBVB2PAG3VKF3AMA,"Rectangle on left that goes down to a point, and squares on the right.",01JFG9ZV5JCSCD633QXFWF0TNM
01JFGA6DCD3RWWV8M71QDMGY71,"letter E on top, no tail",01JFGA1PKNX0GFZEKMCQM4H943
01JFGB9AFGSFCBXHA7G0G87BFB,"the bottom is a square, the very top is a house.",01JFGB2B59CTSJXJMRCQWE3459
01JFGA6DDXYSRTVMD3KM9VA4M2,"dragon laying down, thick bulky bottom",01JFGA15AQNS2PES3EQRRP5408
01JFGA8FE3FSWA0V179JJHS7FN,Looking like a sort of aircraft with a semi circle,01JFGA15QX4KN1PS5F13JKQ9JZ
01JFGB9B3S4EMVFAB84JVR3MT7,"U shape (two heads), bottom left square",01JFGB2B59CTSJXJMRCQWE3459
01JFGAXKW54T3N26JK74QR8H42,horse,01JFGAQBHR0HECY779RTQ2C4C3
01JFG9M8FZ68RTCA40TK2J60WS,flat footed triangle head,01JFG9JKCBFHFPAFFP1RJW3H2X
01JFGA4GRJY4B94NWZJHB0FXEJ,It's the one with an arrow pointing left and a big square shape on the right,01JFG9ZV5JCSCD633QXFWF0TNM
01JFGAFFYMN3PAR0AD6EHCF76D,triangle cut out in middle,01JFGAC3DMMYRBG1A56E5SQ95T
01JFGB9AHZ78TJ9S23G7ZSQ7A4,"house on top, legs bottom",01JFGB2B59CTSJXJMRCQWE3459
01JFGAFFW7QYST56Z1J9T1Z5PF,white blank rectangle in the middle of the shape,01JFGAC3DMMYRBG1A56E5SQ95T
01JFGAFG1BM8N16G4N0BK8H23Q,white cut out,01JFGAC3DMMYRBG1A56E5SQ95T
01JFGAXKN8ZV3SG6REGQ4KW337,"White square on the bottom, looks a bit like a horse",01JFGASY33Y3P6D9J4GPN0M6Q0
