roundID,text,playerID,director_msg,chit_chat
01JH1WNB5CQMNXHHCQ4Y9AY899,has a crown at the end,01JH1W9R4RQVGYZCTNV1WEHEVB,TRUE,FALSE
01JH1WYDZFBGT94SCNXRZFPGKE,has a H on the right and a larger part on its left,01JH1WP8T8D8942KJP7939E0QY,TRUE,FALSE
01JH1TYFMZ9YCED8Y7EDP8VD0Z,thick bottom?,01JH1TP13P9NGTFRTZAQXW7JAK,FALSE,FALSE
01JH1WNB4E9X96MK0YQRGKWHFN,has a hook at the end,01JH1W9R4RQVGYZCTNV1WEHEVB,TRUE,FALSE
01JH1WNB2WGAXN3FF51X8R036X,has a hook at the end,01JH1W9R4RQVGYZCTNV1WEHEVB,TRUE,FALSE
01JH1WNAZ5YQH975TNNRWXX7JB,has a hook at the end,01JH1W9R4RQVGYZCTNV1WEHEVB,TRUE,FALSE
01JH1X434S1ZCTG4FZBGEH9KK5,ready,01JH1WQ89WAW76SBJ8QEW6ARRB,FALSE,FALSE
01JH1WNB4TWY93PWRG81YVQZAV,has a triangle at the end,01JH1W9R4RQVGYZCTNV1WEHEVB,TRUE,FALSE
01JH1X435M3KYQJE9JEJZ9RZBQ,ready,01JH1WQ89WAW76SBJ8QEW6ARRB,FALSE,FALSE
01JH1WNAXD36MPHHFQN3FY99B2,has a triangle at the end looks like a cup,01JH1W9R4RQVGYZCTNV1WEHEVB,TRUE,FALSE
01JH1TYFN3A22RPNMKJGR3S5AS,please describe,01JH1TP13P9NGTFRTZAQXW7JAK,FALSE,FALSE
01JH1WNAY5H8A4C57GDV4BCJRJ,has a triangle at the start and cross at the end,01JH1W9R4RQVGYZCTNV1WEHEVB,TRUE,FALSE
01JH1WNAX7KDKZH9R0K0JTWQR0,has a triangle on the right of it,01JH1WAEZM854CNSRP24H6G2ZB,TRUE,FALSE
01JH1WNB4KEAHKD1G20XSWWPQ6,has a white triangle,01JH1WAEZM854CNSRP24H6G2ZB,TRUE,FALSE
01JH1VNHDDJ50DVE6HZCY5DQDP,has lots of thorns,01JH1VF69VKRXECWJFN6MMJE31,TRUE,FALSE
01JH1WYDZJHPBNRTV5BYCHXEQZ,"Has the upper half of a H on the right, but it's the one without the diamond on the left.",01JH1W844PEPXGPH133G5BRWG4,TRUE,FALSE
01JH1X4311RFD2W1YFWYPS5VNS,has three shaps only,01JH1WKJ5B3Y9N2DMYFJ8PHE5B,TRUE,FALSE
01JH1WNB00M1ZMBWE8GDZDVAX3,has triangles,01JH1WAEZM854CNSRP24H6G2ZB,TRUE,FALSE
01JH1S9WNDPVF2BYEGFS70DM4M,hat horse,01JH1RZ5T3TMN6YYJAWNQBQKDZ,TRUE,FALSE
01JH1S9WNTJTW7HZ85JYY7T8PK,hat legs,01JH1RZ5T3TMN6YYJAWNQBQKDZ,TRUE,FALSE
01JH1TYFMZ9YCED8Y7EDP8VD0Z,hat no arms looks like a batman villain,01JH1TR8ECRZPYVP7GM68GA1TB,TRUE,FALSE
01JH1TYFN4CCGRYDYKYNZD5A8M,??,01JH1TR8ECRZPYVP7GM68GA1TB,FALSE,FALSE
01JH1S9WNVANKN72SZJD17CJCG,hat on arrow,01JH1RZ5T3TMN6YYJAWNQBQKDZ,TRUE,FALSE
01JH1S9WN2HGNCSYZCZSRKZJNG,hat on legs,01JH1RZ5T3TMN6YYJAWNQBQKDZ,TRUE,FALSE
01JH1TYFNQPMHEH03VHFS18XA8,??,01JH1TR8ECRZPYVP7GM68GA1TB,FALSE,FALSE
01JH1S9WN9Z6454917YYTKKYET,hat on opposite horse,01JH1RZ5T3TMN6YYJAWNQBQKDZ,TRUE,FALSE
01JH1S9WKZZ4T47EN1KH6XM0A2,hat on pointy chin man,01JH1RZ5T3TMN6YYJAWNQBQKDZ,TRUE,FALSE
01JH1S9WM75BYYYDDY8SD4XFCY,hat on sideways slanty face,01JH1RZ5T3TMN6YYJAWNQBQKDZ,TRUE,FALSE
01JH1TYFMQQMDN0VXWX8SMJ4NH,hat on top stick below,01JH1TR8ECRZPYVP7GM68GA1TB,TRUE,FALSE
01JH1TYFMB3BYCH50NHSY2HHCM,hat with ears thick bottom,01JH1TR8ECRZPYVP7GM68GA1TB,TRUE,FALSE
01JH1S9WMBMV81YF918RAG5DSV,head but now on different piece,01JH1RYS7YE3EGV2KWJZVF22GA,TRUE,FALSE
01JH1S9WM9YWGT3A2YDYPXKTKA,head on a opposite side horse,01JH1RYS7YE3EGV2KWJZVF22GA,TRUE,FALSE
01JH1S9WNP3AXK4AXXTVV84H7Z,head on arrow,01JH1RZ5T3TMN6YYJAWNQBQKDZ,TRUE,FALSE
01JH1S9WN6EZYECZ1KR59MPT8K,head on arrow right,01JH1RYS7YE3EGV2KWJZVF22GA,TRUE,FALSE
01JH1S9WMFSV54FWXJ66PRXVNJ,head on body sidyways,01JH1RYS7YE3EGV2KWJZVF22GA,TRUE,FALSE
01JH1S9WN7W9N7DECW4AA7T3W5,head on horse,01JH1RZ5T3TMN6YYJAWNQBQKDZ,TRUE,FALSE
01JH1X43435TW86HZP9JEG2J0F,down?,01JH1WKJ5B3Y9N2DMYFJ8PHE5B,FALSE,FALSE
01JH1TYFKJ6KV85NC3H41MX0Y1,hi,01JH1TR8ECRZPYVP7GM68GA1TB,FALSE,FALSE
01JH1TYFKJ6KV85NC3H41MX0Y1,what am i choosing/matching?,01JH1TR8ECRZPYVP7GM68GA1TB,FALSE,FALSE
01JH1S9WNRT22D64WJZ3Z7ZAZ9,head on horse,01JH1RZ5T3TMN6YYJAWNQBQKDZ,TRUE,FALSE
01JH1S9WNSN0SQR04EX61EFEXJ,head on legs,01JH1RZ5T3TMN6YYJAWNQBQKDZ,TRUE,FALSE
01JH1S9WMZM30QJ7Y03N3Q7DNZ,head on legs,01JH1RYS7YE3EGV2KWJZVF22GA,TRUE,FALSE
01JH1S9WNQA26DACQ7BY5EDVAY,head on slant body,01JH1RYS7YE3EGV2KWJZVF22GA,TRUE,FALSE
01JH1VNHGNKZSVC4HG4SPV6W2Z,is it the one with the squished diamond on top?,01JH1VEPKR55R7V6827PAH8PT2,FALSE,FALSE
01JH1S9WMW9X682TNX7X2551MZ,head on slanty body,01JH1RYS7YE3EGV2KWJZVF22GA,TRUE,FALSE
01JH1S9WKYSQ4NB1RSPXR7P4DF,head on two legs,01JH1RYS7YE3EGV2KWJZVF22GA,TRUE,FALSE
01JH1S9WKZZ4T47EN1N6YNE2RJ,head with ears on slanty head,01JH1RZ5T3TMN6YYJAWNQBQKDZ,TRUE,FALSE
01JH1X432RZ2WPFSG6VKHRAFS2,head with four sharp points and a plat bottom,01JH1WKJ5B3Y9N2DMYFJ8PHE5B,TRUE,FALSE
01JH1X43834M6MT5CNRM89ABAB,go,01JH1WQ89WAW76SBJ8QEW6ARRB,FALSE,FALSE
01JH1VNHD1RX58DF35V49JXNPG,hello,01JH1VF69VKRXECWJFN6MMJE31,TRUE,TRUE
01JH1X43834M6MT5CNRM89ABAB,white eyes?,01JH1WQ89WAW76SBJ8QEW6ARRB,FALSE,FALSE
01JH1S9WMABGRP8X3GYQB06594,hexagon with attachment,01JH1RYS7YE3EGV2KWJZVF22GA,TRUE,FALSE
01JH1TYFKG3HXT71WBSCZEB0Z8,hi,01JH1TR8ECRZPYVP7GM68GA1TB,TRUE,TRUE
01JH1WYDY1KH6HT0AJ0JMKY6D9,"hi, the object is shaped kind of like an animal facing left. It is spiky",01JH1WP8T8D8942KJP7939E0QY,TRUE,FALSE
01JH1S9WKYSQ4NB1RSNXZZH6KS,hollow rectangle in middle,01JH1RZ5T3TMN6YYJAWNQBQKDZ,TRUE,FALSE
01JH1S9WMZM30QJ7Y02WBSHRZ9,hollow rectanlge,01JH1RYS7YE3EGV2KWJZVF22GA,TRUE,FALSE
01JH1VNHH6JKFXBWHHNJENHY4B,holy totem,01JH1VF69VKRXECWJFN6MMJE31,TRUE,FALSE
01JH1WNB2YBX7PB3HG1YT2RKMQ,hook,01JH1WAEZM854CNSRP24H6G2ZB,TRUE,FALSE
01JH1WNB281D2V9ATPFBG25F37,hook at the end,01JH1W9R4RQVGYZCTNV1WEHEVB,TRUE,FALSE
01JH1WNB4W230W01AM663B2KCM,hook at the end,01JH1W9R4RQVGYZCTNV1WEHEVB,TRUE,FALSE
01JH1S9WN9Z6454917ZTP71BJC,horse,01JH1RYS7YE3EGV2KWJZVF22GA,TRUE,FALSE
01JH1X437N9V73NXM20854DEK0,human head with big arrow down,01JH1WQ89WAW76SBJ8QEW6ARRB,TRUE,FALSE
01JH1X433CD24TJ71PHYD96HV2,human head with big arrow down,01JH1WQ89WAW76SBJ8QEW6ARRB,TRUE,FALSE
01JH1X4346RGGFBTMRY0V39Z2P,human head with big arrow facing down,01JH1WQ89WAW76SBJ8QEW6ARRB,TRUE,FALSE
01JH1X43946EVDZEF5PP14SDTY,human head with big arrow up,01JH1WQ89WAW76SBJ8QEW6ARRB,TRUE,FALSE
01JH1X42YM8MESXQ9382JRZ2C3,Human head with horns looking object,01JH1WQ89WAW76SBJ8QEW6ARRB,TRUE,FALSE
01JH1X432DZF0NZDEKHZMXB9WV,human head with two small arrows facing down,01JH1WQ89WAW76SBJ8QEW6ARRB,TRUE,FALSE
01JH1X43834M6MT5CNRM89ABAB,human head with two triangles facing down,01JH1WKJ5B3Y9N2DMYFJ8PHE5B,TRUE,FALSE
01JH1X432HQ3ZRM94G0ZQFX675,human head with two triangles facing down,01JH1WKJ5B3Y9N2DMYFJ8PHE5B,TRUE,FALSE
01JH1X434F5XSSDEBVD76XW0DA,human head with two triangles facing down,01JH1WKJ5B3Y9N2DMYFJ8PHE5B,TRUE,FALSE
01JH1VNHEAT0SDVK85RZD4XRWW,I think you said it was the one with the long nose and two hats,01JH1VEPKR55R7V6827PAH8PT2,TRUE,FALSE
01JH1VR7W585DW4Y4G6GXTSGRV,is anyone there,01JH1VHYRJEJGVYXHNTJ4HRKZ2,TRUE,TRUE
01JH1VNHDYKWQ8X000X1D9JQY3,it doesnt look like ithas a pretty shape,01JH1VF69VKRXECWJFN6MMJE31,TRUE,FALSE
01JH1WYE2N539V7ZCRTSW2S7A4,"It has 1 large diamond on the left, with a smaller diamond on the right. Also kind of resembles a windmill.",01JH1W844PEPXGPH133G5BRWG4,TRUE,FALSE
01JH1VNHEX9A2MBQRSVWGT1P0Y,It has a squished diamond shape on the top,01JH1VEPKR55R7V6827PAH8PT2,TRUE,FALSE
01JH1WNAXBF10JDS49KD15DDVQ,it has a star and a triangle,01JH1WAEZM854CNSRP24H6G2ZB,TRUE,FALSE
01JH1WNB4AKJFFNY63WFKW5T9Y,it has a star and hook,01JH1WAEZM854CNSRP24H6G2ZB,TRUE,FALSE
01JH1WNAXJ44EE9CBSCHTS0FM4,it has a triangle,01JH1WAEZM854CNSRP24H6G2ZB,TRUE,FALSE
01JH1WNAYCPYKNYGBSZ3Y1ZP0B,it has a triangle and a hook,01JH1WAEZM854CNSRP24H6G2ZB,TRUE,FALSE
01JH1VNHDN76G52FK1SENWVNSW,it has an upside down triangle in white,01JH1VEPKR55R7V6827PAH8PT2,TRUE,FALSE
01JH1VR7W585DW4Y4G6GXTSGRV,it has like a hook at the bottom,01JH1VHYRJEJGVYXHNTJ4HRKZ2,TRUE,FALSE
01JH1X4352HTB150BW6F96ED86,it has no triangles,01JH1WKJ5B3Y9N2DMYFJ8PHE5B,TRUE,FALSE
01JH1WYE2AZ7H03Y17C639T6PD,it has two pointy bits and a diamond on the right,01JH1WP8T8D8942KJP7939E0QY,TRUE,FALSE
01JH1WNAY2BWP634XMGHKQKSBB,it has two triangles,01JH1WAEZM854CNSRP24H6G2ZB,TRUE,FALSE
01JH1WNAXWYC6K9TBZMX1QGV73,it lookes like a rectangle with a crown,01JH1WAEZM854CNSRP24H6G2ZB,TRUE,FALSE
01JH1VNHDK5RJRYDCBM51B45GJ,it looks like a backward flipped letter P. it is the one that looks like it's standing on on eleg. the one that is the biggest. the 3rd one,01JH1VF69VKRXECWJFN6MMJE31,TRUE,FALSE
01JH1VNHG68P3X2K85G3E83N74,It looks like a bat,01JH1VEPKR55R7V6827PAH8PT2,TRUE,FALSE
01JH1VNHDWG98N0F2AP0WRZ0JM,It looks like a bird with it's wings pointing upward. The white space at the top makes a W shape,01JH1VEPKR55R7V6827PAH8PT2,TRUE,FALSE
01JH1VR7V5K9M89N2W7TX9VMJJ,hello,01JH1VHYRJEJGVYXHNTJ4HRKZ2,NA,FALSE
01JH1X434AGX7HH2R29T7P3P8T,ready,01JH1WQ89WAW76SBJ8QEW6ARRB,FALSE,FALSE
01JH1VNHGBQCDMZS0VGRDY8NVR,It looks like a messed up tree. Long black rectangle in the middle and a bunch of long skinny triangles coming off it,01JH1VEPKR55R7V6827PAH8PT2,TRUE,FALSE
01JH1X437XDS1Y07ESNCBMZNGS,it looks like a minion with no shapes inside,01JH1WKJ5B3Y9N2DMYFJ8PHE5B,TRUE,FALSE
01JH1VNHGRNFKJAHQGCK6T01SD,It looks like a person sitting down,01JH1VEPKR55R7V6827PAH8PT2,TRUE,FALSE
01JH1VNHDB2ABDQQ7CQBE2WQSD,It looks like a pineapple with a square in the leaves,01JH1VEPKR55R7V6827PAH8PT2,TRUE,FALSE
01JH1VNHF12X0P5BJ1CZHPKN9C,It's asymmetric,01JH1VEPKR55R7V6827PAH8PT2,TRUE,FALSE
01JH1VNHGNKZSVC4HG4SPV6W2Z,it's the one with arrow pointing down. the one where it looks like it has a hat on top. like peacock face top,01JH1VF69VKRXECWJFN6MMJE31,TRUE,FALSE
01JH1S9WKYSQ4NB1RSNXZZH6KS,more info please,01JH1RYS7YE3EGV2KWJZVF22GA,FALSE,FALSE
01JH1VNHDN76G52FK1SENWVNSW,It's the one with the most black of all the shapes.,01JH1VEPKR55R7V6827PAH8PT2,TRUE,FALSE
01JH1WYDYCE2H6D6EQGCRJCH55,It's the picture with the upper half of a H or Zig zag lines. It has 2 diamonds either side.,01JH1W844PEPXGPH133G5BRWG4,TRUE,FALSE
01JH1VNHDACYJ6QAFTDRWJ4Y27,It's the shape with the white triangle in it,01JH1VEPKR55R7V6827PAH8PT2,TRUE,FALSE
01JH1VNHE4WG5RMPJGXWT0ZA3Q,It's the ugly shape you described to me a few rounds ago lol,01JH1VEPKR55R7V6827PAH8PT2,TRUE,FALSE
01JH1VNHEX9A2MBQRSVWGT1P0Y,It's very ugly I'm not sure how to describe it,01JH1VEPKR55R7V6827PAH8PT2,TRUE,FALSE
01JH1VR7V2112S4ZBC1VYMQNNV,its in the shape of a K almost,01JH1VHYRJEJGVYXHNTJ4HRKZ2,TRUE,FALSE
01JH1X436B8F4EY7TVJZTXXF7S,go...,01JH1WQ89WAW76SBJ8QEW6ARRB,FALSE,FALSE
01JH1X436B8F4EY7TVJZTXXF7S,pls time,01JH1WQ89WAW76SBJ8QEW6ARRB,FALSE,FALSE
01JH1VNHDN76G52FK1SENWVNSW,left I mean,01JH1VEPKR55R7V6827PAH8PT2,TRUE,FALSE
01JH1TYFME7XP90JVJY18AZF9Y,??',01JH1TR8ECRZPYVP7GM68GA1TB,FALSE,FALSE
01JH1VNHEEG1RKZ664704X49GF,lightin bolt,01JH1VF69VKRXECWJFN6MMJE31,TRUE,FALSE
01JH1S9WKYSQ4NB1RSNXZZH6KS,like a duck going up,01JH1RZ5T3TMN6YYJAWNQBQKDZ,TRUE,FALSE
01JH1X436HJW1H1AAE9HNGSBEC,"like a gun with diamond to the right, and big arrow up",01JH1WQ89WAW76SBJ8QEW6ARRB,TRUE,FALSE
01JH1X43435TW86HZP9JEG2J0F,"like a gun, with diamond to the right side",01JH1WQ89WAW76SBJ8QEW6ARRB,TRUE,FALSE
01JH1VNHD8R06HX2DCF4CHR6T3,like a pole,01JH1VF69VKRXECWJFN6MMJE31,TRUE,FALSE
01JH1VNHGNKZSVC4HG4SPV6W2Z,like bird flapping wearing a hat,01JH1VF69VKRXECWJFN6MMJE31,TRUE,FALSE
01JH1S9WMABGRP8X3GYQB06594,like slanting square,01JH1RYS7YE3EGV2KWJZVF22GA,TRUE,FALSE
01JH1X431XFJGR3FBH2Q60X74T,pls describe,01JH1WQ89WAW76SBJ8QEW6ARRB,NA,FALSE
01JH1X431XFJGR3FBH2Q60X74T,pls make haste,01JH1WQ89WAW76SBJ8QEW6ARRB,NA,FALSE
01JH1X431XFJGR3FBH2Q60X74T,hello,01JH1WQ89WAW76SBJ8QEW6ARRB,NA,FALSE
01JH1X4324MXR0VC6F3Z252TC6,look closer it to the one looks like half star  with a arrow point right,01JH1WKJ5B3Y9N2DMYFJ8PHE5B,TRUE,FALSE
01JH1X4328GWA0XPB054JM62M7,go...,01JH1WQ89WAW76SBJ8QEW6ARRB,FALSE,FALSE
01JH1VNHGQSDJYDME2P63PXES3,looks fat,01JH1VF69VKRXECWJFN6MMJE31,TRUE,FALSE
01JH1VNHD8R06HX2DCF4CHR6T3,looks liek a totem pole,01JH1VF69VKRXECWJFN6MMJE31,TRUE,FALSE
01JH1WNAXNKJR8ED42G46MD445,looks like a blockw itha  slant at the bottom,01JH1W9R4RQVGYZCTNV1WEHEVB,TRUE,FALSE
01JH1WNAWQZZBXMJ8BGSPRNPFZ,looks like a boat,01JH1W9R4RQVGYZCTNV1WEHEVB,TRUE,FALSE
01JH1X432HQ3ZRM94G0ZQFX675,ready,01JH1WQ89WAW76SBJ8QEW6ARRB,FALSE,FALSE
01JH1WYE0CBA7VPDFDADNWRQKR,looks like a cannon with a diamond on the left,01JH1WP8T8D8942KJP7939E0QY,TRUE,FALSE
01JH1VNHE15XBN82CE61ACXYZ3,looks like a cat and a xmas tree at bottom. cat face top,01JH1VF69VKRXECWJFN6MMJE31,TRUE,FALSE
01JH1TYFM04ABQ9T3F40E80GAP,??,01JH1TR8ECRZPYVP7GM68GA1TB,FALSE,FALSE
01JH1VNHDJWCDYJAPT2BJ0754K,Looks like a cat head and it's wearing a dress or something,01JH1VEPKR55R7V6827PAH8PT2,TRUE,FALSE
01JH1WYDZXVJ1MD2JC8HYJ7X5R,looks like a dog sitting down,01JH1WP8T8D8942KJP7939E0QY,TRUE,FALSE
01JH1VNHDTNXXWWC74TJ40B2PD,looks like a face of someone wearing a hat. but also looks like xmas tree in the center bc of the leaves,01JH1VF69VKRXECWJFN6MMJE31,TRUE,FALSE
01JH1X435ZNPNG3MP45TRM09PZ,looks like a gun just like the previous image with white eyes,01JH1WQ89WAW76SBJ8QEW6ARRB,TRUE,FALSE
01JH1X435VKN5SC9VG74BT0J0B,"looks like a gun with diamond by the side, and two small arrows pointing down",01JH1WQ89WAW76SBJ8QEW6ARRB,TRUE,FALSE
01JH1WNAXZ4CRMFKJX4CGDGZDW,looks like a hook at the end,01JH1W9R4RQVGYZCTNV1WEHEVB,TRUE,FALSE
01JH1X435M3KYQJE9JEJZ9RZBQ,looks like a human head with no white triangle,01JH1WKJ5B3Y9N2DMYFJ8PHE5B,TRUE,FALSE
01JH1VNHFY89DF8QDG2XWCFRP1,Looks like a person ice skating or dancing,01JH1VEPKR55R7V6827PAH8PT2,TRUE,FALSE
01JH1VNHDGPYFJMD5KS3SZ7Z5P,looks like a space ship. like lots of arrows at bottom. like a house flying up top,01JH1VF69VKRXECWJFN6MMJE31,TRUE,FALSE
01JH1WNAWSYYRMQXJXPSTZZHF1,looks like a star on the end,01JH1WAEZM854CNSRP24H6G2ZB,TRUE,FALSE
01JH1VNHERESE6ATBJMG0GHYN6,looks like a T at bottom,01JH1VF69VKRXECWJFN6MMJE31,TRUE,FALSE
01JH1WYE1F5QW67TF2DD8X6S7A,Looks like a wizard is kneeling with a diamond on it's right.,01JH1W844PEPXGPH133G5BRWG4,TRUE,FALSE
01JH1WYE3WGD1T4JR3X40QFE4Z,looks like an eagle. diamond on the left,01JH1WP8T8D8942KJP7939E0QY,TRUE,FALSE
01JH1WYE1W34C7KN1SA87S0SMH,looks like Eb with a diamond on the right,01JH1WP8T8D8942KJP7939E0QY,TRUE,FALSE
01JH1X4356WASC5FG37QCJZWNX,looks like human head with arrow towards right top corner,01JH1WQ89WAW76SBJ8QEW6ARRB,TRUE,FALSE
01JH1X434MJV1CH845HW9FE09W,looks like human head with no white eyes,01JH1WQ89WAW76SBJ8QEW6ARRB,TRUE,FALSE
01JH1VNHGQSDJYDME2P63PXES3,looks like lighting bolt,01JH1VF69VKRXECWJFN6MMJE31,TRUE,FALSE
01JH1VNHF3XFTA1ZQ0PZWP88T7,looks like person wearing hat,01JH1VF69VKRXECWJFN6MMJE31,TRUE,FALSE
01JH1VNHF3XFTA1ZQ0PZWP88T7,looks like xmas tree in center with stumpp,01JH1VF69VKRXECWJFN6MMJE31,TRUE,FALSE
01JH1X4352HTB150BW6F96ED86,loos like a gun but no arrow pointing down,01JH1WKJ5B3Y9N2DMYFJ8PHE5B,TRUE,FALSE
01JH1X437DCJ89DH6VEB6VABZE,go,01JH1WQ89WAW76SBJ8QEW6ARRB,FALSE,FALSE
01JH1S9WM0E9RPJ7BEV3AVDKE5,man with coat on sideways,01JH1RYS7YE3EGV2KWJZVF22GA,TRUE,FALSE
01JH1X4337E3ZHBK99123QMXGF,minion on top of a arrow facing up,01JH1WKJ5B3Y9N2DMYFJ8PHE5B,TRUE,FALSE
01JH1VNHDN76G52FK1SENWVNSW,Most of the white space is on the right,01JH1VEPKR55R7V6827PAH8PT2,TRUE,FALSE
01JH1X433V5EZW4G0A1BADG8C7,go..,01JH1WQ89WAW76SBJ8QEW6ARRB,FALSE,FALSE
01JH1X433V5EZW4G0A1BADG8C7,time...,01JH1WQ89WAW76SBJ8QEW6ARRB,FALSE,FALSE
01JH1TYFMXZYQFYDXPMWK8W2N2,mouth open with triangle on top,01JH1TP13P9NGTFRTZAQXW7JAK,TRUE,FALSE
01JH1X433V5EZW4G0A1BADG8C7,arrow facing oup?,01JH1WQ89WAW76SBJ8QEW6ARRB,FALSE,FALSE
01JH1WYDZXVJ1MD2JC8HYJ7X5R,no,01JH1WP8T8D8942KJP7939E0QY,TRUE,TRUE
01JH1X4330V1XD31Q2421QS4D4,no,01JH1WKJ5B3Y9N2DMYFJ8PHE5B,TRUE,TRUE
01JH1TYFPZWCNKK03VE8321BAS,"no arms, triangle top, square on right top side",01JH1TP13P9NGTFRTZAQXW7JAK,TRUE,FALSE
01JH1WYDZ71TRRC5QGVRMXANXX,no diamond,01JH1WP8T8D8942KJP7939E0QY,TRUE,FALSE
01JH1TYFMFV01APXTQ5SNJEAA9,no ears no stick,01JH1TR8ECRZPYVP7GM68GA1TB,TRUE,FALSE
01JH1X438BAE5C3RP6ZRP6BJXA,no white eyes,01JH1WQ89WAW76SBJ8QEW6ARRB,TRUE,FALSE
01JH1X437HA2WHHHP6FRYKS3EX,no white eyes,01JH1WQ89WAW76SBJ8QEW6ARRB,TRUE,FALSE
01JH1X436HJW1H1AAE9HNGSBEC,no white eyes,01JH1WQ89WAW76SBJ8QEW6ARRB,TRUE,FALSE
01JH1VNHG68P3X2K85G3E83N74,Nooo it has a lot of jagged lines at the bottom,01JH1VEPKR55R7V6827PAH8PT2,TRUE,FALSE
01JH1VNHEH1KHPMKY9SWWH5PJ0,not the cat,01JH1VF69VKRXECWJFN6MMJE31,TRUE,FALSE
01JH1TYFNS18PNWRMAA81WWQZ0,thick base like wc with triangle & rectangle,01JH1TR8ECRZPYVP7GM68GA1TB,FALSE,FALSE
01JH1TYFKSJW7S9DFHWPD5C589,"one that looks like man with hands, no ears",01JH1TP13P9NGTFRTZAQXW7JAK,TRUE,FALSE
01JH1TYFMKPSHM4RGKTM8JTWY4,or box & stairs,01JH1TR8ECRZPYVP7GM68GA1TB,TRUE,FALSE
01JH1VNHE8SSY2E7V2F85GW1X9,Ox face with the arrow,01JH1VEPKR55R7V6827PAH8PT2,TRUE,FALSE
01JH1VNHG4JF0N1KCYVG1AMR63,"ox face, arrow center",01JH1VF69VKRXECWJFN6MMJE31,TRUE,FALSE
01JH1VNHEZKMFHS0Y698XDR09Z,person,01JH1VF69VKRXECWJFN6MMJE31,TRUE,FALSE
01JH1VNHEKF3PJ1HBV42QEAV4P,Person dancing,01JH1VEPKR55R7V6827PAH8PT2,TRUE,FALSE
01JH1VNHERESE6ATBJMG0GHYN6,person driving in  a car sitting on a chair with pointy back,01JH1VF69VKRXECWJFN6MMJE31,TRUE,FALSE
01JH1X434F5XSSDEBVD76XW0DA,ready,01JH1WQ89WAW76SBJ8QEW6ARRB,FALSE,FALSE
01JH1VNHG0MP2D6A0QJWS0Y4ZH,pineapple,01JH1VF69VKRXECWJFN6MMJE31,TRUE,FALSE
01JH1VNHGZDCYSGH746K0W45NV,Pineapple,01JH1VEPKR55R7V6827PAH8PT2,TRUE,FALSE
01JH1VNHGJPSFRA4JER8W6A4BT,Pineapple again,01JH1VEPKR55R7V6827PAH8PT2,TRUE,FALSE
01JH1WYE0G2MYSVWKDJ2M7QCCD,same as the last one,01JH1WP8T8D8942KJP7939E0QY,TRUE,FALSE
01JH1X436566M20XTSF34VYEYD,"same as the previous, and big arrow facing up",01JH1WQ89WAW76SBJ8QEW6ARRB,TRUE,FALSE
01JH1X4370P9XYCXPJPE0FS2SS,"same as the previous, half star with a human head",01JH1WQ89WAW76SBJ8QEW6ARRB,TRUE,FALSE
01JH1TYFNHKSRG9VZQZW3QYNDN,stick at bottom?,01JH1TP13P9NGTFRTZAQXW7JAK,FALSE,FALSE
01JH1VNHG9X8XTHSAB9HAQ6J3G,scoropion,01JH1VF69VKRXECWJFN6MMJE31,TRUE,FALSE
01JH1VNHGYEQHH1MPCGRWR03N0,scorpion lobsta,01JH1VF69VKRXECWJFN6MMJE31,TRUE,FALSE
01JH1VNHG8MZ4MAKM0YM2PENKW,scorpion shape,01JH1VF69VKRXECWJFN6MMJE31,TRUE,FALSE
01JH1X4330V1XD31Q2421QS4D4,semi star,01JH1WKJ5B3Y9N2DMYFJ8PHE5B,TRUE,FALSE
01JH1VNHD4NSE3Q87F3WS6K5FM,shape looks like it has 2 legs,01JH1VF69VKRXECWJFN6MMJE31,TRUE,FALSE
01JH1X4311RFD2W1YFWYPS5VNS,shapes,01JH1WKJ5B3Y9N2DMYFJ8PHE5B,TRUE,FALSE
01JH1TYFNPVD6MYPYQHYRQ26RZ,shapes on top stick below,01JH1TR8ECRZPYVP7GM68GA1TB,TRUE,FALSE
01JH1TYFQ15T1MZASKHNHDJ3NW,"side dog wearing hat, two triangles either side",01JH1TP13P9NGTFRTZAQXW7JAK,TRUE,FALSE
01JH1TYFMM0JKX7AVF7KEED8S1,side dog with big base on top,01JH1TR8ECRZPYVP7GM68GA1TB,TRUE,FALSE
01JH1TYFPEVJ6XG09E8AN7H75P,side dog with big base on top,01JH1TR8ECRZPYVP7GM68GA1TB,TRUE,FALSE
01JH1TYFNMMH6ZM16R8R9E8XKZ,side dog with bow with ears,01JH1TR8ECRZPYVP7GM68GA1TB,TRUE,FALSE
01JH1TYFNX985Y68HNNPJS34CZ,side dog with box on top with ears,01JH1TR8ECRZPYVP7GM68GA1TB,TRUE,FALSE
01JH1VNHD5ZDQ5R3NQ2C30RRJV,rdy,01JH1VF69VKRXECWJFN6MMJE31,FALSE,FALSE
01JH1VNHD5ZDQ5R3NQ2C30RRJV,hello?,01JH1VF69VKRXECWJFN6MMJE31,FALSE,FALSE
01JH1TYFN69R4ARFAYPBK4ZYP4,side dog with hat,01JH1TP13P9NGTFRTZAQXW7JAK,TRUE,FALSE
01JH1TYFP36WC4M1ZVG75ZN493,"side dog with hat, traingles either side",01JH1TP13P9NGTFRTZAQXW7JAK,TRUE,FALSE
01JH1TYFPYCPD0TGAR4CG3TX0Y,side dog with thick rectangle on top,01JH1TR8ECRZPYVP7GM68GA1TB,TRUE,FALSE
