id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,chatTimestamps,chatTimestampsLastChangedAt,clickBlockedAt,clickBlockedAtLastChangedAt,correct,correctLastChangedAt,director,directorLastChangedAt,displayLabels,displayLabelsLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,justStarted,justStartedLastChangedAt,matcher,matcherLastChangedAt,numItems,numItemsLastChangedAt,numTrials,numTrialsLastChangedAt,numTrialsPerBlock,numTrialsPerBlockLastChangedAt,phase,phaseLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,selection,selectionLastChangedAt,selectionMadeAt,selectionMadeAtLastChangedAt,setId,setIdLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetLabel,targetLabelLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01M0WY8WMJQGEZ29W55ZJNPFQD,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:47.987007678Z,"[{""text"":""dragon"",""sender"":{""id"":""01M0WY09KXZQGZCXQXZTYFDW8C"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-25T17:29:06.546832469Z,[1787678946556],2026-08-25T17:29:06.557930808Z,,,true,2026-08-25T17:29:11.28499762Z,01M0WY09KXZQGZCXQXZTYFDW8C,2026-08-25T17:29:03.09193487Z,"[""F6"",""F8"",""B2"",""F4""]",2026-08-25T17:07:47.987007678Z,true,2026-08-25T17:29:11.263869284Z,01M0WWQAZTRSENW9JN2FSQ4BA7,2026-08-25T17:07:47.987007678Z,44,2026-08-25T17:07:47.987007678Z,false,2026-08-25T17:29:03.209450613Z,01M0WY0YPE1FGB7GNWHKCY08ZN,2026-08-25T17:29:03.09193487Z,,,48,2026-08-25T17:07:47.987007678Z,12,2026-08-25T17:07:47.987007678Z,training,2026-08-25T17:07:47.987007678Z,3,2026-08-25T17:07:47.987007678Z,4,2026-08-25T17:07:47.987007678Z,/tangrams/37_144.png,2026-08-25T17:29:11.28499762Z,/tangrams/37_144.png,2026-08-25T17:29:08.140813101Z,1787678948178,2026-08-25T17:29:08.1317966Z,0,2026-08-25T17:07:47.987007678Z,2,2026-08-25T17:07:49.12636268Z,true,2026-08-25T17:29:03.052435752Z,"[""/tangrams/134_125.png"",""/tangrams/37_144.png"",""/tangrams/366_339.png"",""/tangrams/434_227.png""]",2026-08-25T17:07:47.987007678Z,/tangrams/37_144.png,2026-08-25T17:07:47.987007678Z,F8,2026-08-25T17:07:47.987007678Z,8,2026-08-25T17:07:47.987007678Z,43,2026-08-25T17:07:47.987007678Z
01M0WY8WPPNCXXBRWK7P71PZFA,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:48.054818532Z,"[{""text"":""dragon, big eye"",""sender"":{""id"":""01M0WY0YPE1FGB7GNWHKCY08ZN"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-25T17:26:19.27041188Z,[1787678779317],2026-08-25T17:26:19.318805537Z,,,true,2026-08-25T17:26:24.345031013Z,01M0WY0YPE1FGB7GNWHKCY08ZN,2026-08-25T17:26:12.673035955Z,"[""F1"",""F7"",""F2"",""F8""]",2026-08-25T17:07:48.054818532Z,true,2026-08-25T17:26:24.332723964Z,01M0WWQAZTRSENW9JN2FSQ4BA7,2026-08-25T17:07:48.054818532Z,31,2026-08-25T17:07:48.054818532Z,false,2026-08-25T17:26:12.792804232Z,01M0WY09KXZQGZCXQXZTYFDW8C,2026-08-25T17:26:12.673035955Z,,,48,2026-08-25T17:07:48.054818532Z,12,2026-08-25T17:07:48.054818532Z,training,2026-08-25T17:07:48.054818532Z,2,2026-08-25T17:07:48.054818532Z,4,2026-08-25T17:07:48.054818532Z,/tangrams/37_144.png,2026-08-25T17:26:24.345031013Z,/tangrams/37_144.png,2026-08-25T17:26:21.20309617Z,1787678782598,2026-08-25T17:26:21.208112028Z,0,2026-08-25T17:07:48.054818532Z,2,2026-08-25T17:07:48.912671627Z,true,2026-08-25T17:26:12.616343112Z,"[""/tangrams/119_182.png"",""/tangrams/411_352.png"",""/tangrams/290_64.png"",""/tangrams/37_144.png""]",2026-08-25T17:07:48.054818532Z,/tangrams/37_144.png,2026-08-25T17:07:48.054818532Z,F8,2026-08-25T17:07:48.054818532Z,7,2026-08-25T17:07:48.054818532Z,30,2026-08-25T17:07:48.054818532Z
01M0WY96AX9ENT9126V73VAW9Q,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:57.917268153Z,"[{""text"":""boat on its side"",""sender"":{""id"":""01M0WY2T8PBZPVGKC7BWFHJ59J"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""triangles on the left?"",""sender"":{""id"":""01M0WXSYNRXCYGT80QAR430CBD"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""zagged edges on left, multiple"",""sender"":{""id"":""01M0WY2T8PBZPVGKC7BWFHJ59J"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-25T17:40:25.399085519Z,"[1787679612238,1787679624142,1787679625409]",2026-08-25T17:40:25.411057052Z,,,true,2026-08-25T17:40:33.130575551Z,01M0WY2T8PBZPVGKC7BWFHJ59J,2026-08-25T17:40:06.435798229Z,"[""A2"",""B3"",""B1"",""D1""]",2026-08-25T17:07:57.917268153Z,true,2026-08-25T17:40:33.116783004Z,01M0WWQAZPP7VBJF1WXDE2YKFW,2026-08-25T17:07:57.917268153Z,19,2026-08-25T17:07:57.917268153Z,false,2026-08-25T17:40:06.683143061Z,01M0WXSYNRXCYGT80QAR430CBD,2026-08-25T17:40:06.435798229Z,,,48,2026-08-25T17:07:57.917268153Z,12,2026-08-25T17:07:57.917268153Z,training,2026-08-25T17:07:57.917268153Z,1,2026-08-25T17:07:57.917268153Z,4,2026-08-25T17:07:57.917268153Z,/tangrams/348_314.png,2026-08-25T17:40:33.130575551Z,/tangrams/348_314.png,2026-08-25T17:40:30.055487291Z,1787679630540,2026-08-25T17:40:29.983249007Z,1,2026-08-25T17:07:57.917268153Z,2,2026-08-25T17:07:58.585135202Z,true,2026-08-25T17:40:06.389434131Z,"[""/tangrams/66_441.png"",""/tangrams/348_24.png"",""/tangrams/348_314.png"",""/tangrams/20_314.png""]",2026-08-25T17:07:57.917268153Z,/tangrams/348_314.png,2026-08-25T17:07:57.917268153Z,B1,2026-08-25T17:07:57.917268153Z,7,2026-08-25T17:07:57.917268153Z,18,2026-08-25T17:07:57.917268153Z
01M0WY8D432DJGNWQ9WNJTMSV8,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:07:32.100027745Z,,,,,,,,,,,,,true,2026-08-25T17:22:16.523327398Z,01M0WWQ9XT2Q7RF2RHNCTTRDNK,2026-08-25T17:07:32.100027745Z,0,2026-08-25T17:07:32.100027745Z,false,2026-08-25T17:07:37.243063087Z,,,20,2026-08-25T17:07:32.100027745Z,,,,,pretest,2026-08-25T17:07:32.100027745Z,,,,,,,,2026-08-25T17:07:37.040580398Z,,,,,1,2026-08-25T17:07:32.372549972Z,true,2026-08-25T17:07:34.537789256Z,[],2026-08-25T17:07:32.100027745Z,,2026-08-25T17:07:32.100027745Z,,,,,,
01M0WY8D6RN5YXJXVC45HEHZQG,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:07:32.184472641Z,"[{""text"":""two legs with a triangle that looks like arms"",""sender"":{""id"":""01M0WY1FH5WQS14DQ3V446M8AM"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-25T17:47:51.9983626Z,[1787680072010],2026-08-25T17:47:52.012035358Z,,,true,2026-08-25T17:48:06.917306047Z,01M0WY1FH5WQS14DQ3V446M8AM,2026-08-25T17:47:30.99565287Z,"[""D2"",""C1"",""A4"",""B3""]",2026-08-25T17:07:32.184472641Z,true,2026-08-25T17:48:06.900752244Z,01M0WWQ9XT2Q7RF2RHNCTTRDNK,2026-08-25T17:07:32.184472641Z,42,2026-08-25T17:07:32.184472641Z,false,2026-08-25T17:47:31.143127565Z,01M0WY1V9QET0HYE5N0547967Y,2026-08-25T17:47:30.99565287Z,,,48,2026-08-25T17:07:32.184472641Z,12,2026-08-25T17:07:32.184472641Z,training,2026-08-25T17:07:32.184472641Z,3,2026-08-25T17:07:32.184472641Z,4,2026-08-25T17:07:32.184472641Z,/tangrams/366_405.png,2026-08-25T17:48:06.917306047Z,/tangrams/366_405.png,2026-08-25T17:48:03.736812779Z,1787680084243,2026-08-25T17:48:03.731288094Z,0,2026-08-25T17:07:32.184472641Z,2,2026-08-25T17:07:33.335846934Z,true,2026-08-25T17:47:30.94571346Z,"[""/tangrams/279_339.png"",""/tangrams/422_244.png"",""/tangrams/138_66.png"",""/tangrams/366_405.png""]",2026-08-25T17:07:32.184472641Z,/tangrams/366_405.png,2026-08-25T17:07:32.184472641Z,B3,2026-08-25T17:07:32.184472641Z,6,2026-08-25T17:07:32.184472641Z,41,2026-08-25T17:07:32.184472641Z
01M0WY969KEV2DM5BT5SP2VR3S,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:57.875974708Z,"[{""text"":""tree on its side. solid shape on the right. NO boat."",""sender"":{""id"":""01M0WXSYNRXCYGT80QAR430CBD"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-25T17:47:45.739888658Z,[1787680065750],2026-08-25T17:47:45.753284892Z,,,true,2026-08-25T17:47:54.651990244Z,01M0WXSYNRXCYGT80QAR430CBD,2026-08-25T17:47:29.143699744Z,"[""A2"",""A4"",""B4"",""D3""]",2026-08-25T17:07:57.875974708Z,true,2026-08-25T17:47:54.639801204Z,01M0WWQAZPP7VBJF1WXDE2YKFW,2026-08-25T17:07:57.875974708Z,32,2026-08-25T17:07:57.875974708Z,false,2026-08-25T17:47:29.36207105Z,01M0WY2T8PBZPVGKC7BWFHJ59J,2026-08-25T17:47:29.143699744Z,,,48,2026-08-25T17:07:57.875974708Z,12,2026-08-25T17:07:57.875974708Z,training,2026-08-25T17:07:57.875974708Z,2,2026-08-25T17:07:57.875974708Z,4,2026-08-25T17:07:57.875974708Z,/tangrams/66_464.png,2026-08-25T17:47:54.651990244Z,/tangrams/66_464.png,2026-08-25T17:47:51.492728461Z,1787680072421,2026-08-25T17:47:51.483395952Z,1,2026-08-25T17:07:57.875974708Z,2,2026-08-25T17:07:58.850974814Z,true,2026-08-25T17:47:29.099704278Z,"[""/tangrams/66_441.png"",""/tangrams/66_464.png"",""/tangrams/348_464.png"",""/tangrams/20_24.png""]",2026-08-25T17:07:57.875974708Z,/tangrams/66_464.png,2026-08-25T17:07:57.875974708Z,A4,2026-08-25T17:07:57.875974708Z,8,2026-08-25T17:07:57.875974708Z,31,2026-08-25T17:07:57.875974708Z
01M0WY8D6TXSN714Q36JCSFFZQ,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:07:32.187014071Z,"[{""text"":""its got arrow underneat and little diagonal"",""sender"":{""id"":""01M0WY1V9QET0HYE5N0547967Y"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-25T17:48:26.412901018Z,[1787680106424],2026-08-25T17:48:26.426816751Z,,,true,2026-08-25T17:48:34.932384568Z,01M0WY1V9QET0HYE5N0547967Y,2026-08-25T17:48:06.994400368Z,"[""C2"",""B4"",""A3"",""D1""]",2026-08-25T17:07:32.187014071Z,true,2026-08-25T17:48:34.919195843Z,01M0WWQ9XT2Q7RF2RHNCTTRDNK,2026-08-25T17:07:32.187014071Z,43,2026-08-25T17:07:32.187014071Z,false,2026-08-25T17:48:07.228392978Z,01M0WY1FH5WQS14DQ3V446M8AM,2026-08-25T17:48:06.994400368Z,,,48,2026-08-25T17:07:32.187014071Z,12,2026-08-25T17:07:32.187014071Z,training,2026-08-25T17:07:32.187014071Z,3,2026-08-25T17:07:32.187014071Z,4,2026-08-25T17:07:32.187014071Z,/tangrams/279_244.png,2026-08-25T17:48:34.932384568Z,/tangrams/279_244.png,2026-08-25T17:48:31.766572729Z,1787680111546,2026-08-25T17:48:31.760831452Z,0,2026-08-25T17:07:32.187014071Z,2,2026-08-25T17:07:33.352652719Z,true,2026-08-25T17:48:06.931510722Z,"[""/tangrams/422_339.png"",""/tangrams/366_66.png"",""/tangrams/138_405.png"",""/tangrams/279_244.png""]",2026-08-25T17:07:32.187014071Z,/tangrams/279_244.png,2026-08-25T17:07:32.187014071Z,D1,2026-08-25T17:07:32.187014071Z,7,2026-08-25T17:07:32.187014071Z,42,2026-08-25T17:07:32.187014071Z
01M0WY8WK95VJKSVZC7YDQJMR4,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:47.945345809Z,"[{""text"":""diamond at top rectangle in middle"",""sender"":{""id"":""01M0WY09KXZQGZCXQXZTYFDW8C"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-25T17:24:50.132917541Z,[1787678690141],2026-08-25T17:24:50.143350778Z,,,true,2026-08-25T17:24:56.859752719Z,01M0WY09KXZQGZCXQXZTYFDW8C,2026-08-25T17:24:39.181228017Z,"[""F5"",""F7"",""F6"",""A1""]",2026-08-25T17:07:47.945345809Z,true,2026-08-25T17:24:56.843019624Z,01M0WWQAZTRSENW9JN2FSQ4BA7,2026-08-25T17:07:47.945345809Z,26,2026-08-25T17:07:47.945345809Z,false,2026-08-25T17:24:39.282163438Z,01M0WY0YPE1FGB7GNWHKCY08ZN,2026-08-25T17:24:39.181228017Z,,,48,2026-08-25T17:07:47.945345809Z,12,2026-08-25T17:07:47.945345809Z,training,2026-08-25T17:07:47.945345809Z,2,2026-08-25T17:07:47.945345809Z,4,2026-08-25T17:07:47.945345809Z,/tangrams/134_125.png,2026-08-25T17:24:56.859752719Z,/tangrams/134_125.png,2026-08-25T17:24:53.71916584Z,1787678693757,2026-08-25T17:24:53.714617127Z,0,2026-08-25T17:07:47.945345809Z,2,2026-08-25T17:07:48.826455147Z,true,2026-08-25T17:24:39.152669376Z,"[""/tangrams/456_48.png"",""/tangrams/411_352.png"",""/tangrams/134_125.png"",""/tangrams/138_244.png""]",2026-08-25T17:07:47.945345809Z,/tangrams/134_125.png,2026-08-25T17:07:47.945345809Z,F6,2026-08-25T17:07:47.945345809Z,2,2026-08-25T17:07:47.945345809Z,25,2026-08-25T17:07:47.945345809Z
01M0WY8WKKWKRQN2XTXQ3GGJFR,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:47.955073639Z,"[{""text"":""stacked shapes, 3 triangles in it"",""sender"":{""id"":""01M0WY09KXZQGZCXQXZTYFDW8C"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-25T17:23:00.232754808Z,[1787678580241],2026-08-25T17:23:00.242729202Z,,,true,2026-08-25T17:23:08.023786766Z,01M0WY09KXZQGZCXQXZTYFDW8C,2026-08-25T17:22:51.472576977Z,"[""F1"",""F8"",""C3"",""F6""]",2026-08-25T17:07:47.955073639Z,true,2026-08-25T17:23:08.007389637Z,01M0WWQAZTRSENW9JN2FSQ4BA7,2026-08-25T17:07:47.955073639Z,22,2026-08-25T17:07:47.955073639Z,false,2026-08-25T17:22:51.675472391Z,01M0WY0YPE1FGB7GNWHKCY08ZN,2026-08-25T17:22:51.472576977Z,,,48,2026-08-25T17:07:47.955073639Z,12,2026-08-25T17:07:47.955073639Z,training,2026-08-25T17:07:47.955073639Z,1,2026-08-25T17:07:47.955073639Z,4,2026-08-25T17:07:47.955073639Z,/tangrams/119_182.png,2026-08-25T17:23:08.023786766Z,/tangrams/119_182.png,2026-08-25T17:23:04.903416998Z,1787678584934,2026-08-25T17:23:04.893289679Z,0,2026-08-25T17:07:47.955073639Z,2,2026-08-25T17:07:48.749191313Z,true,2026-08-25T17:22:51.404912864Z,"[""/tangrams/119_182.png"",""/tangrams/37_144.png"",""/tangrams/422_405.png"",""/tangrams/134_125.png""]",2026-08-25T17:07:47.955073639Z,/tangrams/119_182.png,2026-08-25T17:07:47.955073639Z,F1,2026-08-25T17:07:47.955073639Z,10,2026-08-25T17:07:47.955073639Z,21,2026-08-25T17:07:47.955073639Z
01M0WY96B0AYVN97RBTBSKAHBX,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:57.920297549Z,"[{""text"":""long pointy triangles that look like fish fins. upright rectangle that fills in the upper right corner."",""sender"":{""id"":""01M0WXSYNRXCYGT80QAR430CBD"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-25T17:39:56.066106119Z,[1787679596075],2026-08-25T17:39:56.077525847Z,,,true,2026-08-25T17:40:06.379412922Z,01M0WXSYNRXCYGT80QAR430CBD,2026-08-25T17:39:25.990000061Z,"[""B4"",""A3"",""C4"",""C2""]",2026-08-25T17:07:57.920297549Z,true,2026-08-25T17:40:06.368804345Z,01M0WWQAZPP7VBJF1WXDE2YKFW,2026-08-25T17:07:57.920297549Z,18,2026-08-25T17:07:57.920297549Z,false,2026-08-25T17:39:26.279657754Z,01M0WY2T8PBZPVGKC7BWFHJ59J,2026-08-25T17:39:25.990000061Z,,,48,2026-08-25T17:07:57.920297549Z,12,2026-08-25T17:07:57.920297549Z,training,2026-08-25T17:07:57.920297549Z,1,2026-08-25T17:07:57.920297549Z,4,2026-08-25T17:07:57.920297549Z,/tangrams/202_464.png,2026-08-25T17:40:06.379412922Z,/tangrams/202_464.png,2026-08-25T17:40:03.219049881Z,1787679604153,2026-08-25T17:40:03.216449268Z,1,2026-08-25T17:07:57.920297549Z,2,2026-08-25T17:07:58.566530847Z,true,2026-08-25T17:39:25.944698124Z,"[""/tangrams/348_464.png"",""/tangrams/66_24.png"",""/tangrams/202_464.png"",""/tangrams/202_441.png""]",2026-08-25T17:07:57.920297549Z,/tangrams/202_464.png,2026-08-25T17:07:57.920297549Z,C4,2026-08-25T17:07:57.920297549Z,6,2026-08-25T17:07:57.920297549Z,17,2026-08-25T17:07:57.920297549Z
01M0WXAW6FVETNVQHCQSM5JV0D,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:51:24.495499746Z,"[{""text"":""black triangle and diamond under"",""sender"":{""id"":""01M0WX667JRE4461924BYZ6YJ1"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-25T17:21:15.766373137Z,[1787678475774],2026-08-25T17:21:15.776122199Z,,,true,2026-08-25T17:21:22.913137091Z,01M0WX667JRE4461924BYZ6YJ1,2026-08-25T17:20:58.686988007Z,"[""D1"",""B3"",""A4"",""C2""]",2026-08-25T16:51:24.495499746Z,true,2026-08-25T17:21:22.900747705Z,01M0WWQ74H7CSGCPAHPDSCJ0PV,2026-08-25T16:51:24.495499746Z,30,2026-08-25T16:51:24.495499746Z,false,2026-08-25T17:20:58.798027217Z,01M0WX9MXH1SX7Q50079HW9F7E,2026-08-25T17:20:58.686988007Z,,,48,2026-08-25T16:51:24.495499746Z,12,2026-08-25T16:51:24.495499746Z,training,2026-08-25T16:51:24.495499746Z,2,2026-08-25T16:51:24.495499746Z,4,2026-08-25T16:51:24.495499746Z,/tangrams/279_244.png,2026-08-25T17:21:22.913137091Z,/tangrams/279_244.png,2026-08-25T17:21:19.787079015Z,1787678479697,2026-08-25T17:21:19.779508025Z,0,2026-08-25T16:51:24.495499746Z,2,2026-08-25T16:51:25.180208709Z,true,2026-08-25T17:20:58.647692549Z,"[""/tangrams/279_244.png"",""/tangrams/366_405.png"",""/tangrams/138_66.png"",""/tangrams/422_339.png""]",2026-08-25T16:51:24.495499746Z,/tangrams/279_244.png,2026-08-25T16:51:24.495499746Z,D1,2026-08-25T16:51:24.495499746Z,6,2026-08-25T16:51:24.495499746Z,29,2026-08-25T16:51:24.495499746Z
01M0WXEB6S3AG5MS6MVWCZAAN7,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:53:18.169231333Z,,,,,,,,,,,"[""D4"",""F3"",""B2"",""C3""]",2026-08-25T16:53:18.169231333Z,false,2026-08-25T16:53:18.169231333Z,01M0WWQ74M3NWYAJGQB0ESKAD2,2026-08-25T16:53:18.169231333Z,11,2026-08-25T16:53:18.169231333Z,,,,,,,48,2026-08-25T16:53:18.169231333Z,12,2026-08-25T16:53:18.169231333Z,training,2026-08-25T16:53:18.169231333Z,0,2026-08-25T16:53:18.169231333Z,4,2026-08-25T16:53:18.169231333Z,,,,2026-08-25T16:53:18.169231333Z,,,0,2026-08-25T16:53:18.169231333Z,2,2026-08-25T16:53:18.61457053Z,false,2026-08-25T16:53:18.169231333Z,"[""/tangrams/279_66.png"",""/tangrams/170_154.png"",""/tangrams/366_339.png"",""/tangrams/422_405.png""]",2026-08-25T16:53:18.169231333Z,/tangrams/422_405.png,2026-08-25T16:53:18.169231333Z,C3,2026-08-25T16:53:18.169231333Z,11,2026-08-25T16:53:18.169231333Z,10,2026-08-25T16:53:18.169231333Z
01M0WXGEA3VYEP1S0PN597PM2P,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:54:26.883572008Z,,,,,,,,,,,,,true,2026-08-25T17:08:54.872719373Z,01M0WWQ74ND1AHANTF309RNWJE,2026-08-25T16:54:26.883572008Z,0,2026-08-25T16:54:26.883572008Z,false,2026-08-25T16:54:31.47189467Z,,,20,2026-08-25T16:54:26.883572008Z,,,,,pretest,2026-08-25T16:54:26.883572008Z,,,,,,,,2026-08-25T16:54:31.057182082Z,,,,,1,2026-08-25T16:54:27.141109726Z,true,2026-08-25T16:54:29.009784524Z,[],2026-08-25T16:54:26.883572008Z,,2026-08-25T16:54:26.883572008Z,,,,,,
01M0WXGEFX338HKWMTS2HEQ33W,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:54:27.07000401Z,"[{""text"":""Arch with legs, white tent in the middle"",""sender"":{""id"":""01M0WWVKKHKMSSWB9WS1N6GRNZ"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-25T17:13:05.198426313Z,[1787677985205],2026-08-25T17:13:05.208185014Z,,,true,2026-08-25T17:13:13.475969153Z,01M0WWVKKHKMSSWB9WS1N6GRNZ,2026-08-25T17:12:37.92547639Z,"[""B4"",""A3"",""D1"",""B3""]",2026-08-25T16:54:27.07000401Z,true,2026-08-25T17:13:13.467001867Z,01M0WWQ74ND1AHANTF309RNWJE,2026-08-25T16:54:27.07000401Z,6,2026-08-25T16:54:27.07000401Z,false,2026-08-25T17:12:38.068930806Z,01M0WX0T78NE9YVPZSCJ5NTGX1,2026-08-25T17:12:37.92547639Z,,,48,2026-08-25T16:54:27.07000401Z,12,2026-08-25T16:54:27.07000401Z,training,2026-08-25T16:54:27.07000401Z,0,2026-08-25T16:54:27.07000401Z,4,2026-08-25T16:54:27.07000401Z,/tangrams/366_405.png,2026-08-25T17:13:13.475969153Z,/tangrams/366_405.png,2026-08-25T17:13:10.344720546Z,1787677989381,2026-08-25T17:13:10.348797326Z,0,2026-08-25T16:54:27.07000401Z,2,2026-08-25T16:54:27.33504669Z,true,2026-08-25T17:12:37.884353071Z,"[""/tangrams/366_66.png"",""/tangrams/138_405.png"",""/tangrams/279_244.png"",""/tangrams/366_405.png""]",2026-08-25T16:54:27.07000401Z,/tangrams/366_405.png,2026-08-25T16:54:27.07000401Z,B3,2026-08-25T16:54:27.07000401Z,6,2026-08-25T16:54:27.07000401Z,5,2026-08-25T16:54:27.07000401Z
01M0WY7G7DDBMXZMTCWPNSKPEY,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:07:02.509945767Z,"[{""text"":""triangle with a house inside of it detached from the base"",""sender"":{""id"":""01M0WY0ECEQWZG8FEZD72ENETD"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""stairs to the left"",""sender"":{""id"":""01M0WY0ECEQWZG8FEZD72ENETD"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""boot size to the right"",""sender"":{""id"":""01M0WY0ECEQWZG8FEZD72ENETD"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-25T17:35:57.897098222Z,"[1787679350105,1787679353065,1787679357907]",2026-08-25T17:35:57.909862117Z,,,true,2026-08-25T17:36:04.627524814Z,01M0WY0ECEQWZG8FEZD72ENETD,2026-08-25T17:35:38.487252913Z,"[""B3"",""B4"",""D3"",""C2""]",2026-08-25T17:07:02.509945767Z,true,2026-08-25T17:36:04.611018582Z,01M0WWQ9XW83PGVA4HF3WT9HVR,2026-08-25T17:07:02.509945767Z,23,2026-08-25T17:07:02.509945767Z,false,2026-08-25T17:35:38.728162641Z,01M0WXR5QX7RT0467EJCPJ9Y2Y,2026-08-25T17:35:38.487252913Z,,,48,2026-08-25T17:07:02.509945767Z,12,2026-08-25T17:07:02.509945767Z,training,2026-08-25T17:07:02.509945767Z,1,2026-08-25T17:07:02.509945767Z,4,2026-08-25T17:07:02.509945767Z,/tangrams/366_405.png,2026-08-25T17:36:04.627524814Z,/tangrams/366_405.png,2026-08-25T17:36:01.48267601Z,1787679361380,2026-08-25T17:36:01.477266019Z,0,2026-08-25T17:07:02.509945767Z,2,2026-08-25T17:07:03.27000868Z,true,2026-08-25T17:35:38.41669063Z,"[""/tangrams/366_405.png"",""/tangrams/366_66.png"",""/tangrams/279_405.png"",""/tangrams/422_339.png""]",2026-08-25T17:07:02.509945767Z,/tangrams/366_405.png,2026-08-25T17:07:02.509945767Z,B3,2026-08-25T17:07:02.509945767Z,11,2026-08-25T17:07:02.509945767Z,22,2026-08-25T17:07:02.509945767Z
