roundID,text,playerID
01JFE3VHEKRNTJ7KYJRY7H9QA5,like someone on the ground with there leg up in the air,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE3VHEKRNTJ7KYJRY7H9QA5,type something please,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3VHETMHH0K4QM7YHP94A3,the most symmetrical image,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE3VHK1HG2AW9KP9BEACPX9,bowl,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE43SK1MYYXW1WAW6344CM0,V V,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE43SS32XBM92HV1NDZ50KQ,squares on the bottom,01JFE3SEFHADEN49FA2246CZPF
01JFE43SVD41RY0ZJEK30PJ717,flat bottom,01JFE3SEFHADEN49FA2246CZPF
01JFE3JRX20JK1PR1A8M8VHASF,two Ms,01JFE3CCBQ47YDA3T67EP5FJFP
01JFE43SXV5WQ8NW5ZKNMZKQ2G,:D,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE43SXV5WQ8NW5ZKNMZKQ2G,"V V yes, it's fun :)",01JFE3SEFHADEN49FA2246CZPF
01JFE3K6GPZZ955B2RE7B0B01C,hourglass,01JFE39M62S9ZGB32JTRVGFVA6
01JFE3QSK9M38F1V38SA61QDX7,"fattest, a big inverted triangle on top, not symmetric at the bottom",01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3QSM2F0B7TPMS11N1WFNJ,the one with a diamond at the top,01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3QSN1406QV8QMVMEHTPD8,2 triangles on top making a white V,01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3QSNPZBPE10TP1DY0G6X7,path to 3 houses white ^,01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE43SXEQ27HB9FPRCTJYW3Y,squares,01JFE3SEFHADEN49FA2246CZPF
01JFE3JRWHDKGKYFVM4F8VZN3G,banana,01JFE3CCBQ47YDA3T67EP5FJFP
01JFE3QSMFQ8FX5E28S1NA237N,"the fattest, mostly symmetric but with a leg on the left",01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3VHFEZHYMWABZ63G2FF8B,evil bowl,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE43SJBJ2FG3XVCX77JHZTB,plain surface with edge on middle going upwards,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE43SNK02VBPHA0D3RQGX3C,V----\ at buttom,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE3K6HV4E5H6YMCDM9V71PZ,Hourglass again,01JFE39M62S9ZGB32JTRVGFVA6
01JFE3VHH0G1N8PRTZ25XXJ2C4,upside down tree,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE3JRXCDT1QPCFEREXE83KT,diamond and triangle,01JFE3CCBQ47YDA3T67EP5FJFP
01JFE43SJK9ERCRVBNDHDDQGQK,The shape is not as jagged as the others,01JFE3SEFHADEN49FA2246CZPF
01JFE3K6J560BJV8DRD4WJN5MV,M on top,01JFE3G0SARBJ072J7GT8109DN
01JFE3QSPK36SFVP4VRB39PVJW,most symmetric.bottom looks like a M,01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3JRXMBQTJ4F8XWPCA5HSC,3 legs,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE3JRXBG08GVDBTV6Z9KVRE,among us,01JFE3CCBQ47YDA3T67EP5FJFP
01JFE3K6H237V1KSA8NAXTN58E,cup,01JFE39M62S9ZGB32JTRVGFVA6
01JFE3QSJV8B2APB6CFMZ5013R,the one that has a W shape in white at the top,01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3VHGGV349HAD2ECWBJ4CK,dove with white diamond underneath,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE43SNW3FW9B093MDJE4CT7,squares on the bottom,01JFE3SEFHADEN49FA2246CZPF
01JFE3JRX8VMY11PKKC7B43Q4M,two ms,01JFE3CCBQ47YDA3T67EP5FJFP
01JFE3K6GMYQ2TCRSV2S48E6TP,Hourglass again,01JFE3G0SARBJ072J7GT8109DN
01JFE3QSNWEYQVEHR0HH1MBRCR,"house on top, slightly to the left",01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3VHG7ACGCF9S8ENFD4PNS,most symmetrical with white diamond,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3JRX20JK1PR1A7TRE3KHV,crown,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE3K6HJZ8MTZW2P6QQQWNWH,hourglass shape,01JFE3G0SARBJ072J7GT8109DN
01JFE3K6JB1XQ540NFVZVJ42JP,Cup on top,01JFE3G0SARBJ072J7GT8109DN
01JFE3QSKP52Q6AR18EKWX8GT6,parallelograms at the top and bottom left,01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE43SST287FX5RETZ41TK5K,squares,01JFE3SEFHADEN49FA2246CZPF
01JFE43ST53MSB2YMWGHV9F0N5,\/-----\,01JFE3SEFHADEN49FA2246CZPF
01JFE3JRXFW6JC2RY4S468MQH0,arrow,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE3K6H32GHWCJ38H26GQMYS,hourglass,01JFE3G0SARBJ072J7GT8109DN
01JFE3QSK0ZJSKNM7G4JB23TBV,"two horns at the top, and a diamond at the middle left",01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3QSNZ0WWNXXGYYY57C18G,"inverted triangle at the top, very broad base at the bottom left",01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3VHF6DNPFDAP9S24HFBP6,the most symmetrical image,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE3VHKG5H4CFFQ78AHRW5N1,pelican in bowl,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3JRWVHYTQNWQ7D7DXY523,there are two m on each side,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE3QSMRN2SPGZNTK8F7KV5B,looks like a duck,01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3QSQ5XRXWXSVASMBYKAX4,inverted triangle at the very top,01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3VHE8PEK3KG1QMX1KH0EY,pelican looking left,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE43SQK3FVRDN3PR59M683T,flat bottom,01JFE3SEFHADEN49FA2246CZPF
01JFE3JRXHY2SY0HVB7ZNB860S,2m,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE3QSKW9TT43M0A0VX8FMR9,"top with a big inverted triangle, symmetric except the bottom",01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3QSKZ8KFDRPDYQS0ZJCSM,"most symmetric, horitontal bar at top",01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3QSNY5739TCEMFPN91BY3,"two big triangles on top, mostly symmetric except the top",01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3JRXE5CGM57MBTVEKFK9B,goblin,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE3JRXGCZ6V5NA43HC8GK9W,u,01JFE3CCBQ47YDA3T67EP5FJFP
01JFE3VHGPJANAXJ01HE207Z16,dove looking right with white diamond in middle,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE43SSNEGJEKKB7E1EEFY76,-----/\----- at the top,01JFE3SEFHADEN49FA2246CZPF
01JFE43SY0BMXFREHBT2SRX66H,V V,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE3JRWZ385BB27N1B8810Z7,bowl with banana,01JFE3CCBQ47YDA3T67EP5FJFP
01JFE3K6G1R94DZX76VEADPR6N,hourglass,01JFE3G0SARBJ072J7GT8109DN
01JFE3K6HM2RAPYX1ZRRT8X53Y,diamond on top of a house,01JFE39M62S9ZGB32JTRVGFVA6
01JFE3K6JF96A4TNG513DKWGMG,Cup on top,01JFE3G0SARBJ072J7GT8109DN
01JFE3QSNDW6GH0NBGY4GK2NS9,mouth open on left,01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3JRTJQHFRJWKG5NZK5QXG,"so it looks like a ship, if you exclude the bottom part",01JFE3F9A7MC48ZJQXD4G22DQY
01JFE43SWK7ZP9BEBAGEN2Z039,two full triangles on bottom,01JFE3SEFHADEN49FA2246CZPF
01JFE3VHDSP89AYMWQY8D1WNQD,looks like a cat with mouth open,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE3K6HPKGBYJT6F6R4A53EQ,House with the stretched diamond on top,01JFE39M62S9ZGB32JTRVGFVA6
01JFE3QSN6NV47W0HMVX3CGFQ6,like a person with high hat,01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3QSN6NV47W0HMVX3CGFQ6,and mustache,01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3QSN6NV47W0HMVX3CGFQ6,symmetric,01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3QSQJ51DMCDF4ANGHT8JJ,"white W in the middle, black triangle on either side",01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3VHGWACDBN7QZK4G14GJV,x at bottom,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3K6HH5B2XVTWW6FJ13W6K,hourglass with zig zags again,01JFE39M62S9ZGB32JTRVGFVA6
01JFE3K6FMQSJ5WAGSRAZKG7HZ,"house shape with the sideways diamond, another shape under the house",01JFE3G0SARBJ072J7GT8109DN
01JFE3QSJQE0YRZXTT85JARFTW,the one with ^ or the one looks like a open mouth?,01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3QSJQE0YRZXTT85JARFTW,the one that looks like an angry person wearing a hat,01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3K6FHPTA44VM8CK78R8W3,M on top of another shape,01JFE39M62S9ZGB32JTRVGFVA6
01JFE3K6GD2KMKE42ZH7VKC5RE,m,01JFE3G0SARBJ072J7GT8109DN
01JFE3QSM9D0S19V6WF99CF8P0,looks like a house,01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3QSPDTMH34S26MH78TKJ2,white arrow at the bottom,01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3VHJMWZATCPKR1JWDG7C8,white diamond,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE43SRADHZH9MDK8EHKF8EC,----^----,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE43SVQMBJ1N9ADVGNW3TN6,flat buttom,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE43SWB6DZAVMVZEPXFAG7C,squares,01JFE3SEFHADEN49FA2246CZPF
01JFE3JRX57B7GVT6BMS7ZSKPC,broken pad,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE3QSMMD989AWNXD0K9VPYE,chicken facing right with a cap facing left,01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE43SMNX33HN8NR2GQKPTVW,flat bottom,01JFE3SEFHADEN49FA2246CZPF
01JFE43SP457VWNCKXPMQCHKF7,flat bottom,01JFE3SEFHADEN49FA2246CZPF
01JFE3K6GXY47F9KQBVFBV0GNR,m,01JFE3G0SARBJ072J7GT8109DN
01JFE43SPBWTKBHS641EP315NC,square buttom,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE3K6J4SZ9AT1300ZQH6S74,M on top,01JFE39M62S9ZGB32JTRVGFVA6
01JFE3QSKM871QHW70DDFE7Q8R,lamp,01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3QSPR7EV7JP4MVPQ0YR41,person with mouth open on left,01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE43SN4FYGBVT8W0HT0625T,flat bottom,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE3K6G2KB4SPCGSTFQZHPW4,hourglass,01JFE3G0SARBJ072J7GT8109DN
01JFE3K6J8M3596SKJ2HXG0H81,House with a diamond on top,01JFE39M62S9ZGB32JTRVGFVA6
01JFE3VHHK9NXWZRK993B6EW9Q,bowl,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE43SQZ81YC6E26KQPN6FD5,square bottom,01JFE3SEFHADEN49FA2246CZPF
01JFE3K6G3012BWX1TYNN99XN7,cup,01JFE3G0SARBJ072J7GT8109DN
